Mouse gene name,Gene name
Gm26048,SNORA55
Gm25788,SNORA55
Gm22889,SNORA55
Gm22154,SNORA55
Gm25370,SNORA55
Gm24620,SNORA55
,DNAAF3-AS1
,
,
Bbof1,BBOF1
,
,RNU7-121P
,
,YBX1P9
,CRADD-AS1
,
,
,
,
Txlng,TXLNG
,
Nipsnap3b,NIPSNAP3B
Nipsnap3a,NIPSNAP3B
,
,
,SERPINB9P1
,
,RPS3AP7
,LINC02682
,RN7SKP165
,CDKN2AIPNLP1
,
,RNU7-104P
Evx2,EVX2
,
,
,MIR6878
,MIR4257
,
,RN7SL473P
,MIR6804
,RN7SL600P
,
,MIR6802
,
,
,MIR6803
,
Gm24459,U4
,GPRC5D-AS1
,
,
Ugt1a8,UGT1A10
Ugt1a7c,UGT1A10
Ugt1a10,UGT1A10
Ugt1a9,UGT1A10
,
,
,
Fam174c,FAM174C
Hormad1,HORMAD1
,
,
,
,
,
,
,
,
,
,
Adh1,ADH1C
,
,
,FAM174C
,
,
,CAST
Gcsam,GCSAM
Zfp462,ZNF462
,
A1bg,A1BG
,
,PSORS1C3
,
,HCG27
,
,
,
,
,HLA-C
,
,
Gch1,GCH1
,ESAM-AS1
,
,
,
,
,
,Y_RNA
,
,LINC02744
,TMEM183AP2
,
,
,
,LINC02061
,
,
,HMGN1P17
,
,
,LINC01948
,
,
,
,
,LINC02410
,ZNF75D
,LINC00326
,SNRPF-DT
,
,
Asic4,ASIC4
,
,
,
,
,MYREM
,
,TBILA
,
,
1700008O03Rik,C19orf81
Slc9c1,SLC9C1
,
,
,LINC01493
,
,C5orf67
Akna,AKNA
Shank1,SHANK1
,
,
Sult6b1,SULT6B1
,
,LINC02468
,
,
,
,
,
,
,
Zfp78,KRBOX4
,
,
,
Gm54979,RNU6-1042P
,
,
,
,UBE2D3P3
,
,
,
,
,ADAMTSL4-AS1
,
,
,
,
,
Mcl1,MCL1
,
,
,
,
Gm23463,RNU6-1140P
,
,
Glrx5,GLRX5
,
,AGBL5-AS1
,
,
,
,OTULIN-DT
,AGBL5-IT1
,
,
Prr30,PRR30
,
,
,
,
,
Noct,NOCT
,
,
,LINC02743
,
,
Gpr68,GPR68
,
,
,LINC02541
,LINC01455
Dnajc5g,DNAJC5G
,
Nrg4,NRG4
Mtx3,MTX3
,INAVAP1
,EEF1A1P23
,
,RPL39P5
,
Mcub,MCUB
,PSMD10P2
,
,
,KRT8P12
,NUP210P1
,LINC02809
,MIR3620
,CIAO2AP2
,BOLA2P2
,
,
,
,RPSAP31
,
Gpr65,GPR65
,PDCL3P4
,MTHFD2P1
,OBSCN-AS1
,TPM4P2
,HMGB1P5
,
,LRRC78P
Ucn,UCN
,CDHR18P
,RBX1P2
Efcab11,EFCAB11
,TRMT112P2
,THBS4-AS1
,PRSS46P
,
,UGT2B7
,PRSS43P
,PRSS44P
,
,
,
,
,PRSS42P
,
,
,
Scn9a,SCN9A
,KRT18P45
,
,NRADDP
,
,
,MIR6742
,RPL23AP15
,
,MIR4666A
,
,
,
,IQCF4P
Spz1,SPZ1
,
,RNA5SP19
,IQCF4P
,RNA5SP162
,LINC02453
,
Cldn19,CLDN19
,
Mib1,MIB1
,
Phactr3,PHACTR3
,
,C3orf86P
,RBMX2P5
,CYP2AB1P
,
,HNRNPA1P12
,
Gm55609,RNU6-211P
,SLC66A1LP
,
,
,
,
,
,
,ZNF628-DT
,
,NUDT16L2P
,
,
,
,LRRC77P
,Y_RNA
,
,
,
,
,BTNL12P
,
,LINC00900
,CPHL1P
,
,
,
,
,
,GCLC-AS1
,
,
Ash1l,ASH1L
,
,LINC01864
,
,Y_RNA
,
,
Sh2d3c,SH2D3C
,
Asb14,ASB14
,
,
,LINC00934
,
,
Cd38,CD38
Reps2,REPS2
Zscan5b,ZSCAN5C
,USP8P1
,
,RPL3P2
,WASF5P
,
,
,DHFRP2
,U6
,
,
,NLRP11
,
,LINC02443
,ZDHHC20P2
,HLA-S
,MICA
,
,
,
Prima1,PRIMA1
,ANXA2R-AS1
,
,
,
,
,
Kcnab1,KCNAB1
Loxl1,LOXL1
,
,
Rcor1,RCOR1
Slc18a1,SLC18A1
,Y_RNA
,HLA-B
L3mbtl4,L3MBTL4
,
Gldn,GLDN
,
,
,ANXA2R-OT1
,
,
,
,
,
,
,
,
,
,LINC01611
Sult1b1,SULT1B1
,
,
,
,
Rem2,REM2
,
,
,CPNE8-AS1
,
,
,
,
,
,
,
Tmx1,TMX1
,
,
Lypd5,LYPD5
,
,
,
,
,
,
,LINC02764
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,APOA1-AS
,SLC38A2-AS1
,
Pnn,PNN
,
,
,
,
,
,LINC02552
,
Megf11,MEGF11
Tnip3,TNIP3
,
,
,ZNF283
,
,
,
,
,
,CDYL-AS1
,
,
,
,
,
,LNCR-SMAL
,
,
Tmem237,TMEM237
,
,LINC02880
,
,
,
,
Pcif1,PCIF1
,
,
,
,
,RAB5CP2
,ARRDC3-AS1
,
,
,
,PIWIL4-AS1
,ZNF45-AS1
,
,
Tox4,TOX4
,
,
,
,
,
,
,LINC02700
Pgm5,PGM5
,
,
,NQO2-AS1
,
,
,ZNF230-DT
,PTP4A1P4
,
,GUSBP7
,
,
,
,
,
,ZNF137P
,
,
,
,
,
,
,VAMP7
,
,
,
,
,
,
Nlrp4b,NLRP4
Nlrp4c,NLRP4
Nlrp4e,NLRP4
Nlrp4a,NLRP4
Nlrp4f,NLRP4
,
,
,GUSBP9
,
,ZNF143-AS1
,
,
,TMEM123-DT
,
,
,
Tmem154,TMEM154
,
,
,IQCC-AS1
,SEPHS2P1
,
,
,
,Metazoa_SRP
,
,Y_RNA
Tssk3,TSSK3
,EAF1-AS1
,
,RPL23AP45
,
,AFDN-DT
,
,Y_RNA
,
,
,
,
,PPP4R2P1
Nr3c2,NR3C2
,
,Y_RNA
,HNRNPKP3
,PDCD6-DT
,
,Y_RNA
,Metazoa_SRP
,
,RPL36P11
,PRELID3BP7
Arl6ip6,ARL6IP6
,
,
,
,
,
,
Ankrd28,ANKRD28
,RNU6ATAC35P
Entpd2,ENTPD2
,UVRAG-DT
,
,
,
,LINC01352
,GUSBP17
,
,RPL7AP81
,
,NLRP13
,MFFP2
,
,
,
Slc28a1,SLC28A1
,PRELID3BP1
,
,RN7SL464P
C130074G19Rik,C1orf115
,RC3H1-IT1
,DGAT2-DT
,RPL30P1
,KRT18P57
,RNU6-151P
,
Inka2,INKA2
,
,
,
Erhrt-ps,ERH
Erh,ERH
,
,
,
,HMGN2P4
,
,
,
,OCLNP1
,
,
,NAIPP4
,NLRP8
,
,
,IGKV1OR2-9
,
,
,
,IGKV2OR2-10
,IGKV2OR2-7D
,
,IGKV3OR2-5
,KCND3-IT1
,IGKV1OR2-6
,KCND3-AS1
,
,IGKV2OR2-7
,IGKV2OR2-8
,
,IGKV1OR2-11
,ITPKB-AS1
,
,
,
,
,RPS27P5
,
,
,UBTFL6
,
,
,
,
,
,
,
4933424G06Rik,C2orf92
,
,
,
,
,
Nlrp5,NLRP5
,
,
,NTM-AS1
,RNASE11
Ift74,IFT74
,
,
Ark2c,ARK2C
,
,
,GLRX5P2
,
Sytl4,SYTL4
,
Arhgap30,ARHGAP30
Zfand1,ZFAND1
,
,
,
,
,
,LINC02418
,
Palm3,PALM3
,IGSF22-AS1
,B3GAT1-DT
,
Ankrd50,ANKRD50
,
,
,
,
Eapp,EAPP
,
,
,
,
,
Zfp335,ZNF335
,ADGRL1-AS1
,
Ndufv2,NDUFV2
Ttc29,TTC29
,
,
,
,
,
,
,
,
,
,
,
,
,
,LINC02584
,TARID
,
Klhdc2,KLHDC2
,
,MIR563
,PRSS46P
,
Snora78,
,EIF1P2
,
,
Cox7a1,COX7A1
,RNU6-608P
,
,RNA5SP44
,CABP1-DT
,
,KLHL25P1
,
,
,
,HSPE1P8
,
,
Dazl,DAZL
,ZBTB44-DT
,
,
,LINC02820
,
,
,
,HCG22
,
,
,
,CCNT2P1
,RNA5SP54
,
,
,HLA-L
,
,
,RNU7-57P
,CEACAM22P
,
,HLA-L
,RPSAP17
,PSMD8P1
Pla2g2c,PLA2G2C
,HLA-V
Angptl2,ANGPTL2
,CEACAM16-AS1
,HLA-V
,HLA-DPB2
,TLR10
,ZNF621
,
,HLA-J
,CDH12P4
,
,
Gm25179,RNU4-8P
,
,
,
Gm55761,RNU6-1309P
,CYCSP51
,ANKRD36B
,OR10J2P
,SEM1P1
,
,OR10J7P
,
,OR10J8P
,
,GUSBP15
,H3P18
,
,OR10J9P
,PPP1R2P1
,
,
,
Ppp1r3f,PPP1R3F
,H3P21
,RNU1-79P
,
,HMGB1P48
,HLA-DRB3
,
,
,
,
,
,
Car9,CA9
,
,GUSBP14
,
,RPS15AP10
,RPL7AP16
,
,NUCB1-AS1
,NAIPP2
,TRHDE-AS1
,
,
Cnot6l,CNOT6L
,
,
,
Pxmp4,PXMP4
Bcl3,BCL3
Or5k1b,OR5K2
Or5k1,OR5K2
,RAB40A
,
Mier1,MIER1
,
,RPL38P4
,
Gpr15,GPR15
,LINC01312
,
,RPL19P7
,U7
,ACTG1P13
,ARHGEF28P1
,U1
,
,
,RNU1-116P
,
,HLA-DRB1
,ZMYND10-AS1
Fundc2,FUNDC2
Fundc2b,FUNDC2
,
,
,
,
,
,
,
,
,
,
,
,MIR5590
,
,
,
Srsf6,SRSF6
,
,
Aldob,ALDOB
,
,RNA5SP131
,
,
,
,
,LINC02019
,
,
Sh3tc1,SH3TC1
,
,MIR4787
,PPIAP69
,
,RFX2-AS1
Map3k19,MAP3K19
,
,RPLP0P2
,
,
,RFX2-AS2
,
,
,
,
,
,AIRN
Snrpd1,SNRPD1
,MIR6825
,
,
,MIR7976
,
,
,
,
Ttll3,TTLL3
Adgre1,ADGRE1
Pcnx4,PCNX4
Nop56,NOP56
,
Gprasp1,GPRASP1
,LINC02440
,
,
,
,
Zfp397,ZNF397
,CD109-AS1
,
,LINC02726
,
,
,
,
,
Ggh,GGH
,
,
,
,LINC02717
,
,PPP1R12A-AS1
,
,
,MSRB3-AS1
,
,
,
,
,
,LINC02687
,
,
,
,LINC02454
Cab39l,CAB39L
,
,
,TNFRSF10A
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,LINC02366
Tmem200c,TMEM200C
Fancm,FANCM
,
,
,
,ANKRD42-DT
Bmx,BMX
Mppe1,MPPE1
Hr,HR
,LINC01016
Tdo2,TDO2
,
Rexo4,REXO4
,
,
,CHRM1-AS1
,
,
,
,
,
,MMP20-AS1
,
,
,
,
,
,NRIP3-DT
,
,SNORA40B
,Y_RNA
Pcare,PCARE
,
,
,
,
,
,
,
,NDUFB4P6
,
,TMEM9B-AS1
,
,
,
,
,
,
,
,GCSHP3
Zc3h11a,ZC3H11A
,
Clrn3,CLRN3
Gm26457,snoZ196
,
Gm26457,SNORD51
,
Gm23723,SNORA41
Snora41,SNORA41
,
Cmklr2,CMKLR2
,LINC02404
,
,
,
,
,
Lrit3,LRIT3
,
,
,
Dnajc12,DNAJC12
,
,
,
,
Mbd3l2,MBD3L2B
,
,
,
,
,
,
,
,ADCY6-DT
,
Tmem156,TMEM156
,
,
,
Inafm1,INAFM1
,RN7SKP200
Hnrnph2,HNRNPH2
,ATP5POP1
,HMGN1P6
,
Gm54737,RN7SKP260
C5ar1,C5AR1
,ACER2P1
,
,
,HNRNPA1P51
,LINC02098
Gm26442,RNU1-133P
Cxcr1,CXCR1
,
,
,
,
,
,Metazoa_SRP
,IQCJ-SCHIP1
,
,
,ADGRE4P
,
,HMGB1P9
,
Setdb2,SETDB2
Cdk5rap1,CDK5RAP1
,LINC02725
Mcu,MCU
,
Baat,BAAT
,MIR6513
,MIR6810
,RPL19P5
,MARK2P21
Mir26b,MIR26B
,
Slc10a7,SLC10A7
,
,RNU7-148P
Fbxo16,FBXO16
,CTAGE14P
,SNRPEP11
,
,
,LINC02550
Hnrnpul1,HNRNPUL1
,Y_RNA
,PEBP1P2
Fmr1,FMR1
,
,
,
,
,
Lhfpl6,LHFPL6
Hdc,HDC
,GPR160P1
,
,
Iqcj,IQCJ
,
Slc38a11,SLC38A11
,
Idnk,IDNK
,LRIG3-DT
,
,
,
,
,SLC39A13-AS1
Mtif3,MTIF3
,
Wdfy4,WDFY4
Dnajc25,DNAJC25
Schip1,SCHIP1
,
,
,
,SETP21
,
,PPP4R2P5
,
,
,UGT2B10
Plekha2,PLEKHA2
,HMGB3P17
,LINC02489
,
,
Dmrt3,DMRT3
,
,ERVH-3
,
,NIFKP2
,
,
Rnf208,RNF208
,
,
,
,GUSBP13
Xpa,XPA
,RN7SL359P
,RNU6-997P
,
,MIR3682
,
Gpr75,GPR75
,
,HNRNPA1P61
,
,
Fkbp7,FKBP7
,
,
,DDX25-AS1
Adgra3,ADGRA3
,
,
,
,
,
,
Kif12,KIF12
,
,
,LINC02703
,CMAHP
,
,
,
,
,
Crtc3,CRTC3
,
,RPSAP52
,
,
Rbpms,RBPMS
,
,
,
Ephb2,EPHB2
,
,
Oit3,OIT3
,
,
Crocc2,CROCC2
,DUBR
,LINC02742
,
Igfbpl1,IGFBPL1
,
,
,
Cys1,CYS1
,
Cdc37l1,CDC37L1
Rad51ap2,RAD51AP2
,
,
,
Upf3a,UPF3A
Mroh2a,MROH2A
,
,
,CSRP3-AS1
,PRANCR
Zeb1,ZEB1
,
,LINC01990
,
,
,
,
Acot5,ACOT2
Acot2,ACOT2
Acot1,ACOT2
Acot3,ACOT2
,
,
Pde12,PDE12
,
,
,
,
,
,
,
,
Tmem184c,TMEM184C
,
Alg2,ALG2
,
,
,
Dnal1,DNAL1
,
Lims1,LIMS3
,FLNB-AS1
,
,
,
,PA2G4P4
,PRR23E
,Y_RNA
,PRR23E2P
,RNU6-1047P
Gadd45g,GADD45G
,PRR20G
,
,NAV2-AS2
,LINC02034
,
,
,LINC02014
,
,LINC02719
,HSPD1P14
,LINC02760
,UST-AS1
Hmgb4,HMGB4
Septin11,SEPTIN11
,
Maip1,MAIP1
,CTTN-DT
,
,
,
,KRTAP5-AS1
,
,Metazoa_SRP
,
Ranbp3,RANBP3
Aspn,ASPN
Trim62,TRIM62
,
,
,
,
,MDP1
,
,
,
,API5P2
,SDHDP5
,CCDC15-DT
,CDH12P2
Rab8b,RAB8B
,RNU6-629P
,
,CYCTP
,
,
,
,
,
,
,
,RNU5E-9P
Nek5,NEK5
,FAM133FP
,LINC02704
,GUSBP19
,ZNF847P
,
,SNAP47-AS1
,PRAMEF28P
,LINC02445
Pramel61,PRAMEF27
,PRAMEF27
Pramel20,PRAMEF27
,PRAMEF27
,PRAMEF27
,PRAMEF27
Pramel24,PRAMEF27
Pramel30,PRAMEF27
Pramel31,PRAMEF27
,PRAMEF27
,PRAMEF27
Pramel55,PRAMEF27
Pramel56,PRAMEF27
,PRAMEF27
Pramel1,PRAMEF27
Pramel21,PRAMEF27
,PRAMEF27
,PRAMEF27
Pramel22,PRAMEF27
Pramel60,PRAMEF27
Pramel50,PRAMEF27
Gm16367,PRAMEF27
Pramel19,PRAMEF27
Pramel46,PRAMEF27
Pramel51,PRAMEF27
Pramel42,PRAMEF27
Pramel47,PRAMEF27
,PRAMEF27
,PRAMEF27
Pramel35,PRAMEF27
Pramel36,PRAMEF27
Pramel44,PRAMEF27
Oog3,PRAMEF27
Pramel33,PRAMEF27
Pramel43,PRAMEF27
Gm13043,PRAMEF27
Pramel48,PRAMEF27
,PRAMEF27
Pramel4,PRAMEF27
,PRAMEF27
Pramel23,PRAMEF27
Pramel40,PRAMEF27
,PRAMEF27
Pramel38,PRAMEF27
Pramel57,PRAMEF27
Pramel45,PRAMEF27
Pramel14,PRAMEF27
Pramel37,PRAMEF27
Pramel41,PRAMEF27
Gm13057,PRAMEF27
Pramel11,PRAMEF27
Prame62,PRAMEF27
,PRAMEF27
,PRAMEF27
Gm13040,PRAMEF27
Pramel16,PRAMEF27
Pramel7,PRAMEF27
Pramel29,PRAMEF27
Pramel25,PRAMEF27
,PRAMEF27
Pramel34,PRAMEF27
,PRAMEF27
Gm2042,PRAMEF27
,PRAMEF27
Pramel6,PRAMEF27
Pramel54,PRAMEF27
Pramel15,PRAMEF27
C130073F10Rik,PRAMEF27
Pramel53,PRAMEF27
Oog2,PRAMEF27
Pramel5,PRAMEF27
,PRAMEF27
Pramel49,PRAMEF27
Pramel27,PRAMEF27
,PRAMEF27
Pramel12,PRAMEF27
Gm12790,PRAMEF27
Pramel28,PRAMEF27
Oog1,PRAMEF27
Pramel26,PRAMEF27
,PRAMEF27
Oog4,PRAMEF27
Pramel18,PRAMEF27
Pramel17,PRAMEF27
Pramel13,PRAMEF27
,PRAMEF27
Pramel32,PRAMEF27
,FAM174A-DT
,COL6A4P2
Pde11a,PDE11A
,
,
,
,PRAMEF34P
,
,PRAMEF35P
,
,
Hnrnpc,HNRNPCL2
,RPAP3-DT
,
,
,
,
,
Rnase6,RNASE6
Hnrnpc,HNRNPCL4
,
Rbmxl1,RBMXL1
Gm7324,RBMXL1
Ankub1,ANKUB1
,RNF217-AS1
Adamts13,ADAMTS13
Tcl1b4,TCL1B
Tcl1b3,TCL1B
Tcl1b2,TCL1B
Tcl1b5,TCL1B
Tcl1b1,TCL1B
,
,
,Y_RNA
Mapk8,MAPK8
,PTGES3P1
,RNU6-507P
,
,EIF3JP2
,IFI6
,
,RPL32P9
,
,
,
,
Selenot,SELENOT
,
Gnpnat1,GNPNAT1
Eif3j2,EIF3J
Eif3j1,EIF3J
,LINC02683
,
,
,
,
,
,
,
,
,GUSBP8
Adh1,ADH1B
Rasl11a,RASL11A
,
,LINC02113
Fnta,FNTA
,
,
,SOX5-AS1
,
,
Gjb6,GJB6
,
,SHANK2-AS1
,LINC02756
,
,
,
,
,LINC01338
,
,HLA-DRB6
,
,
,
,NTM-AS3
,
,
,FZD4-DT
,
,
,
,
,
Hnrnpc,HNRNPCL3
,
,
,EPM2A-DT
,
,
,
,RNU6V
,
,SAP30P1
,MIR197
,
,
Erich6,ERICH6
,RPL7P8
Rhov,RHOV
,
Ptgs2,PTGS2
,
Dnaaf4,DNAAF4
,
,
,
,
,ZNF517
,
,
Abcc4,ABCC4
,
Tunar,TUNAR
,SNRPCP3
,
,
,SIAH2-AS1
,
,
,
,
,
,
4930447C04Rik,C14orf39
,CASP4LP
,
,
,
,
,C1RL-AS1
Mindy4b-ps,MINDY4B
,COL22A1
Adh6b,ADH6
,
,
,AKR7A2P1
,
,
,
Cdin1,CDIN1
,
,
,
,
,Y_RNA
,
,Y_RNA
,SYPL1P1
,
,DYNLL1P5
,
,RPL9P15
,
,
,
,
,SSBP3-AS1
,
,
,
,MME-AS1
,
,HNRNPA1P63
,LINC01737
,
,
,
,FGFR3P4
,RNU6-1120P
,
,
,RNA5SP79
,
,
Sox2,SOX2
,RN7SL837P
,
,LNCRNA-IUR
,NENFP1
,
,
Tex38,TEX38
,RN7SL703P
,
,RNA5SP150
,PSMG3P2
,
,
,ZCCHC10P1
,
,
,
Aadacl2,AADACL2
,
Vax2,VAX2
,TUBA1B-AS1
,
,
,AADACP1
,
,
,
,
Efcab14,EFCAB14
,TMEM14EP
,
,ACYP1
,TMEM14EP
,Y_RNA
,
,ATP5MGP5
,
P2ry1,P2RY1
,
,
,
,ZNF84-DT
,Y_RNA
,SRP14P5
C1qtnf7,C1QTNF7
,
,ATP6V1B1-AS1
,YEATS2-AS1
,
Cdnf,CDNF
,ELOCP21
,RN7SL160P
,
,
,
,LINC02459
,
,
,ABCC5-AS1
,
,RNU6-137P
,HTR3E-AS1
,FTOP1
,
,
,CHORDC1P1
,
,OXER1
,
,
,
,
Prap1,PRAP1
,
Tgif2,TGIF2
,
,THAP6
,
Dync1h1,DYNC1H1
,
,
,
,
,
,
,
,
,
,RN7SL575P
,SLC2AXP1
,FABP7P2
,RN7SL832P
,Metazoa_SRP
,RNU7-138P
,
,
,RNU7-176P
,
,LIMS1-AS1
,
,RPL10P5
,RN7SL447P
,
,RPL39P16
,RNA5SP113
,
,RN7SL215P
,LINC02527
,
,RN7SL267P
,RNU6-107P
,LINC02012
,LINC02963
,
Snorc,SNORC
,LINC01326
,
,
,
Gm56284,RN7SKP298
,PSAT1P4
,
,
,CBX1P5
,AHI1-DT
,
,
,
,
,
,RPL4P4
,TRIM52-AS1
,RPL34P10
,CCDC54-AS1
,
,
,Y_RNA
,RN7SL466P
,SNX25P1
,ARPC3P2
Syce1,SYCE1
,
Slc30a1,SLC30A1
,
Dmrt2,DMRT2
,FDPSP8
,DLSTP1
,SNORD45C
Gm24494,SNORD45A
Snord45b,SNORD45B
,
Msh4,MSH4
,LINC01805
,MIR4434
,RNU6-100P
,RPS10P9
Rnf19a,RNF19A
Gm65991,RNF19A
,RPS2P18
,
Trak1,TRAK1
,TMEM198B
Pml,PML
,TRIM7-AS1
,NRAL
Ttpal,TTPAL
,MIR1246
,RNU6ATAC14P
Adgrl3,ADGRL3
,Y_RNA
,TRIM7-AS2
,
,PSMB3P2
,RPL31P14
,
,
,RNA5SP120
,FABP5P14
,
,
Tnp1,TNP1
,LINC02759
,Y_RNA
,EEF1A1P32
,
,
,
,
,FAM204BP
,
,
,
,
,
,MIR6734
,FCF1P7
Nyap2,NYAP2
,
,MIR4677
,
,LINC02689
,FABP7P1
,OR2W1-AS1
,
Prrx2,PRRX2
,AKT3-IT1
,GSEC
,TIRAP-AS1
,UBTFL5
,
,
,PDE7B-AS1
Trim43b,TRIM43B
Trim43a,TRIM43B
Trim43c,TRIM43B
,
Wbp1l,WBP1L
Kif24,KIF24
,
,KRT18P39
,NPM1P33
,
Gm23958,RNU6-474P
,CNN2P11
,
,GXYLT1P7
,
Akt3,AKT3
,CNN2P8
,
,
,
Mars2,MARS2
,CHKA-DT
,HNRNPKP2
,
Cxcr4,CXCR4
,
,
Fxyd4,FXYD4
Grhl2,GRHL2
,IRAG1-AS1
Mamdc2,MAMDC2
,
,
,UBBP1
,
,EIF3FP3
,
,
,SGCEP1
,LINC01966
,
,
,
,
,
,
,METAP2P1
,PARP11-AS1
,
,RNU7-2P
,RPL17P12
,OTX2P2
,
Dpy19l3,DPY19L3
,
,PABPC1P2
,
,
Adgra1,ADGRA1
,LINC01911
,LINC01624
,PHLDA1-DT
,
,
,
,
,
,
,
,
,
,
,ADGB-DT
,
,
,
,
,
,
,
Gm26181,RNU6-692P
,Y_RNA
Gm24207,RNU6-715P
Gm24263,RNU6-715P
,RNA5SP106
,
Dpys,DPYS
,LINC02424
,
,
,ACER3-AS1
,LINC02387
,
Lims1,LIMS4
,GRM5P1
Slc24a2,SLC24A2
,
,PRKAB1-AS1
Dmbt1,DMBT1
,
,PRPS1P1
,
,CYP2C56P
,FZD10-AS1
Ctla4,CTLA4
,
Adrm1b,ADRM1
Adrm1,ADRM1
,
,
,
,
,
,
,ZFAND3-DT
,LINC00173
Lsamp,LSAMP
,
,DENND2B-AS1
,
,
,
Abcb7,ABCB7
,
,
,
,
,
,
,
Gm56091,RNU6-542P
,
,
,
,
,
,TBX18-AS1
,RPS24P7
,
,
,
,Y_RNA
,
,RN7SL815P
,
,
,RNU5E-8P
,
,PTMAP8
Il36g,IL36G
Gm23932,RNU6-1200P
,
LINC03051,LINC03051
Tmem205,TMEM205
,
,DRG1P2
,
,
,
,KLRK1-AS1
,
,
,LINC02540
Ttc39b,TTC39B
,
,
,HMGN2P23
,POLR2DP1
,
,
,RNPC3P1
Il36a,IL36A
,
,
Vhl,VHL
,
,
,
,
,
Il1f10,IL1F10
,
,
,
,
,
,
,
,
,
,
,
,LINC00602
,
Gm26468,RNU6-1180P
Gm23275,RNU6-1180P
,
,SDHAP3
Il1rn,IL1RN
A430005L14Rik,C1orf174
,
,PACRG-AS1
,LINC03141
,
,
,
,
,ATP6V0CP2
,NECTIN2P1
Medag,MEDAG
,NT5C3AP2
,
,PLCXD2-AS1
,
,
,ACVR2B-AS1
,TPBGL-AS1
,KRT73-AS1
,
,THOC7-AS1
,PSMD6-AS2
,PSMD6-AS1
,
Lim2,LIM2
,SCAANT1
,LINC01149
,
,THRAP3P1
,HMGN2P13
,LINC02714
,
,KIAA1328P1
,
,
Fhod3,FHOD3
Rap2b,RAP2B
,
Commd6,COMMD6
,
,
,
,BCAN-AS1
Rrp7a,RRP7A
,
,
,MIR4421
,MIR6500
,RN7SL300P
,
,Y_RNA
,LINC03109
,CFL1P2
,
,
,RNU6-877P
,RNU6-1281P
,
,TUBB8P11
,
,
,LINC02877
Rnf223,RNF223
,
,RNU6-901P
,
Ccr4,CCR4
,
,BCDIN3D-AS1
,LINC01342
,
Gipc3,GIPC3
,LINC02718
,
,
,RN7SL653P
,MFSD14A-AS1
,
Sass6,SASS6
,
,
Il36rn,IL36RN
,
Glb1,GLB1
,
Tmem65,TMEM65
,
,
,LINC02690
,LINC02384
,
,
,
,
Zfp961,ZNF44
Tln1,TLN1
,
,
,
,RPL23AP90
,SCYGR9
,BRI3P1
Arnt2,ARNT2
,
,MIR553
,LINC02716
,
Supt20,SUPT20H
,
Rtkn,RTKN
,
,LINC02525
,
,CCDC90B-AS1
,
,
,
Pmp2,PMP2
,
,
,LINC02710
Etnppl,ETNPPL
Brdt,BRDT
Smdt1,SMDT1
Zfp82,ZFP82
,
Abra,ABRA
,
,
,
,
,
Fam83a,FAM83A
,
,MAP3K5-AS1
,
,PDGFDDN
,
,
,
Zfp428,ZNF428
Vapb,VAPB
,
Abhd4,ABHD4
,
,
,LINC01495
,
Ess2,ESS2
,
,
,
,
,
,
,SEC13P1
,SUMO2P10
,
Tmppe,TMPPE
,
,
,
,
,RN7SL296P
Zdhhc19,ZDHHC19
,
,
,
,
,CAHM
Klf10,KLF10
,
,
,CHMP4A
,PHF5AP5
Ifih1,IFIH1
Nccrp1,NCCRP1
,
,
,
,
,
,
,
,
,NECTIN1-DT
Cdh22,CDH22
,
,
,Y_RNA
Atf5,ATF5
,
,
,
,GIHCG
,
,
Rufy4,RUFY4
,
,
,
,TM4SF19-DYNLT2B
,
,
,
,
Tm4sf19,TM4SF19
,
,
,
Rad54b,RAD54B
,ATP2B1-AS1
Ddhd1,DDHD1
Tmem250,TMEM250
Gm23864,RNU6-910P
Gm24261,RNU6-1279P
Myl9,MYL9
,RN7SL434P
,RN7SL738P
,ZDHHC1P1
,HMGB1P4
,UBXN7-AS1
,
,
,LINC01124
,
Sp5,SP5
,
,ZNF587
,EIF2S2P4
,Y_RNA
,
Erich2,ERICH2
Klf13,KLF13
,
,
,
,
,
Rhpn2,RHPN2
,
Pick1,PICK1
Ptar1,PTAR1
,
,LINC02000
Aqp9,AQP9
,
,
,
,
,
,LNC-RHL1
,
,
Zfp185,ZNF185
,
,
Gab1,GAB1
,
,
,
,
,
,SF1-DT
,
,CADM1-AS1
,
,LINC01471
,
,
,
,
,
,LINC02840
,SLC2A4RG
,
,
,RNA5SP84
,MIR4429
,RNU2-13P
,5S_rRNA
Rnf20,RNF20
,LINC02151
Gm23153,RN7SL674P
Rn7s6,RN7SL674P
,PROKR1
,
,LINC01932
,
,
Arhgap25,ARHGAP25
,
,
,
,LINC02741
,LINC02403
,
,
,
,VNN3P
Bst2,BST2
,
,C12orf42-AS1
,
Cyp1a2,CYP1A2
,
,
,
,
,MIR5585
,
,Metazoa_SRP
,MIR4300HG
Kpna6,KPNA6
,
Ncoa2,NCOA2
,SLC38A4-AS1
,
Klk5,KLK5
,
,
,
,
,
,
,LINC01472
,
,
,
Ibsp,IBSP
,
,LINC01811
,
Stox2,STOX2
,
,FOLH1B
,
,
,
,Y_RNA
,
,GTDC1-AS1
,
,LINC01160
,MANEALP1
,RPS28P5
,TMEM256P2
,
Snord21,SNORD21
Gm26387,SNORA66
,RPL23P5
,
Cd40,CD40
Gm23407,RNU6-970P
,RN7SL692P
,
