Barcode	CellName	Sample	Tissue	Platform	raw.nUMI	raw.nGene	filter.nUMI	filter.nGene	ribo.per	raw.nCD	raw.nTF	raw.nCyt	raw.nLR	Global_Cluster	Sub_Cluster	Sub_ClusterID	Global_tSNE_1	Global_tSNE_2	Sub_tSNE_1	Sub_tSNE_2	integrated.Global_tSNE_1	integrated.Global_tSNE_2
TP8-86-20170720	P_T_P0720_04582	P0720	T	Smart-seq2	792289.1978	4802	681212.0439	4253	0.033159449	96	256	28	172	ILC	hI02_NK-GZMK	hI02	-0.86810292	-18.52836453	10.137394	-2.056656871	27.6082421	-4.690560613
TP8-87-20170720	P_T_P0720_04583	P0720	T	Smart-seq2	995491.6072	6188	888530.9971	5523	0.020907021	135	296	30	240	Myeloid cell	hM04_cDC1-BATF3	hM04	-38.5667381	-3.975260947	7.238399648	14.71579852	-14.01933378	1.480751196
TP8-88-20170720	P_T_P0720_04584	P0720	T	Smart-seq2	582323.6361	4595	487161.8169	4085	0.03923048	92	255	25	160	ILC	hI02_NK-GZMK	hI02	-0.852727686	-18.51161032	10.13251614	-2.051716073	-5.707301449	-16.70660345
TP8-89-20170720	P_T_P0720_04585	P0720	T	Smart-seq2	557020.8061	3855	453996.4839	3396	0.04364735	84	200	20	144	B cell	hB03_FollicularB-IgD	hB03	-40.39841613	-17.95852888	4.697707452	22.05147695	32.01008628	-1.949765413
TP8-91-20170720	P_T_P0720_04586	P0720	T	Smart-seq2	809598.3768	3448	277289.3655	3126	0.007719258	78	155	11	123	B cell	hB02_GALTB-IgA	hB02	-23.28503452	-33.73382829	4.01840871	-12.80436436	-22.4228908	-20.75921529
TP8-92-20170720	P_T_P0720_04587	P0720	T	Smart-seq2	1920658.629	4554	1065302.773	3999	0.01174626	80	260	21	155	B cell	hB02_GALTB-IgA	hB02	-23.35323495	-33.13167378	-1.924261421	0.037741176	-20.80911449	-20.21407232
TP8-94-20170720	P_T_P0720_04588	P0720	T	Smart-seq2	544405.2658	3825	367542.514	3329	0.010592123	90	233	30	171	Myeloid cell	hM13_TAM-SPP1	hM13	-33.01224724	2.597604552	15.24576042	-3.214346479	-24.04481151	-0.434730196
TP8-99-20170720	P_T_P0720_04591	P0720	T	Smart-seq2	610459.0781	3495	191099.9786	3066	0.005884558	71	175	15	147	B cell	hB02_GALTB-IgA	hB02	-15.62511479	-29.75266505	-1.674509311	1.012466239	-15.8089591	-17.71130515
TP5-101-20170720	N_T_P0720_04592	P0720	T	Smart-seq2	581243.2145	1839	299774.1017	1697	0.017428575	31	96	13	93	Epithelial cell	hE06_UnIdent	hE06	-12.91924759	37.05503295	11.98936849	10.57390959	26.28871877	-18.5476755
TP5-102-20170720	N_T_P0720_04593	P0720	T	Smart-seq2	446303.4789	3421	358970.4661	2969	0.026516254	47	170	16	116	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.94912774	36.63765139	7.981540674	-7.417120938	24.00237813	-20.32709881
TP5-104-20170720	N_T_P0720_04594	P0720	T	Smart-seq2	550970.2937	5218	342685.8801	4521	0.013377589	94	283	29	231	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.242878232	35.31143233	4.363310732	-12.00171284	23.5891661	-20.26095479
TP5-106-20170720	N_T_P0720_04595	P0720	T	Smart-seq2	451504.184	5015	278617.0709	4371	0.015650139	93	271	30	224	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.203823103	35.33179142	4.379410299	-11.98889857	23.59592542	-20.2703994
TP5-1-0720	N_T_P0720_04596	P0720	T	Smart-seq2	689873.7105	3040	325122.5071	2609	0.0525083	52	138	14	114	Epithelial cell	hE05_Stemlike-LGR5	hE05	-9.631625481	39.54435791	18.47124836	4.011170967	25.16511346	-19.8848458
TP5-108-20170720	N_T_P0720_04597	P0720	T	Smart-seq2	520304.2098	3307	401679.4429	2952	0.016195631	53	168	22	125	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.121181023	36.38612694	10.60783483	-2.568884797	25.00397399	-20.37203805
TP5-11-0720	N_T_P0720_04598	P0720	T	Smart-seq2	861854.0359	2309	634788.6291	2044	0.067904799	37	118	18	82	Epithelial cell	hE06_UnIdent	hE06	-12.1841175	39.83363268	18.79176294	9.256354516	25.68891044	-18.89190192
TP5-114-20170720	N_T_P0720_04599	P0720	T	Smart-seq2	614921.8879	6370	573003.9702	5823	0.016667649	111	325	32	276	Epithelial cell	hE01_Endothelium-ACKR1	hE01	-36.43026889	35.62648226	8.119977715	35.13419013	-15.4624268	-29.37901827
TP5-115-20170720	N_T_P0720_04600	P0720	T	Smart-seq2	567157.2941	3729	338020.1342	3262	0.023322518	59	201	20	149	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.022382574	36.31868745	6.797352305	-8.715316097	23.81020419	-20.37730024
TP5-116-20170720	N_T_P0720_04601	P0720	T	Smart-seq2	551475.7085	3644	424722.2402	3225	0.009374369	60	178	20	148	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.886684072	36.71246273	8.060736094	-5.989483824	24.64500999	-20.53383657
TP5-117-20170720	N_T_P0720_04602	P0720	T	Smart-seq2	552271.4116	2615	354852.4925	2279	0.054417215	41	138	12	99	Epithelial cell	hE06_UnIdent	hE06	-11.32789015	37.75522678	16.77279426	5.955417309	25.91706979	-18.85571639
TP5-122-20170720	N_T_P0720_04603	P0720	T	Smart-seq2	542948.2071	1940	300858.6307	1742	0.001540741	31	109	20	102	Epithelial cell	hE06_UnIdent	hE06	-12.72989276	31.09547462	1.592412956	11.85055939	29.46396014	-18.98372679
TP5-124-20170720	N_T_P0720_04604	P0720	T	Smart-seq2	540783.5902	3553	464862.1619	3188	0.020768367	66	209	20	144	Epithelial cell	hE05_Stemlike-LGR5	hE05	-5.450458884	38.78357873	12.13787175	-5.369703187	25.06486381	-20.54032639
TP5-126-20170720	N_T_P0720_04605	P0720	T	Smart-seq2	921041.1083	4353	765152.1189	3752	0.030289016	69	227	29	178	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.337021211	37.22353266	11.21277256	-5.233634627	24.68853772	-20.25370061
TP5-128-20170720	N_T_P0720_04606	P0720	T	Smart-seq2	1613266.345	7113	1411113.783	6101	0.035855067	105	352	32	261	Epithelial cell	hE05_Stemlike-LGR5	hE05	-1.861638407	40.20348418	11.2385687	-5.849127586	24.95262748	-20.3153127
TP5-130-20170720	N_T_P0720_04607	P0720	T	Smart-seq2	455843.3181	2718	246608.7534	2284	0.001974554	43	153	19	123	Epithelial cell	hE06_UnIdent	hE06	-3.260639509	29.70182442	-6.219121052	-2.555049485	28.4432351	-17.20055033
TP5-13-0720	N_T_P0720_04608	P0720	T	Smart-seq2	643401.4464	7527	494572.6577	6618	0.020747485	139	391	38	302	Epithelial cell	hE05_Stemlike-LGR5	hE05	2.105144152	43.76313282	12.34973243	-7.395488657	24.87415156	-22.62446739
TP5-131-20170720	N_T_P0720_04609	P0720	T	Smart-seq2	570980.8546	4217	407143.5096	3631	0.016003417	68	226	26	160	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.292031934	35.68329798	6.236799469	-7.054140864	23.81935697	-20.36495341
TP5-132-20170720	N_T_P0720_04610	P0720	T	Smart-seq2	1718988.059	6541	1528294.363	5749	0.018785055	112	372	39	277	Fibroblast	hF02_CAF-FAP	hF02	-25.78588237	32.95789409	-31.43280874	2.513206474	32.36836638	-11.15270583
TP5-138-20170720	N_T_P0720_04611	P0720	T	Smart-seq2	1071141.865	6254	936102.4345	5564	0.015530199	105	346	38	283	Fibroblast	hF02_CAF-FAP	hF02	-26.88967449	33.35184382	-30.29430098	3.455982875	32.28855356	-11.14242567
TP5-140-20170720	N_T_P0720_04612	P0720	T	Smart-seq2	444930.2362	3884	298835.042	3361	0.017506576	69	201	21	148	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.27731767	35.6978435	6.23947964	-7.047386874	23.82573861	-20.3584264
TP5-14-0720	N_T_P0720_04613	P0720	T	Smart-seq2	677958.9376	2307	511047.8496	2055	0.071357451	40	105	12	99	Epithelial cell	hE06_UnIdent	hE06	-12.09484789	39.35566832	18.65073843	8.070347937	25.73364156	-18.86523179
TP5-143-20170720	N_T_P0720_04614	P0720	T	Smart-seq2	897113.843	7475	796582.5879	6229	0.048768527	114	350	35	286	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.098232596	38.64057354	9.989309959	-10.25611231	23.62219698	-20.33997529
TP5-149-20170720	N_T_P0720_04616	P0720	T	Smart-seq2	726918.8589	4636	688055.0775	4172	0.016384125	98	230	27	228	Epithelial cell	hE01_Endothelium-ACKR1	hE01	-35.3351842	35.74636077	8.479567131	34.53559371	-15.37471985	-29.20010457
TP5-150-20170720	N_T_P0720_04617	P0720	T	Smart-seq2	591349.5458	3743	495932.8658	3252	0.089042277	55	184	19	151	Epithelial cell	hE05_Stemlike-LGR5	hE05	-10.65601041	39.38155544	18.1701825	4.327824262	25.06002091	-19.97366594
TP5-15-0720	N_T_P0720_04618	P0720	T	Smart-seq2	504544.2796	2623	376260.9267	2267	0.094845034	52	136	15	113	Epithelial cell	hE06_UnIdent	hE06	-12.15650192	38.8278973	19.51375594	9.452956228	25.97035068	-18.70107836
TP5-152-20170720	N_T_P0720_04619	P0720	T	Smart-seq2	676156.2959	2902	594895.4648	2521	0.01384687	59	156	14	115	Epithelial cell	hE05_Stemlike-LGR5	hE05	-8.862603993	31.75815483	4.506305947	-3.382415506	28.80466261	-18.09204267
TP5-153-20170720	N_T_P0720_04620	P0720	T	Smart-seq2	736915.8733	2476	525833.536	2275	0.075170584	42	124	18	114	Epithelial cell	hE05_Stemlike-LGR5	hE05	-9.795492111	39.95873096	19.45106244	6.052188999	25.23548935	-19.60900708
TP5-154-20170720	N_T_P0720_04621	P0720	T	Smart-seq2	399864.0895	5824	341435.078	5062	0.017025895	88	322	23	221	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.951108856	38.01658864	10.90876224	-4.894353849	24.99052866	-21.61476634
TP5-155-20170720	N_T_P0720_04622	P0720	T	Smart-seq2	616103.9625	4455	450046.2878	3750	0.002398428	77	222	29	199	Epithelial cell	hE02_Enterocyte-GUCA2B	hE02	2.023617188	30.2329542	-10.01095516	17.30633512	31.06998557	-21.56170158
TP5-156-20170720	N_T_P0720_04623	P0720	T	Smart-seq2	588095.4117	4587	551382.3904	4174	0.016729787	75	268	26	194	Fibroblast	hF01_Myofib-ACTA2	hF01	-26.63945287	32.89548384	-40.11372051	4.114167173	29.52611882	-9.527303675
TP5-16-0720	N_T_P0720_04624	P0720	T	Smart-seq2	548145.75	2098	419457.0586	1864	0.052163849	32	95	13	66	Epithelial cell	hE06_UnIdent	hE06	-12.50595325	38.23670893	17.29607439	8.361131871	25.96258853	-18.70845467
TP5-163-20170720	N_T_P0720_04625	P0720	T	Smart-seq2	482541.9874	5631	411324.3112	5112	0.053750957	84	322	28	205	Malignant cell	hC03_P0411	hC03	0.080335959	43.36858016	22.9212421	-10.45608597	24.89055481	-21.1477212
TP5-166-20170720	N_T_P0720_04626	P0720	T	Smart-seq2	486900.7857	3990	354928.5749	3364	0.001610431	61	195	26	169	Epithelial cell	hE02_Enterocyte-GUCA2B	hE02	2.026683435	30.21331415	-9.991446825	17.29284092	31.08200105	-21.55836538
TP5-168-20170720	N_T_P0720_04628	P0720	T	Smart-seq2	654085.4666	1378	379463.4133	1233	0.032216735	25	60	13	69	Epithelial cell	hE06_UnIdent	hE06	-13.0441401	37.35517808	12.24766903	9.853219236	26.36753816	-18.52568993
TP5-17-0720	N_T_P0720_04630	P0720	T	Smart-seq2	660930.6557	2399	544420.2336	2190	0.046812614	28	115	16	69	Epithelial cell	hE06_UnIdent	hE06	-12.18194661	39.21368921	18.56927466	8.758129036	25.62460859	-18.89042595
TP5-173-20170720	N_T_P0720_04632	P0720	T	Smart-seq2	611853.2999	1144	279428.1129	1000	0.020071969	23	69	7	59	Epithelial cell	hE06_UnIdent	hE06	-14.78894687	34.65754209	6.909721921	11.95982819	29.28419939	-17.74345761
TP5-174-20170720	N_T_P0720_04633	P0720	T	Smart-seq2	591875.7206	4145	389768.1588	3518	0.077787659	62	217	27	161	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.329946114	36.5529587	8.267262563	-10.59683174	23.85221785	-20.3653824
TP5-176-20170720	N_T_P0720_04635	P0720	T	Smart-seq2	596316.3016	4675	492332.2165	4120	0.030034884	79	272	28	201	Fibroblast	hF02_CAF-FAP	hF02	-29.22429842	34.79367463	-29.03992529	2.848882601	32.19607993	-11.1305715
TP5-177-20170720	N_T_P0720_04636	P0720	T	Smart-seq2	614270.9294	4049	464052.4729	3513	0.035342396	53	230	26	141	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.739666146	37.66461191	9.807783701	-7.124462713	24.10379525	-20.31255546
TP5-18-0720	N_T_P0720_04638	P0720	T	Smart-seq2	575320.2092	3055	227408.974	2724	0.018253084	45	167	24	123	Epithelial cell	hE03_Goblet-SPINK4	hE03	-5.077716278	31.90592552	3.044221868	-7.769998216	24.10130478	-20.21169944
TP5-181-20170720	N_T_P0720_04639	P0720	T	Smart-seq2	741827.3875	5608	516256.3753	4803	0.009328566	90	309	29	248	Epithelial cell	hE01_Endothelium-ACKR1	hE01	-30.59536288	35.75701615	8.837744869	31.10690888	-15.30577706	-29.05837495
TP5-183-20170720	N_T_P0720_04640	P0720	T	Smart-seq2	613664.2622	3674	356165.578	3202	0.024968226	59	189	24	151	Epithelial cell	hE06_UnIdent	hE06	-7.293515337	35.58329076	14.50458672	-1.644837425	27.89867777	-19.2027576
TP5-186-20170720	N_T_P0720_04642	P0720	T	Smart-seq2	497932.7666	3409	353431.1783	2991	0.032341398	54	170	14	134	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.687078136	36.92660712	7.594225652	-8.057058477	24.3822975	-20.24770428
TP5-188-20170720	N_T_P0720_04644	P0720	T	Smart-seq2	898484.991	6619	537793.5291	5397	0.062468417	98	326	29	251	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.495713577	36.78947825	9.612373737	-9.117533314	23.78440901	-20.43831252
TP5-194-20170720	N_T_P0720_04646	P0720	T	Smart-seq2	587161.8724	3553	243060.3195	3073	0.021561844	45	205	20	119	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.118495674	32.29546455	5.163604666	-7.486957255	23.92070528	-20.34457255
TP5-197-20170720	N_T_P0720_04647	P0720	T	Smart-seq2	716841.5939	3881	512440.907	3351	0.011176372	56	202	24	152	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.070462911	34.16505779	4.779907659	-7.388474961	23.9531171	-20.28066337
TP5-198-20170720	N_T_P0720_04648	P0720	T	Smart-seq2	574642.5023	3461	401511.4495	2999	0.007330915	51	189	26	139	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.119567458	34.19987419	4.593506275	-7.334993151	24.03462379	-20.2494418
TP5-200-20170720	N_T_P0720_04649	P0720	T	Smart-seq2	622258.4969	2915	546614.4772	2602	0.036164536	50	155	27	141	Epithelial cell	hE01_Endothelium-ACKR1	hE01	-29.99089782	34.89086721	10.87337566	31.79382665	-15.31490115	-29.07650258
TP5-204-20170720	N_T_P0720_04650	P0720	T	Smart-seq2	483998.8387	6847	448753.4975	6195	0.030232379	103	342	31	257	Malignant cell	hC03_P0411	hC03	2.974972657	45.82694808	23.67119	-9.472543105	24.38650065	-23.11219001
TP5-2-0720	N_T_P0720_04651	P0720	T	Smart-seq2	470346.609	2154	349089.8277	1893	0.055106445	42	119	12	91	Epithelial cell	hE06_UnIdent	hE06	-11.58360582	37.12332672	15.41693743	9.279455627	26.42333875	-18.50888016
TP5-209-20170720	N_T_P0720_04652	P0720	T	Smart-seq2	462893.331	1485	91957.10001	1321	0.010714496	20	71	9	73	Epithelial cell	hE06_UnIdent	hE06	-12.99783484	36.7517389	13.48324331	10.47023148	26.26149609	-18.53150461
TP5-211-20170720	N_T_P0720_04653	P0720	T	Smart-seq2	499120.3597	6002	439930.3695	5375	0.048611831	73	312	31	198	Malignant cell	hC03_P0411	hC03	-0.021462128	43.22976548	23.10415433	-9.961504977	24.41949761	-22.20879125
TP5-213-20170720	N_T_P0720_04654	P0720	T	Smart-seq2	425686.8123	4253	346263.7572	3679	0.025245999	64	251	18	169	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.639732708	36.95266309	7.138867058	-8.771648042	23.86236626	-20.35104347
TP5-218-20170720	N_T_P0720_04655	P0720	T	Smart-seq2	565042.6639	6204	471958.7131	5576	0.022262683	101	353	38	267	Fibroblast	hF02_CAF-FAP	hF02	-25.71772538	32.92102181	-29.86504012	3.064702869	32.33848713	-11.15145388
TP5-22-0720	N_T_P0720_04656	P0720	T	Smart-seq2	534924.3825	2563	357685.8181	2235	0.059272149	47	138	14	86	Epithelial cell	hE06_UnIdent	hE06	-11.70216182	37.94666098	16.31781267	7.14730805	24.90190021	-19.76219776
TP5-222-20170720	N_T_P0720_04657	P0720	T	Smart-seq2	479496.0434	3479	282154.4469	3024	0.009897115	47	181	20	145	Epithelial cell	hE03_Goblet-SPINK4	hE03	-1.499914745	30.58790813	-0.526665217	5.78440155	27.67124957	-20.94372039
TP5-225-20170720	N_T_P0720_04658	P0720	T	Smart-seq2	551327.3231	1611	170661.539	1443	0.05888175	27	70	18	78	Epithelial cell	hE06_UnIdent	hE06	-12.37284614	38.18204542	13.17508744	9.678369196	26.05759311	-18.68941501
TP5-229-20170720	N_T_P0720_04659	P0720	T	Smart-seq2	426427.0243	3039	235322.7961	2645	0.031607277	59	149	22	120	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.173161217	36.22552104	5.809210265	-8.409998886	24.32105411	-20.2613412
TP5-23-0720	N_T_P0720_04660	P0720	T	Smart-seq2	604659.6856	2254	398580.9854	1901	0.064445946	38	112	16	91	Epithelial cell	hE06_UnIdent	hE06	-12.31649172	38.39817281	16.61198638	10.016752	25.89805098	-18.72065342
TP5-238-20170720	N_T_P0720_04661	P0720	T	Smart-seq2	1189626.192	8148	1105658.726	7296	0.029098805	117	419	41	297	Malignant cell	hC03_P0411	hC03	3.186401616	46.1751303	23.69933631	-9.474487514	24.42373672	-23.24819641
TP5-24-0720	N_T_P0720_04662	P0720	T	Smart-seq2	440323.6705	4197	171787.6365	3610	0.007523223	62	208	20	149	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.809553592	32.30258389	4.379462664	-8.340245545	23.82510558	-20.35190808
TP5-242-20170720	N_T_P0720_04663	P0720	T	Smart-seq2	531936.0504	3867	462139.6851	3612	0.053906667	57	182	25	142	Epithelial cell	hE06_UnIdent	hE06	0.284077058	50.11671983	21.00401118	1.890002455	25.16191277	-19.2878736
TP5-249-20170720	N_T_P0720_04664	P0720	T	Smart-seq2	340958.3158	3454	220128.0935	2966	0.006130255	39	210	18	140	Fibroblast	hF02_CAF-FAP	hF02	-6.882553357	25.73735111	-25.65295475	4.321084983	31.34959145	-11.06008426
TP5-250-20170720	N_T_P0720_04665	P0720	T	Smart-seq2	432043.1681	5452	305349.6937	4749	0.007271827	75	280	31	197	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.478028308	34.99407344	7.239922214	-6.266947178	23.661293	-20.35452796
TP5-25-0720	N_T_P0720_04666	P0720	T	Smart-seq2	577683.7236	2095	382853.9491	1881	0.066941474	38	110	11	80	Epithelial cell	hE06_UnIdent	hE06	-12.31061599	38.51483762	16.67681736	10.65217387	25.97965376	-18.7347315
TP5-251-20170720	N_T_P0720_04667	P0720	T	Smart-seq2	420101.3625	4827	361458.5857	4248	0.006641051	56	254	28	178	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.543456471	37.3689031	7.380520017	-6.144314047	24.02714381	-20.42345518
TP5-254-20170720	N_T_P0720_04668	P0720	T	Smart-seq2	411782.1572	2634	157698.1438	2251	0.027545647	46	132	14	96	Epithelial cell	hE05_Stemlike-LGR5	hE05	-6.115019037	33.26678355	4.91268471	-6.791223577	24.41163188	-20.23815232
TP5-256-20170720	N_T_P0720_04669	P0720	T	Smart-seq2	410841.5161	3386	190737.6135	2924	0.030009699	43	177	15	114	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.005102414	35.93817313	6.309433816	-7.101115147	23.94444813	-20.34833234
TP5-257-20170720	N_T_P0720_04670	P0720	T	Smart-seq2	688206.065	4704	569433.0628	4101	0.025840892	64	260	29	201	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.411165757	37.1778441	8.082088061	-9.918485774	23.752602	-20.33004679
TP5-258-20170720	N_T_P0720_04671	P0720	T	Smart-seq2	1540103.541	4628	1216988.039	4078	0.006831875	69	261	25	170	Epithelial cell	hE05_Stemlike-LGR5	hE05	-3.952892595	37.32648347	9.418940404	-4.562864811	25.1210133	-20.59526075
TP5-260-20170720	N_T_P0720_04672	P0720	T	Smart-seq2	540180.185	1911	348649.5796	1720	0.065727934	26	100	12	92	Epithelial cell	hE06_UnIdent	hE06	-11.74246753	39.25498821	18.98754866	6.761410951	25.7686853	-18.81947388
TP5-26-0720	N_T_P0720_04673	P0720	T	Smart-seq2	461582.5053	4948	344577.8351	4444	0.029811562	75	266	27	175	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.088857819	39.45770648	11.32852818	-5.892377139	24.93371324	-20.47345121
TP5-261-20170720	N_T_P0720_04674	P0720	T	Smart-seq2	613721.8581	4811	564564.1872	4417	0.014844233	75	280	23	205	Fibroblast	hF01_Myofib-ACTA2	hF01	-26.49398801	33.08550848	-39.95222485	4.54353075	29.50796458	-9.488871234
TP5-265-20170720	N_T_P0720_04675	P0720	T	Smart-seq2	566595.7644	5181	327960.9319	4729	0.026263375	83	299	32	225	Fibroblast	hF02_CAF-FAP	hF02	-27.27989895	34.5981839	-31.3706221	7.863615084	32.36051905	-11.15387634
TP5-266-20170720	N_T_P0720_04676	P0720	T	Smart-seq2	558093.9423	6715	489426.7476	6115	0.012759626	101	377	31	265	Fibroblast	hF01_Myofib-ACTA2	hF01	-26.01130914	33.01207662	-38.93237583	3.570229387	29.48848953	-9.466320873
TP5-269-20170720	N_T_P0720_04677	P0720	T	Smart-seq2	470117.0543	5038	361365.3061	4617	0.026012976	79	282	26	216	Fibroblast	hF02_CAF-FAP	hF02	-27.25331793	34.44129169	-31.36117235	7.849118323	32.36447409	-11.15418157
TP5-270-20170720	N_T_P0720_04678	P0720	T	Smart-seq2	469583.9273	4519	347615.9213	4047	0.027508195	79	230	26	176	Epithelial cell	hE03_Goblet-SPINK4	hE03	-5.619305968	38.73673475	14.94530705	-1.910522036	24.01370914	-17.97238086
TP5-271-20170720	N_T_P0720_04679	P0720	T	Smart-seq2	534317.5895	3946	394942.4347	3494	0.026984142	68	242	30	190	Fibroblast	hF02_CAF-FAP	hF02	-28.62643103	35.2073464	-28.56458053	3.727624844	32.28042205	-11.14620797
TP5-272-20170720	N_T_P0720_04680	P0720	T	Smart-seq2	463080.5716	4354	393180.4465	3819	0.032490522	59	234	17	148	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.598883777	38.12873123	10.7135686	-7.231085475	-25.44597461	-22.76422333
TP5-273-20170720	N_T_P0720_04681	P0720	T	Smart-seq2	575481.5961	2298	449346.265	2050	0.094015609	31	125	11	70	Epithelial cell	hE06_UnIdent	hE06	-12.09552686	39.52365422	20.96438741	8.646488018	25.63210014	-18.87777088
TP5-275-20170720	N_T_P0720_04682	P0720	T	Smart-seq2	390906.4533	3985	307425.5752	3397	0.017003683	52	230	22	170	Fibroblast	hF02_CAF-FAP	hF02	-29.27680466	35.51679423	-27.50957241	3.804504955	32.20293731	-11.13283646
TP5-277-20170720	N_T_P0720_04683	P0720	T	Smart-seq2	332029.4859	1498	257814.1351	1249	0.075509299	22	81	10	62	Epithelial cell	hE06_UnIdent	hE06	-11.03468743	36.48999572	13.95686533	8.928822432	29.04658606	-17.59129181
TP5-278-20170720	N_T_P0720_04684	P0720	T	Smart-seq2	435379.4528	4913	289806.5502	4352	0.021669982	64	257	20	166	Epithelial cell	hE03_Goblet-SPINK4	hE03	-5.414864403	38.67735648	15.00433293	-1.939890353	23.9903503	-17.94995843
TP5-279-20170720	N_T_P0720_04685	P0720	T	Smart-seq2	434747.1581	3957	348739.9317	3435	0.024635482	76	229	24	201	Fibroblast	hF02_CAF-FAP	hF02	-28.81880982	35.27257645	-28.57475038	3.654905361	32.27583836	-11.14553529
TP5-280-20170720	N_T_P0720_04686	P0720	T	Smart-seq2	458884.6121	4583	395783.5734	3968	0.040128492	64	225	25	162	Epithelial cell	hE05_Stemlike-LGR5	hE05	-2.551423775	37.957014	10.66496128	-7.323096264	-25.43636613	-22.78497046
TP5-28-0720	N_T_P0720_04687	P0720	T	Smart-seq2	576566.2806	1801	419577.2285	1610	0.063276654	35	91	15	68	Epithelial cell	hE06_UnIdent	hE06	-12.49120502	38.52940694	16.97120341	9.767216851	25.97617967	-18.64679218
TP5-284-20170720	N_T_P0720_04688	P0720	T	Smart-seq2	421021.5843	3587	300454.7354	3005	0.020553559	48	193	17	125	Epithelial cell	hE05_Stemlike-LGR5	hE05	-4.087622319	32.10021995	5.553658268	-7.386028345	23.954975	-20.24696807
TP5-285-20170720	N_T_P0720_04689	P0720	T	Smart-seq2	666152.5262	1859	509749.2565	1668	0.058157451	29	88	11	74	Epithelial cell	hE06_UnIdent	hE06	-12.25915364	39.44748119	19.24241213	8.593660488	25.86442049	-18.73199731
TP5-286-20170720	N_T_P0720_04690	P0720	T	Smart-seq2	653043.9778	1793	555387.2767	1609	0.074498412	20	94	11	73	Epithelial cell	hE06_UnIdent	hE06	-12.26280336	39.67753175	20.05382451	7.929227117	25.75900945	-18.82339444
TP5-287-20170720	N_T_P0720_04691	P0720	T	Smart-seq2	497989.1781	4991	402021.9323	4531	0.019757001	80	288	25	236	Fibroblast	hF02_CAF-FAP	hF02	-27.10700441	33.2950166	-30.69888555	3.36778075	32.31131321	-11.14762433
