DATA	GSM3443357	GSM3443358	GSM3443359	GSM3443360	GSM3443361	GSM3443362	GSM3443363	GSM3443364	GSM3443365	GSM3443366	GSM3443367	GSM3443368
SEMA6D	3.757227	3.382132	3.776157	3.475709	3.791712	3.738403	3.558636	3.573498	3.702176	3.575271	3.931604	3.482847
SEMA7A	5.781078	5.832871	5.705558	5.682806	5.914586	5.51019	5.435073	5.432425	5.650166	5.41884	5.689824	5.618649
RAD9A	7.04981	7.019306	6.928149	7.050531	6.958271	7.037339	6.822277	6.938874	7.090948	6.8717	6.83303	6.950956
PAPD7	9.555967	9.675222	9.664697	9.515821	9.536125	9.483143	9.753769	9.741903	9.6998	9.80696	9.74487	9.891089
P2RY11 /// PPAN-P2RY11	5.326501	5.029045	5.075703	5.077829	5.005383	4.860188	5.136073	4.870389	4.674146	5.091496	5.138214	5.009667
SEMA3C	9.4249235	9.4735045	9.402714	9.424798	9.418606	9.4943195	8.972855000000001	8.969125	8.903528000000001	8.8357195	8.808136000000001	8.9133405
SEMA3D	2.6592814999999996	2.7637325	2.7983200000000004	2.8072355	2.7877875000000003	2.5638085	2.7606859999999998	2.958316	2.5444405000000003	2.5662975	2.7413775	2.7221314999999997
SEMA3A	4.823132	4.814202	4.713794	4.70392	4.859504	5.005723	4.1595	4.734789	4.380303	4.291124	4.726425	4.245282
SEMA3B	4.827876	4.984939	5.229744	4.865802	5.114486	4.832602	5.15527	5.046442	5.09972	5.087408	5.011384	5.169674
SEMA3G	3.679863	3.555821	3.641705	3.464636	3.851563	3.505721	3.646058	3.536494	3.498394	3.566717	3.937044	3.560326
SEMA3E	2.435899	2.727824	2.779329	2.65427	2.701599	2.580369	2.67004	2.607305	2.555364	2.567963	2.531506	2.504095
SEMA3F	6.64813	6.523023	6.566825	6.632804	6.781313	6.666859	6.595724	6.517396	6.519743	6.576322	6.525651	6.69188
SEMA4A	6.413127	6.44473	6.497801	6.268762	6.462897	6.147731	6.052793	6.27209	6.293016	6.20151	6.479692	6.296973
SEMA4D	7.39181	7.532593	7.4673	7.344169	7.218033	7.497158	8.068851	8.243194	8.163269	8.210666	8.216816	8.3417
SEMA4C	8.5469785	8.5849075	8.6650615	8.5884635	8.4445435	8.563116	8.6548065	8.751229	8.6556465	8.716044499999999	8.686869	8.770478
SEMA4F	6.8106615	6.825786000000001	6.725531999999999	6.7502755	6.8656045	6.75345	6.9445855	7.0419465	7.073154499999999	7.0324025	7.032253	6.988261
SEMA4G	4.7926915	4.8756745	4.885432	4.8897935	4.8642505	4.705389	4.9763715	4.8167740000000006	5.005439000000001	5.009348	5.1146995	4.968991
TRIT1	9.297163	9.39211	9.331267	9.371429	9.44324	9.496555	8.763516	8.804876	8.85982	8.856164	8.759389	8.918412
RAD52	4.464746	4.321414	4.610054	4.608759	4.531013	4.474221	4.480435	4.413269	4.177073	4.260094	4.433358	4.125712
RAD50	8.852852500000001	8.9185635	8.872669	8.870557999999999	8.831134500000001	8.9812355	8.429498	8.5069525	8.477986	8.489814500000001	8.455867999999999	8.520924
RAD51	6.4090185	6.448855	6.520554499999999	6.325848000000001	6.346286500000001	6.4631925	6.2424055	6.2953235	6.360487	6.231363	6.3012055	6.405783
TIPIN	8.280651	8.318378	8.361333	8.280344	8.29307	8.307138	8.204394	8.282619	8.18652	8.123695	8.194238	8.166592
ZPBP	3.201331	3.110729	3.024968	3.254122	3.057026	3.153647	3.419939	3.275005	3.220634	3.305239	3.32338	2.842373
PAPPA	4.7418	4.7636495	4.8373925	4.793097	4.7870755	4.700146	4.814634	4.9439145	4.903323500000001	4.7082774999999994	4.801303	4.870658000000001
C1GALT1	8.790951	8.802303	8.764592	8.760911	8.60125	8.855249	9.011854	8.949651	8.92207	8.93003	8.986804	8.858368
C14orf132	4.396502	4.114017	4.349522	4.044136	4.594627	4.085648	4.265107	4.061585	4.535059	4.289359	4.413269	4.146849
TIPRL	8.591131	8.68895	8.549767	8.521368	8.576126	8.64321	8.675447	8.78241	8.60722	8.830933	8.686244	8.843299
C14orf159	8.765111	8.870271	8.80903	8.835068	8.818072	8.810166	9.010859	9.045401	8.970294	9.037385	9.011806	9.098973
C14orf105	8.006927	8.021774	7.986086	8.197296	7.930525	8.054211	8.241169	8.132437	8.102328	8.173613	8.080502	8.142349
ZPR1	9.111359	9.147549	9.031845	9.068124	9.105773	9.12956	8.695563	8.828651	8.850346	8.743896	8.840492	8.916
MTHFD1	10.65456	10.65142	10.59627	10.64277	10.65096	10.54801	10.36711	10.45115	10.50881	10.44656	10.40336	10.46788
MTHFD2	11.75771	11.78491	11.60648	12.26164	12.18551	12.32617	10.75081	10.84498	10.85341	11.75104	11.7895	11.84391
HEXIM1	8.565113	8.580333	8.602868	8.514032499999999	8.4871295	8.5925865	8.372691999999999	8.341319	8.369987	8.375844	8.3739465	8.441334999999999
DUSP4	5.470828	5.644067	5.316957	5.7411525	5.471255	5.7103114999999995	5.6689615	5.8909614999999995	5.6556995	5.955949	6.0319685	6.037395500000001
CHST8	5.892511	5.770545	6.04284	6.074305	5.949493	5.66623	5.977767	5.662876	5.850291	5.908697	5.863225	5.936725
DUSP5	8.592991	8.516006	8.28957	8.329934	8.459114	8.63665	8.195463	8.175966	8.150827	8.005859	7.779158	8.005175
DUSP2	5.800092	5.807266	5.98158	5.849406	5.909654	5.81157	5.766666	5.910187	5.803761	5.868672	5.781113	5.687397
CHST7	7.726761	7.82831	7.81101	7.551396	7.60394	7.527884	7.452352	7.587726	7.583814	7.544874	7.540078	7.561483
DUSP3	7.959029	8.009491	8.032911	7.811749	7.916636	7.931927	8.499007	8.589753	8.421338	8.34354	8.472726	8.538935
DUSP1	8.1874615	8.0490085	8.1185045	8.0177145	8.1187185	8.193024000000001	8.369426	8.291816	8.245975999999999	8.159967	8.0409535	8.1778655
DUSP9	5.63034	5.483753	5.583991	5.551105	5.430758	5.688146	5.392299	5.292516	5.104269	5.326063	5.271031	5.345929
DUSP6	6.323723	6.273527	6.181718	6.520926	6.18922	6.729859	5.86662	5.878892	5.806787	6.005608	5.979836	6.069304
DUSP7	5.9447399999999995	5.907033	6.050758	5.613073999999999	5.598758	5.6640935	5.740392	5.807726000000001	5.8560795	5.6805055	5.713642	5.6594435
CHST1	5.563011	5.115995	5.554513	5.46596	5.783659	5.404104	5.488019	5.294901	5.617911	5.516894	5.66468	5.25959
CHST4	3.930945	3.806783	3.731556	3.626333	4.136137	3.567829	3.807055	3.846106	3.861685	3.755187	4.016552	4.055224
CHST5	5.83287	5.847021	6.034569	6.021995	5.904152	5.750058	5.762532	5.730587	5.996417	5.918118	6.125616	5.871192
CHST2	7.397158	7.284685	7.135543	7.164999	7.225048	7.017092	7.322238	7.55129	7.486259	7.391289	7.458966	7.262989
CHST3	8.739744	8.779556	8.78196	8.646462	8.65195	8.558537	8.965394	8.966474	8.942701	8.90259	8.801104	8.83367
VPS9D1	6.389737	6.339622	6.346697	6.447092	6.283987	6.38623	6.406869	6.487337	6.472069	6.417747	6.516623	6.483478
MTHFSD	6.067314	6.086224	5.676444	5.916681	5.964532	6.046178	6.052021	5.98226	6.190454	6.079423	6.152537	6.006427
MON1B	7.236777	7.439224	7.398806	7.395383	7.382999	7.376981	7.379574	7.541781	7.592762	7.655926	7.483056	7.650261
SEMG2	2.601814	2.743947	2.708879	2.678689	2.670378	2.657204	2.614119	2.89262	2.722906	2.53538	2.760089	2.679783
SEMG1	3.135816	2.982384	2.788177	2.895482	3.157139	2.666982	2.928558	2.945035	2.784195	2.685013	3.107815	2.628901
ABCB8 /// ASIC3	4.178915	3.927081	4.331941	4.102627	4.039907	4.070747	3.967573	4.071342	4.028672	3.914078	4.110826	4.108278
LTB4R	4.9866505	5.2135535	4.8562899999999996	5.329922	5.2429185	5.0484115	4.757455	5.0110195	5.0287685	5.1889835	4.977831	5.028699
NT5C2	9.865476	9.937207	9.896074	9.883723	9.89307	9.978508	10.01997	9.91357	9.921103	9.920347	10.0111	9.97442
TRDMT1	6.959138	6.973417	6.697819	6.799942	6.694082	6.806722	6.774993	6.98892	6.859342	6.990291	6.87988	6.899206
WDR91	6.721382	6.691679	6.502947	6.700109	6.562931	6.659559	6.336184	6.376347	6.268064	6.284006	6.165791	6.167959
WDR74	8.693367	8.635235999999999	8.7540625	8.6464625	8.6448305	8.6230385	8.276015000000001	8.308446	8.262447	8.278808999999999	8.340205000000001	8.4085235
WDR73	7.797638	7.775239	7.623761	7.639177	7.985463	7.988476	7.902024	7.979844	7.851986	8.01819	7.842183	8.015945
HCFC2	7.032917	7.051034	6.971125	6.929757	6.78581	7.064854	6.614695	6.716319	6.78704	6.607539	6.644691	6.727872
WDR78	3.128799	2.971441	2.999111	3.030834	2.873361	3.023949	3.167794	3.090763	2.980973	3.127299	3.222599	3.071733
WDR76	5.975529	6.012524	5.811193	5.58138	5.637993	6.133144	5.906814	6.067448	5.805869	5.721712	5.298021	5.672334
WDR77	9.10781	9.119131	9.008354	9.008672	8.998897	9.099563	8.926026	8.951934000000001	8.9250525	8.8273715	8.725414	8.816459
HCFC1	6.6052865	6.6584	6.665054	6.569345	6.500959	6.475296500000001	6.560625	6.590157	6.498316	6.475515	6.3977295000000005	6.6377755
WDR82	10.41535	10.35572	10.40337	10.32355	10.39095	10.43492	10.45994	10.44987	10.37305	10.44669	10.46941	10.47236
PARD3	10.88853	11.01436	10.925075	10.96451	11.042175	10.93806	10.71336	10.829005	10.720195	10.782335	10.709355	10.759125000000001
WDR61	8.709219	8.560598	8.760693	8.714453	8.665301	8.66972	8.839009	8.751618	8.691832	8.725744	8.733005	8.82266
WDR62	6.893488	6.98021	7.031221	6.977113	6.874889	6.714222	6.896732	6.825306	6.765598	6.968491	6.787915	6.937639
WDR70	8.081299	8.119711	8.037417	8.084835	8.125841	7.968071	7.869149	7.992095	7.886285	7.914698	7.954159	7.956287
WDR59	5.40775	5.369578	5.533399	5.675359	5.807491	5.532609	5.650945	5.496499	5.478627	5.677248	5.649487	5.677643
WDR52	2.923383	2.432921	2.844187	2.938699	2.660937	2.703776	2.736651	2.675244	2.658477	2.474726	2.751571	2.741236
WDR55	7.528665999999999	7.434306	7.4620035	7.447857	7.5008775	7.4646685	7.394347499999999	7.3655345	7.4827305	7.3972745	7.47275	7.328026
WDR60	7.232622	7.06671	6.969904	7.213389	7.039383	7.146886	7.021313	7.226589	7.285542	7.100855	7.05189	7.116018
WDR5B	6.755845	6.793709	6.649875	6.875235	6.879712	6.821201	6.44961	6.672385	6.611382	6.694092	6.72954	6.670215
WDR47	8.406994	8.554081	8.373665	8.370398	8.173643	8.539011	9.191013	9.06464	9.093679	9.033395	9.025724	8.955003
WDR48	7.2151025	7.2387055	7.242629	7.2821865	7.340434999999999	7.327576	7.3514585	7.31517	7.312620000000001	7.330315000000001	7.3287815	7.2571935
WDR41	8.526355	8.686148	8.628764	8.560934	8.650092	8.605196	8.899462	8.888024	8.8293	8.969175	9.008784	9.147692
WDR45	8.3260135	8.314472	8.3417665	8.494674999999999	8.5382965	8.7107195	8.3104055	8.3687185	8.30978	8.3939	8.3657945	8.5512515
WDR46	8.23936	8.406943	8.264948	8.261411	8.221537	8.223008	8.032222	8.033097	7.926223	7.871417	7.878835	7.998464
WDR43	9.686848	9.680301	9.699792	9.854535	9.579235	9.514467	9.575089	9.307958	9.45366	9.480754	9.475461	9.403782
WDR44	7.669151	7.728178	7.279914	7.416382	7.277712	7.77634	7.782838	7.718352	7.865709	7.679456	7.526749	7.55769
WDR37	8.619395	8.564728	8.518257	8.51678	8.502928	8.651793	8.784725	8.922349	8.860283	8.840262	8.845396	8.980562
IGLJ3	5.559034	5.188639	5.476054	5.485208	5.365413	5.363929	5.502151	5.239839	5.246807	5.366853	5.539591	5.364724
WDR25	5.68478	5.892365	5.813013	6.027572	5.851903	5.829727	5.766715	5.446968	5.629683	5.573444	5.751387	5.894732
WDR26	9.884246	9.917114	9.853823	9.9544	9.934695	9.995597	10.24939	10.23475	10.27362	10.25412	10.20631	10.35147
WDR18	8.17448	7.992446	7.976697	8.103563	8.041906	8.104792	8.08992	8.147818	8.213132	8.185455	8.077101	8.057583
WDR19	8.307057	8.462781	8.190709	8.497851	8.401948	8.470911	8.181908	8.3636	8.255053	8.447459	8.393767	8.480664
WDR12	9.952139	9.954666	10.00234	9.987799	9.995756	9.840121	9.666032	9.714213	9.721203	9.680426	9.773436	9.760437
WDR13	9.354057	9.368675	9.28485	9.362911	9.446276	9.252906	9.247346	9.309323	9.308292	9.347756	9.28308	9.402054
WDR11	9.589016	9.464561	9.457581	9.582314	9.475839	9.770141	9.245012	9.012451	9.100945	9.067758	9.062263	9.046786
IGLL5	4.697987	4.678959	4.859114	4.760278	4.870584	4.628108	4.685891	4.628108	4.584877	4.742422	4.894969	4.629522
IGLL1	3.419406	3.467462	3.549733	3.377769	3.583552	3.129524	3.495241	3.562169	3.336478	3.490597	3.462325	3.345463
PARK7	12.44366	12.38621	12.54166	12.45036	12.44087	12.4531	12.40023	12.34012	12.35604	12.40065	12.46172	12.40057
PARK2	4.330375	4.782026	4.364693	4.519444	4.49817	4.758613	4.817245	4.858671	4.754931	4.890144	4.602454	4.913118
PARM1	4.931201	4.756477	4.82559	5.021143	4.923523	4.702839	4.683029	4.913425	5.17423	4.878599	4.84771	4.805393
UVRAG	6.795092	6.837698	6.710703	6.680703	6.808682	6.921649	6.545737	6.737803	6.718286	6.677108	6.784728	6.923602
CHTOP	9.317673	9.349126	9.406544	9.272602	9.331033	9.166989	9.443504	9.573956	9.457275	9.473434	9.491135	9.495651
LOC389906	5.2426455	5.360564999999999	5.1129055	5.108848	4.8949715000000005	5.5017195	5.026559	5.161607500000001	5.0659185	5.1224680000000005	4.990635	5.166672999999999
MAP3K19	6.641107	6.359615	6.65041	6.484734	6.609844	6.550662	6.511696	6.533913	6.533585	6.735697	6.731291	6.471696
MAP3K10	6.558679	6.591956	6.72324	6.813086	6.809389	6.308599	6.576321	6.664349	6.686398	6.786857	6.991076	6.790339
MAP3K13	4.174772	4.3816795	4.254879	4.177771	4.230284	4.0076979999999995	4.468279	4.5581095	4.381457	4.634424	4.4158765	4.3533645
MAP3K14	7.872726	7.947888	7.920166	7.72857	7.656843	7.611228	7.447029	7.571479	7.406243	7.311482	7.249731	7.364347
PTTG3P	8.812193	8.768356	8.963178	8.857285	8.661751	8.468517	8.779886	8.571464	8.710926	8.644235	8.844841	8.661187
MAP3K11	8.333706	8.400923	8.512075	8.421816	8.242198	8.055443	8.274935	8.37891	8.319095	8.298544	8.390683	8.203279
MAP3K12	6.553837	6.7696755	6.8147725	6.7599335	6.568377	6.6285605	6.6067945	7.001699500000001	6.947469	6.665708499999999	6.9816199999999995	6.8210180000000005
HCG18	3.35522	3.200053	3.269724	3.367042	3.10307	3.494237	3.528733	3.244547	3.409418	3.196625	3.254536	3.35934
HCG26	4.751204	4.789301	4.761486	4.705944	4.75556	4.679073	4.728415	4.678621	4.496318	4.59723	4.748856	4.509906
WDR96	2.672619	2.551152	2.402155	2.757567	2.801358	2.874638	2.794589	2.752546	2.734947	2.792374	2.809627	2.881173
IFITM3	11.98214	11.97058	12.13261	12.05422	12.09743	12.15051	11.8929	11.95511	11.91066	12.11307	12.17009	12.2586
IFITM1	6.962029	7.184297	7.152175	7.33605	7.237587	7.581175	6.711137	6.911516	6.988939	7.406653	7.550827	7.785411
IFITM2	11.00354	10.91721	11.06455	11.17729	11.17841	11.07593	10.92125	10.81988	10.91995	11.05124	11.19576	11.1869
PART1	4.638493	4.551593	4.710077	4.738456	4.906979	4.344362	4.616083	4.639186	4.524688	4.69421	4.894459	4.604344
HLA-J	9.006662	8.694413	8.873186	9.061564	9.07495	8.953395	9.071674	9.042267	9.130306	9.1962	9.070687	9.16296
HLA-B	11.88989	11.76705	11.80917	11.95663	12.06275	12.10456	12.25763	12.14207	12.15696	12.14762	11.98201	12.24714
HLA-C	12.60893	12.55435	12.488935	12.617455	12.583335	12.653505	12.74148	12.72047	12.71889	12.749044999999999	12.67672	12.746755
HLA-A	13.00271	12.988265	12.966955	13.022905000000002	13.034220000000001	12.994215	13.184825	13.18849	13.174255	13.205400000000001	13.150775	13.273645
HLA-F	10.71297	10.59375	10.67469	10.67153	10.87122	10.7213	10.85215	10.91036	10.93756	10.9263	10.88603	10.98304
HCG4B	3.953028	4.117225	4.239922	4.015958	4.102947	3.958733	3.762735	4.05475	3.908838	4.079315	4.043742	4.005484
HLA-G	11.1973	11.144995000000002	11.15064	11.28291	11.30469	11.273965	11.397784999999999	11.354215	11.345835000000001	11.420100000000001	11.23375	11.356565
HLA-E	9.952915	9.928388	9.777977	9.941777	9.937893	9.93835	9.999902	10.09254	10.11234	10.10175	10.07711	9.90519
MTHFD2L	5.929316	6.05406	5.780229	5.842964	5.794327	6.482829	5.792285	5.955921	5.826219	5.880633	5.676554	5.979958
PARVA	7.700673	7.847701	7.63558	7.828209	7.752066	7.733961	7.423992	7.647914	7.523551	7.53934	7.516063	7.421381
PARVB	7.340168	7.262052	7.189287	7.188059	7.102563	7.302551	7.112765	7.146766	7.078372	6.963477	6.824369	7.088838
PARP6	8.630486	8.68609	8.644253	8.626602	8.702509	8.543511	8.149359	8.208082	8.152549	8.422647	8.341128	8.394374
PARP3	6.614713	6.669867	6.64968	6.744446	6.683631	6.889041	6.909367	6.724545	6.745333	6.595845	6.716696	6.744987
PARP4	10.56948	10.61977	10.6509	10.57895	10.58501	10.51294	10.72152	10.79667	10.81679	10.77085	10.75716	10.79549
PARP1	10.18873	10.18391	10.01844	10.08952	9.980862	10.07189	9.869923	9.830294	9.81189	9.715351	9.718599	9.704369
PARP2	9.100722	9.094074	9.082716	8.983721	9.118044	9.037536	8.961351	9.055182	9.03849	9.03657	9.059619	9.076988
PARP8	7.962374	8.076947	7.97175	8.078389	8.128196	8.035844	8.284947	8.408614	8.370275	8.402248	8.315529	8.518511
AMIGO2	13.22316	13.20336	13.11553	13.25617	13.11055	13.10318	12.99445	12.96721	12.99468	13.0266	12.99967	12.89069
SERHL /// SERHL2	5.226995	5.441312	5.654034	5.346198	5.476252	5.192641	5.471607	5.267223	5.370715	5.678564	5.250672	5.381537
DOCK10	5.0540555000000005	5.155866	4.846817	4.9773395	4.7478095	5.1742975	5.121688	5.1491705	5.148284	4.949206	4.841655	4.9995265
PSG11	4.87845	4.588156	4.982282	4.880095	4.754323	4.618124	4.662646	4.544514	4.819785	4.495413	4.66408	4.701878
RP11-69I8.2	2.639434	3.104113	2.9241	2.955642	3.105436	3.218802	3.135405	3.036146	2.971021	2.869722	3.087913	3.011881
GPSM2	9.0262045	9.0153965	8.929111500000001	9.00045	8.8752225	9.024351	8.882306	8.7597485	8.843498	8.844068499999999	8.741082	8.8564675
MFSD9	6.5201185	6.859980999999999	6.5688344999999995	6.5896305	6.490769500000001	6.5640605	6.2029955	6.342407	6.328591	6.2317165	6.203295000000001	6.32727
MFSD6	4.399914	4.452404	4.269655	4.802661	4.50202	4.817519	5.829929	5.761663	5.763906	5.803715	5.482242	5.568903
MFSD7	5.668686	5.6290505	5.8532245	5.7839244999999995	5.9513835	5.588096	5.674097	5.600537	5.6813009999999995	5.824946499999999	5.813862	5.7528334999999995
MFSD5	9.277793	9.328571	9.20809	9.15034	9.23954	9.399846	9.208225	9.221642	9.19896	9.014574	9.041451	9.128873
MFSD1	10.33659	10.29434	10.27537	10.35581	10.32656	10.33421	10.59462	10.60817	10.60329	10.64127	10.51622	10.57884
GPSM3	6.6653415	6.6478850000000005	6.760885	6.7221775	6.7891475	6.5701745	6.1474765	6.4137755	6.209074	6.403521	6.3810775	6.118626
DDAH1	12.43173	12.4245	12.42583	12.40311	12.3905	12.37915	12.54513	12.55048	12.57213	12.55809	12.5629	12.57698
DDAH2	8.514676	8.573116	8.634983	8.490683	8.686436	8.561275	8.782794	8.779552	8.71856	8.626657	8.632614	8.740387
CHSY1	9.413694	9.508339	9.370222	9.163253	9.228852	9.39455	9.734504	9.686379	9.697042	9.541784	9.54477	9.487157
SOX5P /// SOX5P	2.84796	2.828228	2.996765	3.081356	3.061499	2.923957	2.949904	2.948982	2.819218	2.912513	2.965183	3.016367
LOC100996843	2.893994	2.663011	3.153341	2.885205	3.006424	2.682366	2.755773	2.819798	2.90434	2.740919	2.898225	2.838085
FLVCR2	5.750709	5.718558	5.765929	5.575006	5.630491	5.712102	5.836159	5.893794	5.929315	6.167303	6.03738	6.23861
NSUN5	9.1491455	9.222113	9.051064499999999	8.972058	9.0675995	8.911323	8.992152999999998	9.068849	9.0330125	8.9280315	8.9147695	8.953965
NSUN3	8.03812	8.148486	8.143316	7.972343	8.109109	8.155462	8.003307	8.080472	8.0898	8.117367	8.174065	8.17672
NSUN6	3.301338	3.140373	3.293429	3.151202	3.5888	3.373151	3.31171	3.306327	3.218629	3.282833	3.26479	3.136089
NSUN7	2.77524	2.663011	2.71307	2.94515	3.053064	2.705378	2.779811	2.717045	2.849321	2.870324	3.109754	3.147956
GVINP1	3.328998	3.192568	3.432888	3.261906	3.256212	3.178946	3.390095	3.254001	3.28359	3.607002	3.502599	3.2795
TROAP	7.278751	7.385508	7.355325	7.252829	7.175175	7.233076	7.108488	7.09836	7.15763	7.139442	7.205791	7.136917
KIRREL	7.102473	7.222803	7.315279	7.239009	7.126955	6.951988	7.343743	7.323789	7.220747	7.714521	7.244586	7.390552
AICDA	6.491656	6.702034	6.534832	6.563287	6.308909	6.738048	6.467924	6.491199	6.46718	6.829227	6.666089	6.91274
ARHGAP11A	7.130121	6.915375	6.737408	6.727344	6.652717	6.785095	6.607296	6.353602	6.745872	6.399774	6.326505	6.487311
LOC102725016 /// PPP2R3B	5.817938	5.792496	5.584969	5.785559	5.702997	5.86658	5.855242	5.889008	5.787138	5.953249	5.897012	6.196015
CD8B /// LOC100996919	3.743289	3.6501349999999997	3.7294175	3.7500415	3.8321875	3.6095485	3.7301815	3.6604455	3.666151	3.740934	3.7582785000000003	3.7851695000000003
SEP15	11.09597	10.97165	11.03404	11.08062	11.07959	11.0656	11.31109	10.98133	11.09242	11.10451	11.00227	10.95455
SFT2D3 /// WDR33	4.312329	4.464066	4.439932	4.819919	4.434925	4.722586	4.863719	5.004369	4.907625	4.900549	4.608589	4.857404
PGRMC1	10.088683	10.0270125	9.932234000000001	9.9224545	10.0766835	10.3415425	10.166933499999999	10.04835	10.129023	10.04402	9.818287999999999	10.0351545
PGRMC2	10.399805	10.327252	10.324761500000001	10.489	10.41715	10.55897	9.9953735	9.7717005	9.869870500000001	9.8679305	9.898791	9.8210225
SNIP1	7.704674	7.652042	7.731364	7.571155	7.591944	7.637652	7.717651	7.689694	7.572007	7.574043	7.507756	7.770085
SLC52A2	8.467789999999999	8.4976855	8.403428	8.339961	8.2858205	8.4068895	8.2850295	8.384496500000001	8.321513	8.241321	8.182586	8.3397705
SLC52A1	3.92708	3.837164	4.076863	4.149628	3.947997	4.046557	4.174525	4.031673	4.098416	4.171198	4.066109	3.946546
PSIP1	9.206568	9.149268	8.84164	9.036756	9.172893	9.562929	9.557509	9.583836	9.471199	9.525915	9.297033	9.49649
IGH /// IGHA1 /// IGHA2	3.834372	4.159003	3.859189	3.750825	4.082161	3.59071	3.681468	4.051526	3.684085	3.724883	3.685821	3.883414
GRAMD3	9.453897	9.444577	9.303647	9.303547	9.267961	9.407908	9.606826	9.770534	9.698779	9.649748	9.59558	9.625988
