sample	chromosome	start	end	num.mark	seg.mean
TCGA.02.0099	6	112118450	146673975	2596	-0.5576
TCGA.02.0099	6	146679910	146679910	1	NA
TCGA.02.0099	6	146690308	146761538	8	0.1348
TCGA.02.0099	6	146775326	147272766	45	-0.5352
TCGA.02.0099	6	147282904	147282904	1	NA
TCGA.02.0099	6	147299044	147618207	29	0.0167
TCGA.02.0099	6	147629943	150367290	214	-0.5352
TCGA.02.0099	6	150372931	151286496	85	0.0457
TCGA.02.0099	6	151297560	156232076	408	-0.5618
TCGA.02.0099	6	156259681	156259681	1	NA
TCGA.02.0099	6	156279248	170867396	1194	0.0593
TCGA.02.0099	6	97634	97634	1	NA
TCGA.02.0099	7	140213	38277728	3341	0.4644
TCGA.02.0099	7	158811268	158811268	1	NA
TCGA.02.0099	7	38281765	38343026	9	1.0528
TCGA.02.0099	7	38347832	73112867	2288	0.4331
TCGA.02.0099	7	73120353	73142652	3	-0.2971
TCGA.02.0099	7	73153934	77628402	332	0.3496
TCGA.02.0099	7	77638478	77723799	12	-0.1084
TCGA.02.0099	7	77735302	77735302	1	NA
TCGA.02.0099	7	77742653	158792914	7254	0.4568
TCGA.02.0099	8	17580427	17887747	39	0.4443
TCGA.02.0099	8	17895253	146264846	9562	0.0309
TCGA.02.0099	8	63810	17573204	1359	0.0479
TCGA.02.0099	9	140241876	140241876	1	NA
TCGA.02.0099	9	153131	65372337	3108	-0.5412
TCGA.02.0099	9	66209365	140193674	6294	0.0425
TCGA.02.0102	1	103909053	103965274	7	1.0214
TCGA.02.0102	1	104108153	150819451	1871	0.0135
TCGA.02.0102	1	12793618	12793618	1	NA
TCGA.02.0102	1	12822189	12835156	2	-0.8447
TCGA.02.0102	1	12840011	16877283	315	-0.0019
TCGA.02.0102	1	150823073	150848509	5	-1.1461
TCGA.02.0102	1	150852858	153631932	411	0.0047
TCGA.02.0102	1	153638757	154265708	71	0.1439
TCGA.02.0102	1	154274083	246874992	7834	-0.0014
TCGA.02.0102	1	16884678	17094475	12	-0.1712
TCGA.02.0102	1	17104345	17148592	5	-0.5965
TCGA.02.0102	1	17157415	76262356	5406	0.0186
TCGA.02.0102	1	246880850	247190718	33	-0.1619
TCGA.02.0102	1	554268	554268	1	NA
TCGA.02.0102	1	554287	12789063	1274	-0.0183
TCGA.02.0102	1	76281741	78666752	234	-0.7769
TCGA.02.0102	1	78693642	103899771	1763	-0.0065
TCGA.02.0102	10	115544	38669536	3169	-0.7865
TCGA.02.0102	10	127578239	127612803	6	-0.1295
TCGA.02.0102	10	127620976	135324730	706	-0.9175
TCGA.02.0102	10	135356671	135356671	1	NA
TCGA.02.0102	10	38682265	42175348	12	-0.0877
TCGA.02.0102	10	42184626	45423959	243	-0.8096
TCGA.02.0102	10	45431539	46384979	13	-0.5637
TCGA.02.0102	10	46396163	46404919	2	-2.1809
TCGA.02.0102	10	46408696	47025997	23	-1.5197
TCGA.02.0102	10	47060942	47074824	2	-2.0949
TCGA.02.0102	10	47089737	47172534	9	-2.9309
TCGA.02.0102	10	47735472	81834907	2739	-0.806
TCGA.02.0102	10	81840712	81844240	2	0.2578
TCGA.02.0102	10	81851106	127563278	4108	-0.7949
TCGA.02.0102	11	182372	2432322	317	-0.0737
TCGA.02.0102	11	2445300	2499272	4	-0.5078
TCGA.02.0102	11	2510899	72227026	5963	-0.0097
TCGA.02.0102	11	72233710	72547629	34	0.1688
TCGA.02.0102	11	72559987	134432265	5117	-0.023
TCGA.02.0102	12	33854	36269853	3064	-0.0045
TCGA.02.0102	12	36739877	56388225	2086	-0.7585
TCGA.02.0102	12	56396469	56560048	34	4.0698
TCGA.02.0102	12	56585353	60853541	215	-0.8504
TCGA.02.0102	12	60859800	60878205	3	4.3416
TCGA.02.0102	12	60892167	61136248	25	-0.8701
TCGA.02.0102	12	61147811	61265384	14	-0.5082
TCGA.02.0102	12	61271486	62233999	72	-0.8184
TCGA.02.0102	12	62342221	62402776	5	-0.3949
TCGA.02.0102	12	62436882	62559790	15	-0.785
TCGA.02.0102	12	62569455	62575746	2	5.6152
TCGA.02.0102	12	62581930	62581930	1	NA
TCGA.02.0102	12	62590223	64489043	183	-0.7719
TCGA.02.0102	12	64499879	64518582	3	4.3274
TCGA.02.0102	12	64526415	67025052	182	-0.7621
TCGA.02.0102	12	67034280	67390052	37	-0.4067
TCGA.02.0102	12	67395702	67427666	6	5.7259
TCGA.02.0102	12	67432197	67457153	4	4.9045
TCGA.02.0102	12	67473009	67920408	35	5.8128
TCGA.02.0102	12	67922267	68088790	20	4.2739
TCGA.02.0102	12	68113606	68293939	20	5.0815
TCGA.02.0102	12	68301742	69318740	96	4.1036
TCGA.02.0102	12	69326376	69634259	35	4.3137
TCGA.02.0102	12	69678177	70246482	47	-0.8203
TCGA.02.0102	12	70252893	132289090	4963	0.0037
TCGA.02.0102	13	18065953	56650373	3551	0.0033
TCGA.02.0102	13	56658479	56770498	6	0.3689
TCGA.02.0102	13	56792837	114123862	4095	-0.0354
TCGA.02.0102	14	105962305	106002179	6	-0.8377
TCGA.02.0102	14	106017453	106349756	39	0.0206
TCGA.02.0102	14	18149473	21505880	361	0.1588
TCGA.02.0102	14	21511829	22012263	63	0.3698
TCGA.02.0102	14	22022060	73071404	4567	0.129
TCGA.02.0102	14	73075500	73092018	3	0.8568
TCGA.02.0102	14	73104572	105946993	3157	0.0931
TCGA.02.0102	15	18362555	18790589	12	0.0197
TCGA.02.0102	15	18810004	20079935	64	-0.4616
TCGA.02.0102	15	20220416	87829990	6749	0.0101
TCGA.02.0102	15	87834687	87844908	3	-0.4372
TCGA.02.0102	15	87854213	100282819	1180	-0.0326
TCGA.02.0102	16	20420189	20434820	2	-0.8513
TCGA.02.0102	16	20454529	34106213	1128	0.0372
TCGA.02.0102	16	28087	20403990	1887	0.0069
TCGA.02.0102	16	34115736	34605030	25	-0.1624
TCGA.02.0102	16	34634686	54343465	704	0.0025
TCGA.02.0102	16	54354643	54379834	5	-0.6113
TCGA.02.0102	16	54390012	88690571	3043	-0.0061
TCGA.02.0102	17	29169	41515622	4249	0.0277
TCGA.02.0102	17	41521544	41566540	7	0.8871
TCGA.02.0102	17	41577520	41644979	7	0.5159
TCGA.02.0102	17	41700762	77503378	3243	0.0244
TCGA.02.0102	17	77503673	77503685	2	1.2863
TCGA.02.0102	17	77519913	77519913	1	NA
TCGA.02.0102	17	77535412	78653545	148	-0.0407
TCGA.02.0102	18	4316	76110964	5774	-0.0273
TCGA.02.0102	19	47986294	48449548	22	-0.3165
TCGA.02.0102	19	48500241	52946391	542	0.5171
TCGA.02.0102	19	52948665	52955690	2	-0.242
TCGA.02.0102	19	52962421	56816785	509	0.4765
TCGA.02.0102	19	56831724	56840346	2	-0.7907
TCGA.02.0102	19	56850433	63473245	809	0.5029
TCGA.02.0102	19	63478655	63784327	56	0.3204
TCGA.02.0102	19	64418	47952689	4035	0.4984
TCGA.02.0102	2	20341	34539740	2705	-0.0309
TCGA.02.0102	2	242505261	242677069	33	-0.9167
TCGA.02.0102	2	242689978	242717016	3	-0.047
TCGA.02.0102	2	34556434	34580533	2	-0.6746
TCGA.02.0102	2	34608979	242501239	15791	-0.0076
TCGA.02.0102	20	1516966	1539155	3	-1.232
TCGA.02.0102	20	1546858	50177812	4060	-9e-04
TCGA.02.0102	20	50184661	50193263	2	0.7357
TCGA.02.0102	20	50201453	62379059	1075	-0.0702
TCGA.02.0102	20	8747	1506379	191	-0.0322
TCGA.02.0102	21	10022306	10117898	8	0.4431
TCGA.02.0102	21	10134435	10134435	1	NA
TCGA.02.0102	21	10144881	39030818	2273	-0.0022
TCGA.02.0102	21	39036118	39067201	5	0.4083
TCGA.02.0102	21	39080700	46914686	1066	-0.0651
TCGA.02.0102	21	9896630	10013263	9	0.1016
TCGA.02.0102	22	14504218	15508454	14	0.2426
TCGA.02.0102	22	15528564	22671374	805	-0.001
TCGA.02.0102	22	22677959	22725305	10	-0.3895
TCGA.02.0102	22	22731196	49565816	3250	-0.0053
TCGA.02.0102	23	154050185	154078819	3	0.4486
TCGA.02.0102	23	154086636	154582414	43	-0.0476
TCGA.02.0102	23	2710316	154037006	10892	-0.027
TCGA.02.0102	24	10537808	13151875	60	0.1373
TCGA.02.0102	24	13165652	14244120	130	-0.0267
TCGA.02.0102	24	14266331	21534077	476	-0.4432
TCGA.02.0102	24	21559551	22415143	66	-0.215
TCGA.02.0102	24	22505342	22930737	28	-0.5413
TCGA.02.0102	24	23283689	57440809	31	0.0518
TCGA.02.0102	24	2710450	8044188	339	0.064
TCGA.02.0102	24	8047462	10511255	163	-0.2568
TCGA.02.0102	3	135148183	135148183	1	NA
TCGA.02.0102	3	135152882	135253908	10	-0.2858
TCGA.02.0102	3	135276547	163977334	2182	-0.0103
TCGA.02.0102	3	163987457	164077288	7	0.3709
TCGA.02.0102	3	164086905	199379566	2924	0.0054
TCGA.02.0102	3	39066	135138445	10762	-0.0183
TCGA.02.0102	4	1323133	1559415	23	-0.2505
TCGA.02.0102	4	1570340	68905670	4328	-0.019
TCGA.02.0102	4	41413	1307094	150	-0.0544
TCGA.02.0102	4	69057735	69643272	12	-0.4586
TCGA.02.0102	4	69657500	191173837	8840	-0.0115
TCGA.02.0102	5	739292	905462	16	0.2162
TCGA.02.0102	5	75149	725942	73	-0.1668
TCGA.02.0102	5	916822	180644810	13155	-0.0127
TCGA.02.0102	6	165645537	165650610	2	-0.7066
TCGA.02.0102	6	165657596	170867396	471	-0.0874
TCGA.02.0102	6	252939	320890	8	-0.5141
TCGA.02.0102	6	31893557	31902818	4	-0.9206
TCGA.02.0102	6	31905636	32558677	97	0.0027
TCGA.02.0102	6	32567382	32600962	4	-1.7891
TCGA.02.0102	6	32605300	93039042	4460	-0.0066
TCGA.02.0102	6	334423	31887126	2843	-0.0027
TCGA.02.0102	6	93064498	93309140	9	-0.7896
TCGA.02.0102	6	93351974	165640218	5356	-0.0102
TCGA.02.0102	6	97634	238441	11	-0.1817
TCGA.02.0102	7	140213	633713	23	0.1998
TCGA.02.0102	7	141413352	141438504	3	-0.5671
TCGA.02.0102	7	141452085	141687978	26	0.4428
TCGA.02.0102	7	141705163	141711513	2	1.8543
TCGA.02.0102	7	141720324	142746762	138	0.4851
TCGA.02.0102	7	142754094	142812182	14	0.2436
TCGA.02.0102	7	142817594	142817594	1	NA
TCGA.02.0102	7	142821952	143501811	69	0.4884
TCGA.02.0102	7	143514962	143584350	4	1.2611
TCGA.02.0102	7	143705425	158811268	1423	0.4691
TCGA.02.0102	7	38259147	38405899	22	0.7015
TCGA.02.0102	7	38416860	50132316	984	0.4775
TCGA.02.0102	7	50142110	51386427	108	-0.0707
TCGA.02.0102	7	51410703	54816762	137	0.4864
TCGA.02.0102	7	54839438	55641775	65	6.1224
TCGA.02.0102	7	55680713	55974327	28	0.4781
TCGA.02.0102	7	55980005	55989286	3	-0.6569
TCGA.02.0102	7	5598165	5604073	2	-0.1965
TCGA.02.0102	7	56000655	141408013	6878	0.513
TCGA.02.0102	7	5613993	38254010	2751	0.496
TCGA.02.0102	7	636243	5593145	560	0.4727
TCGA.02.0102	8	39356595	39505256	20	0.422
TCGA.02.0102	8	39511632	146264846	7771	-0.0144
TCGA.02.0102	8	63810	39341524	3169	-0.018
TCGA.02.0102	9	126763391	127025935	30	0.1845
TCGA.02.0102	9	127031790	133449999	751	0.0018
TCGA.02.0102	9	133462475	133482198	4	-0.4847
TCGA.02.0102	9	133491088	140241876	818	-0.0725
TCGA.02.0102	9	153131	126754916	7800	-0.0032
TCGA.02.0107	1	147421614	147499046	5	-0.5848
TCGA.02.0107	1	147927292	150819451	368	0.0605
TCGA.02.0107	1	150823073	150852858	6	0.656
TCGA.02.0107	1	150857070	246794522	8304	0.0118
TCGA.02.0107	1	16698906	16877283	8	0.3856
TCGA.02.0107	1	16884678	147386918	8925	0.0187
TCGA.02.0107	1	246795223	246862029	10	-0.9204
TCGA.02.0107	1	246874992	247032049	10	-0.0575
TCGA.02.0107	1	247047963	247169860	20	-0.2503
TCGA.02.0107	1	247174896	247190718	4	-0.0213
TCGA.02.0107	1	554268	16688825	1585	0.0154
TCGA.02.0107	10	115544	135015685	10993	-0.173
TCGA.02.0107	10	135018649	135018649	1	NA
TCGA.02.0107	10	135022738	135356671	41	-0.3373
TCGA.02.0107	11	1066037	1112082	7	-0.2056
TCGA.02.0107	11	1116807	2432322	169	-0.0137
TCGA.02.0107	11	11833336	11898331	6	0.2158
TCGA.02.0107	11	11907543	134432265	10065	0.0046
TCGA.02.0107	11	182372	1058706	141	0.0208
TCGA.02.0107	11	2445300	2499272	4	-0.497
TCGA.02.0107	11	2510899	11821014	1043	-0.0135
TCGA.02.0107	12	132289090	132289090	1	NA
TCGA.02.0107	12	187093	7799627	833	-0.0149
TCGA.02.0107	12	33854	179323	16	-0.1824
TCGA.02.0107	12	55976758	56585353	103	0.8004
TCGA.02.0107	12	56599424	67376850	754	0.0217
TCGA.02.0107	12	67382763	67963843	54	0.2234
TCGA.02.0107	12	67972227	132278000	5173	0.0227
TCGA.02.0107	12	7808856	7983887	23	0.2542
TCGA.02.0107	12	7989709	9452803	143	0.0287
TCGA.02.0107	12	9528590	9585156	3	-2.7534
TCGA.02.0107	12	9613074	55968934	4064	0.021
TCGA.02.0107	13	18065953	114123862	7652	6e-04
TCGA.02.0107	14	105602756	105630089	4	-1.2291
TCGA.02.0107	14	105643293	105845658	23	-0.1951
TCGA.02.0107	14	105857193	105857193	1	NA
TCGA.02.0107	14	105863067	105898674	4	-1.0354
TCGA.02.0107	14	105907191	106349756	49	-0.2193
TCGA.02.0107	14	18149473	19216369	10	-0.0089
TCGA.02.0107	14	19268776	19497023	31	-0.3259
TCGA.02.0107	14	19505698	73071404	4950	-0.1508
TCGA.02.0107	14	73075500	73092018	3	0.5628
TCGA.02.0107	14	73104572	105594189	3121	-0.1752
TCGA.02.0107	15	18362555	18790589	12	0.1087
TCGA.02.0107	15	18810004	18884436	6	-0.1499
TCGA.02.0107	15	19109124	19786655	33	-0.4228
TCGA.02.0107	15	19805960	32511475	1019	-0.1786
TCGA.02.0107	15	32517513	32594902	11	-0.8708
TCGA.02.0107	15	32605086	95080637	6386	-0.0136
TCGA.02.0107	15	95095044	95258413	18	-0.2288
TCGA.02.0107	15	95306288	95606006	24	0.0079
TCGA.02.0107	15	95616750	95632390	2	-1.2137
TCGA.02.0107	15	95658438	100282819	497	-0.0402
TCGA.02.0107	16	28087	34297461	3031	0.0385
TCGA.02.0107	16	34339543	34605030	11	0.3817
TCGA.02.0107	16	34634686	73787149	2341	0.0287
TCGA.02.0107	16	73792179	73815706	6	-0.8512
TCGA.02.0107	16	73818855	88690571	1405	-0.0146
TCGA.02.0107	17	22142513	22342766	4	0.5505
TCGA.02.0107	17	22367302	28343820	653	0.0759
TCGA.02.0107	17	28348576	30253011	179	-0.0548
TCGA.02.0107	17	29169	22129889	2139	0.0125
TCGA.02.0107	17	30268274	41566540	1281	0.0831
TCGA.02.0107	17	41577520	41706870	9	-0.4447
TCGA.02.0107	17	41841187	77503378	3241	0.061
TCGA.02.0107	17	77503673	77503685	2	1.1965
TCGA.02.0107	17	77519913	78653545	149	0.0228
TCGA.02.0107	18	188111	9085620	783	-0.0097
TCGA.02.0107	18	32693152	32726063	4	0.3524
TCGA.02.0107	18	32736360	76110964	3212	-0.0212
TCGA.02.0107	18	4316	182746	10	-0.1736
TCGA.02.0107	18	9093468	9230413	19	0.1868
TCGA.02.0107	18	9236510	32676832	1746	0.01
TCGA.02.0107	19	64418	63784327	5977	0.0526
TCGA.02.0107	2	20341	242717016	18534	0.0041
TCGA.02.0107	20	1516966	1528899	2	-2.2897
TCGA.02.0107	20	1539155	62374886	5137	-0.0045
TCGA.02.0107	20	62379059	62379059	1	NA
TCGA.02.0107	20	8747	1506379	191	-0.0254
TCGA.02.0107	21	13926078	46914686	3328	-0.0086
TCGA.02.0107	21	9896630	13770982	34	0.1908
TCGA.02.0107	22	14504218	22644243	816	0.0265
TCGA.02.0107	22	22656831	22671374	3	0.5326
TCGA.02.0107	22	22677959	22686690	3	-1.646
TCGA.02.0107	22	22696162	22720195	6	-4.172
TCGA.02.0107	22	22725305	49565816	3251	0.0147
TCGA.02.0107	23	154570177	154582414	2	-3.2382
TCGA.02.0107	23	2710316	154561606	10936	-0.0488
TCGA.02.0107	24	26980386	26980386	1	NA
TCGA.02.0107	24	26984336	57440809	15	0.105
TCGA.02.0107	24	2710450	26972181	1277	-0.0716
TCGA.02.0107	3	164038917	164101776	6	-0.7591
TCGA.02.0107	3	164112873	174710245	768	0.0067
TCGA.02.0107	3	174721900	175376073	75	-0.2225
TCGA.02.0107	3	175383433	196904349	1806	0.0162
TCGA.02.0107	3	196911055	196943380	7	-0.4584
TCGA.02.0107	3	196945209	199379566	266	0.0436
TCGA.02.0107	3	39066	164023502	12958	6e-04
TCGA.02.0107	4	41413	68905670	4501	-0.0044
TCGA.02.0107	4	69057735	69165814	11	-0.5692
TCGA.02.0107	4	69643272	69643272	1	NA
TCGA.02.0107	4	69657500	191173837	8840	0.0094
TCGA.02.0107	5	32146491	32203336	9	0.6625
TCGA.02.0107	5	32209048	180644810	11147	0.0089
TCGA.02.0107	5	75149	763494	76	-0.1047
TCGA.02.0107	5	771310	848744	8	-0.4828
TCGA.02.0107	5	859176	859176	1	NA
TCGA.02.0107	5	873416	32133136	2003	-0.03
TCGA.02.0107	6	252939	341386	10	-0.4971
TCGA.02.0107	6	32558677	32605300	6	-1.039
TCGA.02.0107	6	32629848	32702995	8	-0.3011
TCGA.02.0107	6	32711957	35862502	385	0.036
TCGA.02.0107	6	347016	32519935	2941	0.0161
TCGA.02.0107	6	35866245	35873335	2	-0.6522
TCGA.02.0107	6	35882448	170867396	9902	0.0097
TCGA.02.0107	6	97634	238441	11	-0.1113
TCGA.02.0107	7	100171204	100174991	2	-0.6492
TCGA.02.0107	7	100183859	133414697	2836	0.1787
TCGA.02.0107	7	133439454	133447868	2	-0.6309
TCGA.02.0107	7	133459759	141408013	793	0.201
TCGA.02.0107	7	140213	324877	22	-0.041
TCGA.02.0107	7	141413352	141438504	3	-0.6264
TCGA.02.0107	7	141452085	141452085	1	NA
TCGA.02.0107	7	141453012	141687978	25	0.1353
TCGA.02.0107	7	141705163	141711513	2	1.7116
TCGA.02.0107	7	141720324	142152205	50	0.1959
TCGA.02.0107	7	142159154	142171618	4	0.714
TCGA.02.0107	7	142178220	158811268	1595	0.1564
TCGA.02.0107	7	633713	8218217	817	0.1753
TCGA.02.0107	7	8223640	8752080	55	0.0463
TCGA.02.0107	7	8758682	100162851	7034	0.1859
TCGA.02.0107	8	39356595	39363050	2	-2.4921
TCGA.02.0107	8	39368509	39505256	18	-5.5298
TCGA.02.0107	8	39511632	40791144	105	0.0258
TCGA.02.0107	8	40802318	40802318	1	NA
TCGA.02.0107	8	40817528	40832253	3	-0.3695
TCGA.02.0107	8	40840459	40840459	1	NA
TCGA.02.0107	8	40845854	146264846	7661	0.0044
TCGA.02.0107	8	63810	39341524	3169	-0.0032
TCGA.02.0107	9	153131	24538868	1938	-0.1715
TCGA.02.0107	9	24577294	24667137	3	-1.1171
TCGA.02.0107	9	24684752	140241876	7462	-0.1558
TCGA.02.0113	1	150823073	150848509	5	-0.7927
TCGA.02.0113	1	150852858	200567550	4360	0.5588
TCGA.02.0113	1	200576669	200921456	33	0.3055
TCGA.02.0113	1	200929051	200929051	1	NA
TCGA.02.0113	1	200942515	246794522	3911	0.558
TCGA.02.0113	1	246795223	246862029	10	-0.1268
TCGA.02.0113	1	246874992	246928454	7	0.8034
TCGA.02.0113	1	246938370	247190718	27	0.5014
TCGA.02.0113	1	25482036	25536086	6	-0.2563
TCGA.02.0113	1	25541997	150819451	8452	0.5635
TCGA.02.0113	1	554268	25457903	2433	0.5359
TCGA.02.0113	10	115544	135356671	11035	-0.056
TCGA.02.0113	11	182372	49655667	4125	-0.048
TCGA.02.0113	11	49671561	49688842	2	-1.1862
TCGA.02.0113	11	49735553	134432265	7308	-0.0513
TCGA.02.0113	12	10474925	10484956	2	-1.112
TCGA.02.0113	12	10493984	132289090	10030	-0.049
TCGA.02.0113	12	33854	9452803	1015	-0.0426
TCGA.02.0113	12	9528590	9585156	3	-0.9012
TCGA.02.0113	12	9613074	10465787	117	-0.0507
TCGA.02.0113	13	18065953	114123862	7652	-0.056
TCGA.02.0113	14	18149473	19216369	10	0.0742
TCGA.02.0113	14	19268776	19490630	30	-0.4712
TCGA.02.0113	14	19497023	73047267	4948	-0.0405
TCGA.02.0113	14	73051686	73092018	6	-0.628
TCGA.02.0113	14	73104572	106349756	3202	-0.0511
TCGA.02.0113	15	18362555	22021181	183	-0.0699
TCGA.02.0113	15	22038880	22055553	2	-1.122
TCGA.02.0113	15	22077517	100282819	7823	-0.052
TCGA.02.0113	16	28087	88690571	6794	0.4193
TCGA.02.0113	17	29169	78653545	7657	-0.0408
TCGA.02.0113	18	4316	76110964	5774	-0.0597
TCGA.02.0113	19	48221641	48551450	15	0.0529
TCGA.02.0113	19	48556283	63782945	1916	0.5317
TCGA.02.0113	19	63784327	63784327	1	NA
TCGA.02.0113	19	64418	48205963	4045	0.5242
TCGA.02.0113	2	107554891	107638487	4	-0.492
TCGA.02.0113	2	107679609	217318118	8188	0.4584
TCGA.02.0113	2	20341	89669494	6986	0.5604
TCGA.02.0113	2	217347464	217469113	12	-0.2565
TCGA.02.0113	2	217490857	232689523	1348	0.3623
TCGA.02.0113	2	232696516	233130993	60	-0.2943
TCGA.02.0113	2	233139754	242717016	918	0.3534
TCGA.02.0113	2	89731561	89895566	10	1.1293
TCGA.02.0113	2	90982930	107539882	1008	0.541
TCGA.02.0113	20	1516966	1528899	2	-1.3371
TCGA.02.0113	20	1539155	1539155	1	NA
TCGA.02.0113	20	1546858	28080970	2028	0.5563
TCGA.02.0113	20	28133609	28266113	8	0.0539
TCGA.02.0113	20	29297270	62379059	3101	0.548
TCGA.02.0113	20	8747	1506379	191	0.5393
TCGA.02.0113	21	14320039	46914686	3314	0.5591
TCGA.02.0113	21	9896630	14314039	48	0.0954
TCGA.02.0113	22	14504218	22644243	816	-0.0318
TCGA.02.0113	22	22656831	22809468	24	0.2963
TCGA.02.0113	22	22818422	49565816	3239	-0.0493
TCGA.02.0113	23	103152319	103180543	6	2.1273
TCGA.02.0113	23	103189987	152548953	3729	1.4347
TCGA.02.0113	23	152554737	152910918	66	1.0924
TCGA.02.0113	23	152914392	153211606	32	1.4466
TCGA.02.0113	23	153217224	153542123	54	1.1028
TCGA.02.0113	23	153555953	154582414	107	1.517
TCGA.02.0113	23	2710316	103143709	6944	1.434
TCGA.02.0113	24	10537808	12598397	23	-0.6121
TCGA.02.0113	24	12604268	15564959	318	-3.0582
TCGA.02.0113	24	15587741	15682936	6	-0.4078
TCGA.02.0113	24	15707307	24685322	415	-3.2417
TCGA.02.0113	24	24754207	57440809	29	-0.4177
TCGA.02.0113	24	2710450	3219184	57	-3.213
TCGA.02.0113	24	3223585	6652868	96	-0.4792
TCGA.02.0113	24	6696721	7896122	166	-2.5678
TCGA.02.0113	24	7905286	8186454	45	-3.8992
TCGA.02.0113	24	8194312	10511255	138	-2.9835
TCGA.02.0113	3	39066	199379566	15886	-0.0545
TCGA.02.0113	4	41413	4554961	466	0.5107
TCGA.02.0113	4	4566247	4992939	37	-0.013
TCGA.02.0113	4	5001705	70130975	4057	0.5493
TCGA.02.0113	4	70159690	70503613	28	0.2018
TCGA.02.0113	4	70510559	191173837	8765	0.5606
TCGA.02.0113	5	75149	745859	75	0.3009
TCGA.02.0113	5	763494	878290	12	2.4256
TCGA.02.0113	5	894957	180644810	13157	0.3721
TCGA.02.0113	6	32567382	32629848	6	1.0664
TCGA.02.0113	6	32634044	32811119	18	0.2762
TCGA.02.0113	6	32816444	78983276	3521	-0.0609
TCGA.02.0113	6	79035891	79079988	3	-1.6542
TCGA.02.0113	6	79101978	170867396	6754	-0.0528
TCGA.02.0113	6	97634	32558677	2963	-0.048
TCGA.02.0113	7	140213	141687978	11590	0.5521
TCGA.02.0113	7	141705163	141711513	2	-2.2273
TCGA.02.0113	7	141720324	142164247	52	0.624
TCGA.02.0113	7	142167901	142171618	2	-1.6088
TCGA.02.0113	7	142178220	158811268	1595	0.547
TCGA.02.0113	8	39341524	39505256	21	0.5355
TCGA.02.0113	8	39511632	146264846	7771	0.1616
TCGA.02.0113	8	63810	39333915	3168	0.1531
TCGA.02.0113	9	153131	140241876	9403	0.1534
TCGA.02.0114	1	150823073	150848509	5	-1.1917
TCGA.02.0114	1	150852858	247190718	8349	0.0563
TCGA.02.0114	1	15667197	15681060	4	-0.7457
TCGA.02.0114	1	15687688	25457903	984	0.06
TCGA.02.0114	1	1587637	5323746	354	-0.7321
TCGA.02.0114	1	25482036	25536086	6	-0.7574
TCGA.02.0114	1	25541997	60051275	3330	0.0641
TCGA.02.0114	1	5390817	15658740	952	0.0622
TCGA.02.0114	1	554268	1586900	139	-0.3697
TCGA.02.0114	1	60060163	60060163	1	NA
TCGA.02.0114	1	60070467	60081691	2	1.2771
TCGA.02.0114	1	60087648	72533856	1025	0.0832
TCGA.02.0114	1	72550248	72568009	2	-2.0738
TCGA.02.0114	1	72602597	150819451	4092	0.0602
TCGA.02.0114	10	115544	32269145	2715	0.549
TCGA.02.0114	10	135271770	135356671	5	0.3297
TCGA.02.0114	10	32279814	55037351	1268	0.0317
TCGA.02.0114	10	55075426	55120812	4	-0.8651
TCGA.02.0114	10	55138890	135254461	7043	0.0496
TCGA.02.0114	11	182372	5827948	705	-0.6996
TCGA.02.0114	11	48423420	49514526	43	-0.2748
TCGA.02.0114	11	49535221	50638770	52	-0.6165
TCGA.02.0114	11	51244499	57008990	288	0.5339
TCGA.02.0114	11	57020510	58254147	152	0.9115
TCGA.02.0114	11	58260580	59210980	100	0.5125
TCGA.02.0114	11	5832681	5838945	2	-2.1394
TCGA.02.0114	11	5849760	7762277	243	-0.7971
TCGA.02.0114	11	59219864	67059787	1080	0.0828
TCGA.02.0114	11	67071714	86679130	1740	0.566
TCGA.02.0114	11	7774067	7783344	3	-3.8652
TCGA.02.0114	11	7797993	48414000	3123	-0.7648
TCGA.02.0114	11	86685500	86703203	3	1.3653
TCGA.02.0114	11	86711367	96907059	726	0.5681
TCGA.02.0114	11	96940437	134432265	3175	0.0614
TCGA.02.0114	12	33854	132289090	11167	0.0639
TCGA.02.0114	13	18065953	32327843	1401	0.0484
TCGA.02.0114	13	32337717	63847342	2503	-0.7691
TCGA.02.0114	13	63892079	66749878	193	0.0829
