"","gene_id","eff_length"
"30904","ENSG00000231322.4",2170
"30905","ENSG00000231324.1",1133
"30906","ENSG00000231326.5",587
"30907","ENSG00000231327.1",662
"30908","ENSG00000231328.1",517
"30909","ENSG00000231329.6",4685
"30910","ENSG00000231331.1",354
"30911","ENSG00000231332.2",463
"30912","ENSG00000231333.2",345
"30913","ENSG00000231334.1",397
"30914","ENSG00000231335.1",239
"30915","ENSG00000231336.1",364
"30916","ENSG00000231340.1",1082
"30917","ENSG00000231341.1",855
"30918","ENSG00000231344.1",349
"30919","ENSG00000231345.3",2966
"30920","ENSG00000231346.4",1377
"30921","ENSG00000231349.2",691
"30922","ENSG00000231351.2",505
"30923","ENSG00000231353.1",260
"30924","ENSG00000231355.1",666
"30925","ENSG00000231356.1",1011
"30926","ENSG00000231357.1",402
"30927","ENSG00000231358.2",746
"30928","ENSG00000231359.3",306
"30929","ENSG00000231361.1",123
"30930","ENSG00000231362.1",156
"30931","ENSG00000231363.1",212
"30932","ENSG00000231364.1",736
"30933","ENSG00000231365.4",5462
"30934","ENSG00000231366.1",294
"30935","ENSG00000231367.4",1768
"30936","ENSG00000231368.1",891
"30937","ENSG00000231369.1",578
"30938","ENSG00000231371.1",936
"30939","ENSG00000231373.1",605
"30940","ENSG00000231375.1",1282
"30941","ENSG00000231376.1",261
"30942","ENSG00000231378.1",502
"30943","ENSG00000231381.2",1010
"30944","ENSG00000231382.1",1451
"30945","ENSG00000231383.2",1080
"30946","ENSG00000231384.1",511
"30947","ENSG00000231386.1",677
"30948","ENSG00000231388.1",1624
"30949","ENSG00000231389.6",5748
"30950","ENSG00000231390.1",874
"30951","ENSG00000231392.1",163
"30952","ENSG00000231393.1",679
"30953","ENSG00000231394.1",543
"30954","ENSG00000231395.1",518
"30955","ENSG00000231396.2",1680
"30956","ENSG00000231397.1",228
"30957","ENSG00000231398.1",365
"30958","ENSG00000231399.1",260
"30959","ENSG00000231401.1",938
"30960","ENSG00000231402.1",1455
"30961","ENSG00000231403.1",626
"30962","ENSG00000231404.2",580
"30963","ENSG00000231405.1",473
"30964","ENSG00000231407.4",3185
"30965","ENSG00000231409.3",315
"30966","ENSG00000231411.1",1136
"30967","ENSG00000231412.2",301
"30968","ENSG00000231413.1",292
"30969","ENSG00000231414.1",156
"30970","ENSG00000231416.1",329
"30971","ENSG00000231417.2",1838
"30972","ENSG00000231418.1",575
"30973","ENSG00000231419.5",9158
"30974","ENSG00000231420.1",564
"30975","ENSG00000231421.6",1787
"30976","ENSG00000231422.2",2992
"30977","ENSG00000231423.1",597
"30978","ENSG00000231424.2",416
"30979","ENSG00000231426.4",1051
"30980","ENSG00000231427.4",1146
"30981","ENSG00000231428.2",439
"30982","ENSG00000231429.2",529
"30983","ENSG00000231431.6",3925
"30984","ENSG00000231434.1",2167
"30985","ENSG00000231435.1",1036
"30986","ENSG00000231436.1",1145
"30987","ENSG00000231437.3",3590
"30988","ENSG00000231439.4",1054
"30989","ENSG00000231440.1",675
"30990","ENSG00000231441.1",551
"30991","ENSG00000231442.3",1359
"30992","ENSG00000231443.2",1242
"30993","ENSG00000231445.1",295
"30994","ENSG00000231447.1",848
"30995","ENSG00000231449.1",463
"30996","ENSG00000231453.1",3435
"30997","ENSG00000231454.2",284
"30998","ENSG00000231458.2",790
"30999","ENSG00000231459.1",2913
"31000","ENSG00000231460.2",1430
"31001","ENSG00000231461.1",733
"31002","ENSG00000231464.1",1242
"31003","ENSG00000231465.2",259
"31004","ENSG00000231466.2",780
"31005","ENSG00000231467.2",464
"31006","ENSG00000231468.2",611
"31007","ENSG00000231470.1",584
"31008","ENSG00000231471.1",269
"31009","ENSG00000231473.2",1143
"31010","ENSG00000231475.3",428
"31011","ENSG00000231476.1",437
"31012","ENSG00000231477.2",543
"31013","ENSG00000231478.1",282
"31014","ENSG00000231480.1",177
"31015","ENSG00000231482.2",555
"31016","ENSG00000231483.1",613
"31017","ENSG00000231484.1",407
"31018","ENSG00000231485.1",310
"31019","ENSG00000231487.1",588
"31020","ENSG00000231489.1",127
"31021","ENSG00000231490.1",739
"31022","ENSG00000231491.2",919
"31023","ENSG00000231492.2",872
"31024","ENSG00000231494.1",462
"31025","ENSG00000231495.1",115
"31026","ENSG00000231496.1",537
"31027","ENSG00000231500.5",1898
"31028","ENSG00000231501.1",157
"31029","ENSG00000231503.4",346
"31030","ENSG00000231504.1",761
"31031","ENSG00000231505.1",554
"31032","ENSG00000231507.1",837
"31033","ENSG00000231508.1",351
"31034","ENSG00000231509.1",758
"31035","ENSG00000231510.1",449
"31036","ENSG00000231512.4",1460
"31037","ENSG00000231513.3",514
"31038","ENSG00000231514.1",640
"31039","ENSG00000231515.1",613
"31040","ENSG00000231516.3",559
"31041","ENSG00000231518.1",357
"31042","ENSG00000231519.1",518
"31043","ENSG00000231521.1",285
"31044","ENSG00000231523.1",648
"31045","ENSG00000231525.1",590
"31046","ENSG00000231527.4",1940
"31047","ENSG00000231528.2",6100
"31048","ENSG00000231529.1",390
"31049","ENSG00000231530.1",363
"31050","ENSG00000231531.5",378
"31051","ENSG00000231532.4",3099
"31052","ENSG00000231533.1",474
"31053","ENSG00000231534.1",582
"31054","ENSG00000231535.4",775
"31055","ENSG00000231536.1",747
"31056","ENSG00000231537.1",772
"31057","ENSG00000231538.1",665
"31058","ENSG00000231539.1",561
"31059","ENSG00000231540.1",239
"31060","ENSG00000231541.1",705
"31061","ENSG00000231542.1",245
"31062","ENSG00000231544.3",491
"31063","ENSG00000231546.1",1232
"31064","ENSG00000231547.1",310
"31065","ENSG00000231548.1",1014
"31066","ENSG00000231549.1",177
"31067","ENSG00000231550.1",1205
"31068","ENSG00000231551.5",1800
"31069","ENSG00000231552.1",1000
"31070","ENSG00000231553.1",560
"31071","ENSG00000231556.1",495
"31072","ENSG00000231557.1",556
"31073","ENSG00000231559.1",247
"31074","ENSG00000231560.1",3956
"31075","ENSG00000231561.2",961
"31076","ENSG00000231562.1",779
"31077","ENSG00000231563.1",283
"31078","ENSG00000231564.1",222
"31079","ENSG00000231565.1",1338
"31080","ENSG00000231566.1",375
"31081","ENSG00000231567.1",1012
"31082","ENSG00000231568.1",127
"31083","ENSG00000231569.1",215
"31084","ENSG00000231570.1",264
"31085","ENSG00000231574.4",3005
"31086","ENSG00000231575.1",446
"31087","ENSG00000231576.1",673
"31088","ENSG00000231579.3",635
"31089","ENSG00000231582.2",295
"31090","ENSG00000231583.1",136
"31091","ENSG00000231584.7",2140
"31092","ENSG00000231585.1",459
"31093","ENSG00000231586.2",438
"31094","ENSG00000231587.1",86
"31095","ENSG00000231588.1",1544
"31096","ENSG00000231589.1",558
"31097","ENSG00000231590.1",1325
"31098","ENSG00000231593.1",193
"31099","ENSG00000231595.1",1537
"31100","ENSG00000231597.1",583
"31101","ENSG00000231599.1",493
"31102","ENSG00000231600.1",199
"31103","ENSG00000231601.1",424
"31104","ENSG00000231603.1",760
"31105","ENSG00000231604.2",483
"31106","ENSG00000231605.4",1375
"31107","ENSG00000231606.1",282
"31108","ENSG00000231607.7",5103
"31109","ENSG00000231609.4",2324
"31110","ENSG00000231610.1",922
"31111","ENSG00000231612.1",447
"31112","ENSG00000231613.1",509
"31113","ENSG00000231615.2",1337
"31114","ENSG00000231616.7",3790
"31115","ENSG00000231619.1",395
"31116","ENSG00000231620.1",636
"31117","ENSG00000231621.1",455
"31118","ENSG00000231622.1",171
"31119","ENSG00000231625.4",1483
"31120","ENSG00000231626.1",437
"31121","ENSG00000231628.1",1198
"31122","ENSG00000231630.1",429
"31123","ENSG00000231633.1",1947
"31124","ENSG00000231635.1",1574
"31125","ENSG00000231636.1",407
"31126","ENSG00000231637.3",1593
"31127","ENSG00000231638.1",2916
"31128","ENSG00000231643.4",295
"31129","ENSG00000231645.2",1553
"31130","ENSG00000231646.4",880
"31131","ENSG00000231648.1",892
"31132","ENSG00000231649.3",4016
"31133","ENSG00000231650.1",461
"31134","ENSG00000231651.1",482
"31135","ENSG00000231652.2",1973
"31136","ENSG00000231653.1",566
"31137","ENSG00000231654.1",627
"31138","ENSG00000231655.1",352
"31139","ENSG00000231656.4",1395
"31140","ENSG00000231660.1",609
"31141","ENSG00000231662.1",381
"31142","ENSG00000231663.1",575
"31143","ENSG00000231665.1",1592
"31144","ENSG00000231666.4",834
"31145","ENSG00000231667.2",1014
"31146","ENSG00000231668.2",637
"31147","ENSG00000231671.1",1238
"31148","ENSG00000231672.5",4665
"31149","ENSG00000231674.1",2018
"31150","ENSG00000231675.1",174
"31151","ENSG00000231678.2",400
"31152","ENSG00000231680.1",985
"31153","ENSG00000231681.1",808
"31154","ENSG00000231682.1",538
"31155","ENSG00000231683.5",3994
"31156","ENSG00000231684.3",334
"31157","ENSG00000231686.1",988
"31158","ENSG00000231688.1",472
"31159","ENSG00000231689.1",1273
"31160","ENSG00000231690.2",2318
"31161","ENSG00000231691.1",446
"31162","ENSG00000231694.1",96
"31163","ENSG00000231697.3",877
"31164","ENSG00000231698.2",1193
"31165","ENSG00000231699.1",163
"31166","ENSG00000231700.3",558
"31167","ENSG00000231701.1",885
"31168","ENSG00000231702.2",154
"31169","ENSG00000231703.2",3280
"31170","ENSG00000231704.4",820
"31171","ENSG00000231705.1",297
"31172","ENSG00000231706.2",310
"31173","ENSG00000231707.4",591
"31174","ENSG00000231709.1",842
"31175","ENSG00000231711.2",4947
"31176","ENSG00000231712.1",276
"31177","ENSG00000231713.2",1786
"31178","ENSG00000231714.1",440
"31179","ENSG00000231715.1",225
"31180","ENSG00000231716.1",1014
"31181","ENSG00000231718.1",2296
"31182","ENSG00000231720.1",579
"31183","ENSG00000231721.5",4515
"31184","ENSG00000231722.1",580
"31185","ENSG00000231723.1",201
"31186","ENSG00000231724.1",540
"31187","ENSG00000231725.1",971
"31188","ENSG00000231726.2",265
"31189","ENSG00000231728.3",1311
"31190","ENSG00000231729.1",394
"31191","ENSG00000231731.6",5510
"31192","ENSG00000231735.1",884
"31193","ENSG00000231738.9",4085
"31194","ENSG00000231739.2",267
"31195","ENSG00000231740.1",395
"31196","ENSG00000231741.2",1468
"31197","ENSG00000231742.4",894
"31198","ENSG00000231743.1",421
"31199","ENSG00000231744.1",607
"31200","ENSG00000231747.1",359
"31201","ENSG00000231748.1",434
"31202","ENSG00000231749.2",2990
"31203","ENSG00000231750.3",895
"31204","ENSG00000231752.4",4333
"31205","ENSG00000231754.1",543
"31206","ENSG00000231755.1",1117
"31207","ENSG00000231756.1",414
"31208","ENSG00000231758.2",735
"31209","ENSG00000231760.4",2148
"31210","ENSG00000231762.1",2285
"31211","ENSG00000231763.1",429
"31212","ENSG00000231764.7",16633
"31213","ENSG00000231765.1",382
"31214","ENSG00000231766.1",426
"31215","ENSG00000231767.3",466
"31216","ENSG00000231768.1",2870
"31217","ENSG00000231769.2",739
"31218","ENSG00000231770.4",1119
"31219","ENSG00000231772.4",1308
"31220","ENSG00000231774.1",220
"31221","ENSG00000231776.4",741
"31222","ENSG00000231777.1",1357
"31223","ENSG00000231780.1",306
"31224","ENSG00000231781.1",488
"31225","ENSG00000231782.5",910
"31226","ENSG00000231784.7",2677
"31227","ENSG00000231787.4",433
"31228","ENSG00000231788.4",296
"31229","ENSG00000231789.2",939
"31230","ENSG00000231791.1",333
"31231","ENSG00000231793.4",1579
"31232","ENSG00000231794.4",2503
"31233","ENSG00000231795.1",208
"31234","ENSG00000231799.2",1197
"31235","ENSG00000231801.2",545
"31236","ENSG00000231802.1",766
"31237","ENSG00000231804.1",474
"31238","ENSG00000231806.2",1164
"31239","ENSG00000231808.2",416
"31240","ENSG00000231809.4",892
"31241","ENSG00000231810.1",308
"31242","ENSG00000231811.2",329
"31243","ENSG00000231812.1",207
"31244","ENSG00000231814.2",1584
"31245","ENSG00000231815.1",438
"31246","ENSG00000231816.1",547
"31247","ENSG00000231817.6",2617
"31248","ENSG00000231821.1",853
"31249","ENSG00000231822.1",735
"31250","ENSG00000231824.3",711
"31251","ENSG00000231826.4",2759
"31252","ENSG00000231827.2",2040
"31253","ENSG00000231829.2",420
"31254","ENSG00000231830.1",341
"31255","ENSG00000231831.1",2764
"31256","ENSG00000231837.2",607
"31257","ENSG00000231838.1",891
"31258","ENSG00000231839.1",1621
"31259","ENSG00000231840.1",930
"31260","ENSG00000231841.1",762
"31261","ENSG00000231842.1",583
"31262","ENSG00000231845.3",599
"31263","ENSG00000231846.1",389
"31264","ENSG00000231848.1",461
"31265","ENSG00000231849.1",259
"31266","ENSG00000231851.4",609
"31267","ENSG00000231852.5",2909
"31268","ENSG00000231855.1",60
"31269","ENSG00000231856.2",2469
"31270","ENSG00000231857.1",961
"31271","ENSG00000231858.4",520
"31272","ENSG00000231859.1",394
"31273","ENSG00000231861.2",1060
"31274","ENSG00000231863.1",573
"31275","ENSG00000231864.2",748
"31276","ENSG00000231865.1",2472
"31277","ENSG00000231866.2",175
"31278","ENSG00000231867.1",463
"31279","ENSG00000231868.1",351
"31280","ENSG00000231870.4",1262
"31281","ENSG00000231871.4",1274
"31282","ENSG00000231873.1",500
"31283","ENSG00000231874.3",509
"31284","ENSG00000231875.1",903
"31285","ENSG00000231876.6",1715
"31286","ENSG00000231877.1",2900
"31287","ENSG00000231878.1",252
"31288","ENSG00000231879.1",554
"31289","ENSG00000231880.2",553
"31290","ENSG00000231881.1",1608
"31291","ENSG00000231882.1",417
"31292","ENSG00000231883.1",804
"31293","ENSG00000231884.1",180
"31294","ENSG00000231887.5",1792
"31295","ENSG00000231888.1",349
"31296","ENSG00000231889.6",4819
"31297","ENSG00000231890.6",6566
"31298","ENSG00000231892.1",418
"31299","ENSG00000231894.1",1082
"31300","ENSG00000231896.1",520
"31301","ENSG00000231897.1",628
"31302","ENSG00000231898.7",5251
"31303","ENSG00000231900.3",1309
"31304","ENSG00000231901.1",625
"31305","ENSG00000231902.1",501
"31306","ENSG00000231903.1",311
"31307","ENSG00000231905.2",814
"31308","ENSG00000231906.1",242
"31309","ENSG00000231907.2",968
"31310","ENSG00000231908.1",655
"31311","ENSG00000231909.7",750
"31312","ENSG00000231910.1",463
"31313","ENSG00000231911.1",481
"31314","ENSG00000231912.2",375
"31315","ENSG00000231913.1",473
"31316","ENSG00000231914.1",458
"31317","ENSG00000231915.2",1760
"31318","ENSG00000231916.1",426
"31319","ENSG00000231918.1",3939
"31320","ENSG00000231920.1",681
"31321","ENSG00000231922.1",484
"31322","ENSG00000231923.1",699
"31323","ENSG00000231924.8",4961
"31324","ENSG00000231925.10",5056
"31325","ENSG00000231926.1",1177
"31326","ENSG00000231927.1",242
"31327","ENSG00000231929.2",595
"31328","ENSG00000231930.1",102
"31329","ENSG00000231931.1",238
"31330","ENSG00000231933.6",6326
"31331","ENSG00000231934.1",1035
"31332","ENSG00000231937.1",551
"31333","ENSG00000231940.1",580
"31334","ENSG00000231942.3",955
"31335","ENSG00000231943.6",1435
"31336","ENSG00000231944.1",598
"31337","ENSG00000231947.1",806
"31338","ENSG00000231948.2",600
"31339","ENSG00000231949.1",481
"31340","ENSG00000231951.1",565
"31341","ENSG00000231952.3",915
"31342","ENSG00000231953.1",420
"31343","ENSG00000231954.1",1033
"31344","ENSG00000231955.1",1411
"31345","ENSG00000231956.1",950
"31346","ENSG00000231957.2",916
"31347","ENSG00000231961.1",332
"31348","ENSG00000231963.1",1167
"31349","ENSG00000231964.1",462
"31350","ENSG00000231965.4",520
"31351","ENSG00000231966.1",353
"31352","ENSG00000231967.1",214
"31353","ENSG00000231969.1",1022
"31354","ENSG00000231970.1",548
"31355","ENSG00000231971.4",1731
"31356","ENSG00000231976.6",1287
"31357","ENSG00000231977.1",542
"31358","ENSG00000231978.2",307
"31359","ENSG00000231979.1",443
"31360","ENSG00000231980.1",3600
"31361","ENSG00000231981.3",729
"31362","ENSG00000231982.1",330
"31363","ENSG00000231983.1",435
"31364","ENSG00000231984.1",400
"31365","ENSG00000231985.1",170
"31366","ENSG00000231986.1",680
"31367","ENSG00000231987.1",1994
"31368","ENSG00000231988.1",783
"31369","ENSG00000231989.3",612
"31370","ENSG00000231990.1",391
"31371","ENSG00000231991.4",1020
"31372","ENSG00000231992.1",420
"31373","ENSG00000231993.1",457
"31374","ENSG00000231995.2",601
"31375","ENSG00000231996.1",152
"31376","ENSG00000231999.5",2088
"31377","ENSG00000232000.2",2803
"31378","ENSG00000232001.1",511
"31379","ENSG00000232002.1",561
"31380","ENSG00000232003.2",1243
"31381","ENSG00000232004.1",1409
"31382","ENSG00000232006.7",4520
"31383","ENSG00000232009.1",1005
"31384","ENSG00000232010.1",523
"31385","ENSG00000232015.2",251
"31386","ENSG00000232018.4",1342
"31387","ENSG00000232019.1",782
"31388","ENSG00000232021.5",4799
"31389","ENSG00000232022.5",1914
"31390","ENSG00000232023.2",676
"31391","ENSG00000232024.2",588
"31392","ENSG00000232025.1",126
"31393","ENSG00000232027.2",955
"31394","ENSG00000232028.1",504
"31395","ENSG00000232029.1",332
"31396","ENSG00000232030.2",1296
"31397","ENSG00000232031.1",471
"31398","ENSG00000232032.1",169
"31399","ENSG00000232034.1",717
"31400","ENSG00000232035.1",157
"31401","ENSG00000232036.2",1325
"31402","ENSG00000232037.3",483
"31403","ENSG00000232039.2",421
"31404","ENSG00000232040.2",5824
"31405","ENSG00000232041.1",448
"31406","ENSG00000232042.1",400
"31407","ENSG00000232043.1",4587
"31408","ENSG00000232044.6",8200
"31409","ENSG00000232046.5",1607
"31410","ENSG00000232048.2",859
"31411","ENSG00000232050.1",144
"31412","ENSG00000232053.5",1285
"31413","ENSG00000232054.1",893
"31414","ENSG00000232056.1",389
"31415","ENSG00000232057.1",3403
"31416","ENSG00000232058.1",976
"31417","ENSG00000232059.3",289
"31418","ENSG00000232060.3",602
"31419","ENSG00000232063.1",2162
"31420","ENSG00000232064.1",421
"31421","ENSG00000232065.1",348
"31422","ENSG00000232068.1",644
"31423","ENSG00000232069.1",141
"31424","ENSG00000232070.7",1961
"31425","ENSG00000232072.1",661
"31426","ENSG00000232073.1",567
"31427","ENSG00000232075.1",511
"31428","ENSG00000232077.1",779
"31429","ENSG00000232079.5",4053
"31430","ENSG00000232080.5",1017
"31431","ENSG00000232081.1",558
"31432","ENSG00000232082.1",579
"31433","ENSG00000232083.3",378
"31434","ENSG00000232084.4",3370
"31435","ENSG00000232085.1",488
"31436","ENSG00000232086.1",337
"31437","ENSG00000232087.1",1592
"31438","ENSG00000232089.1",283
"31439","ENSG00000232090.2",421
"31440","ENSG00000232091.1",675
"31441","ENSG00000232093.1",822
"31442","ENSG00000232096.1",367
"31443","ENSG00000232097.1",356
"31444","ENSG00000232098.3",3417
"31445","ENSG00000232100.1",1728
"31446","ENSG00000232101.1",151
"31447","ENSG00000232102.1",171
"31448","ENSG00000232104.3",1562
"31449","ENSG00000232105.1",397
"31450","ENSG00000232109.1",1049
"31451","ENSG00000232110.6",1012
"31452","ENSG00000232111.1",11812
"31453","ENSG00000232112.3",1139
"31454","ENSG00000232113.1",381
"31455","ENSG00000232114.1",530
"31456","ENSG00000232115.1",457
"31457","ENSG00000232117.1",6852
"31458","ENSG00000232118.2",879
"31459","ENSG00000232119.6",2837
"31460","ENSG00000232120.1",525
"31461","ENSG00000232121.1",499
"31462","ENSG00000232124.1",799
"31463","ENSG00000232125.2",2140
"31464","ENSG00000232128.1",613
"31465","ENSG00000232130.1",526
"31466","ENSG00000232131.1",501
"31467","ENSG00000232132.1",431
"31468","ENSG00000232133.1",1542
"31469","ENSG00000232134.1",388
"31470","ENSG00000232135.1",219
"31471","ENSG00000232136.2",689
"31472","ENSG00000232138.1",588
"31473","ENSG00000232139.4",971
"31474","ENSG00000232140.1",523
"31475","ENSG00000232142.1",252
"31476","ENSG00000232144.1",972
"31477","ENSG00000232145.1",426
"31478","ENSG00000232148.1",1370
"31479","ENSG00000232149.1",793
"31480","ENSG00000232150.3",1093
"31481","ENSG00000232153.2",171
"31482","ENSG00000232154.2",1127
"31483","ENSG00000232155.1",93
"31484","ENSG00000232158.1",318
"31485","ENSG00000232159.3",626
"31486","ENSG00000232160.5",3536
"31487","ENSG00000232161.1",208
"31488","ENSG00000232162.1",268
"31489","ENSG00000232163.2",299
