SYMBOL	TCGA-DD-A1EE-11	TCGA-EP-A26S-11	TCGA-DD-A114-11	TCGA-BD-A3EP-11	TCGA-ES-A2HT-11	TCGA-DD-A1EA-01	TCGA-EP-A2KB-01	TCGA-DD-AAW3-01	TCGA-BC-4073-01	TCGA-RC-A6M6-01
RAET1E	0.032229725	0.016189809	0.037944409	0	0.055470379	0.187209861	0.032574614	0.112437803	0.377287413	0.065706894
PI16	0.747309474	0.458813082	0.4154685	0.193492554	0.500184873	0	0	0	0.179055695	0
TBX20	0.051636317	0.18156763	0.182376008	0.200544283	0.207365533	0	0	0	0.286325403	0
DAGLB	7.182301277	6.658050577	7.84191487	8.387949287	9.244523457	8.695566282	5.984130831	14.72872708	9.140426134	12.4707789
KIAA0895	1.899522653	1.214408943	2.541282811	2.548533915	1.56032701	4.917746304	3.541540271	3.196232832	4.778828289	6.239133956
STK17A	6.46368016	2.587657516	7.921070044	10.92384142	10.38295964	10.48604987	5.562818768	13.68909966	27.43010492	11.12769673
TRA2A	22.6349469	12.58734639	31.12218567	15.76377309	24.94440037	43.71921745	28.16507084	34.19900023	35.22063051	22.47417484
GALNT10	3.459106827	1.695894849	4.381950222	2.844515064	3.746702763	12.24308968	1.314542078	5.545717528	14.67408598	9.333842965
SAP30L	11.55224038	10.51160808	9.432659928	11.72315673	8.222700114	37.32538747	20.91804253	19.85077341	10.1905846	12.53553309
RPS14	144.7796983	281.4339655	163.4646314	204.5770148	199.0990753	397.6706862	776.7710684	466.5304088	356.5808816	904.3703557
HCN1	0.035825382	0.008997999	0.347965325	0.139138032	0.102764735	0	0.036208747	0.02083029	0.05518143	1.606822288
MYOZ3	0.016037451	0.024168057	0.009440534	0.062285991	0.064404568	0.03105176	0.040522668	0.111897684	0.098809219	0.141681058
COG5	3.499035877	2.481394668	4.597363791	3.250821167	4.132860959	15.29874766	2.779487484	10.51811579	12.54033349	186.9086091
NEUROD6	0	0	0	0	0	0	0	0	0	0
GPR85	0.458171078	0.078908902	0.55482155	0.315214614	0.217791487	0.5322673	0.059538078	0.060891141	0.362939515	0.071167662
SLU7	13.31677444	11.39774033	18.51527384	12.65240273	15.54192256	50.5166764	36.45942797	24.74625799	24.84876683	28.75434718
RP9	3.570741086	2.869878246	3.903596063	4.041527302	6.7016089	5.481559957	7.321015697	17.73642162	7.794246134	9.775579556
PTTG1	1.106217667	0.265760583	5.039575483	0.78454358	5.93245551	19.92862762	52.28123543	5.033728161	35.47063955	80.63340299
CAMLG	22.88586194	20.8682485	27.50831279	17.91218915	28.88505712	82.75732288	111.5343331	49.67850764	45.98051649	47.78322116
BMPER	4.834327385	3.733466778	5.43016201	6.552259921	3.546989056	0.111431413	0.016619249	0.458917336	0.131702553	0.044697353
RELL2	0.634016794	0.318482733	1.119652399	0.289692242	1.155390724	0.541581685	0.904660765	0.867393836	2.52759007	9.884382272
KCNK5	10.46542763	34.88298695	5.219760614	13.39498055	6.373698143	28.74777874	1.485006908	0.509582332	11.40295746	3.100539703
KIF6	0.179474054	0.086056448	0.168076979	0.126734254	0.102963891	0.063181488	4.341102493	0.018973327	0.070367017	0.182947305
ZNF12	6.854216587	3.562405973	9.167002481	5.593811174	6.448889683	15.11142068	4.84929424	13.17809823	18.09691503	9.328237144
SLC29A4	1.532828197	2.100702265	4.815577136	1.643593438	0.898497314	1.354895526	7.257810029	0.426248466	23.55865314	190.4315531
STEAP1	11.32026946	18.2864542	2.875929358	20.2241196	7.007132031	25.26376909	46.21726276	79.88531754	34.02867291	54.29564876
CDCA7L	2.614136069	1.635464796	3.259512294	1.587519176	2.017811048	7.937348856	2.221774152	5.002056283	10.54217243	9.964459666
SP8	0	0	0	0	0.029878612	0	0	0	8.567429021	0.194658294
MIOS	5.623928608	4.802571609	6.790885018	5.690152798	6.130228686	13.12272158	3.3448801	7.797630286	10.31500698	4.909598789
KIAA1324L	0.847083756	0.485442899	0.758495412	0.824789333	1.143056643	0.32340513	0.19293484	0.097118181	0.96294485	7.929393032
USP49	0.549649467	0.258289793	0.678420046	0.247902923	0.457741098	1.862407555	1.451549362	1.793815883	1.218038735	0.988032101
SYTL3	2.005899738	0.97402722	3.778508454	1.636000926	3.030388675	1.715357755	0.506841192	0.1555079	6.220524844	3.089797127
IQUB	0.065717356	0.04126437	0.019342441	0.051046398	0.056552865	0.079526334	0.058118019	0.057315995	0.101223699	0.826199433
HEY1	1.437892486	0.842671552	2.45110082	0.558446332	1.959175333	2.088038694	2.997388552	3.30935439	2.731549071	5.842519342
ZNF704	2.761070379	1.636478164	2.229117736	1.899144203	1.232427037	3.285037422	2.793876514	1.162786286	1.37124456	2.529546145
FABP5	2.144262073	1.170779651	2.497023461	3.98288477	4.385783168	2.752775134	9.681764874	4.173930876	16.74367177	33.92677577
SHH	8.378858475	8.649509981	7.138203471	16.01707142	8.687760886	18.77199376	2.962039749	32.13599467	17.8314004	4.94960636
TAGAP	3.741075778	5.019228855	9.213021317	3.89906346	4.496252457	4.034344265	1.052967017	0.385480088	13.24608024	0.402265245
COL1A2	28.58719987	10.69376658	36.46580163	20.80314372	28.03107118	12.34214625	9.420522204	17.03550297	102.7586351	33.48112196
FNDC1	0.93230146	0.624424924	3.143152313	1.119174033	0.559171201	0.027350376	0.049969286	0.788475424	4.073056143	0.76795452
CHMP4C	9.287480617	7.219544328	8.918440908	8.020159222	15.12139568	11.70365954	22.41835187	43.80422542	19.46813265	20.52111525
SLC13A4	0.108716512	0.03033948	0.028442921	0.065680442	0.152461068	0.128637194	0.036626627	0.547837938	0.260485265	0.5417888
PGAM2	0	0	0	0	0	0	0	0	0	0
BRI3	31.50026332	48.12314446	41.16679691	33.89233502	63.36961688	67.73929616	59.86639701	132.9626137	78.55980121	139.0147343
LMTK2	9.386238244	5.55576003	8.842911541	9.644295034	8.180619395	19.21977536	6.033571238	13.84709455	25.56663302	35.26222544
SLC35G3	0	0	0	0	0	0.046771326	0	0	0.119064123	0.032831589
CTSB	618.8641767	728.5175937	501.7764781	555.6275365	509.6724044	836.3498874	772.9199164	370.745238	1121.799326	574.4441219
SOX17	0.578758888	1.952012617	0.997733819	1.798219445	1.233264578	2.001061847	0.898319384	3.317059211	1.273508233	1.179918509
DLC1	17.19957404	6.802943662	17.66622348	20.36834908	10.26164986	26.03414244	16.35058245	10.02100383	11.87268036	3.017876755
ADCY1	6.010879452	12.30053118	1.373211812	10.71088783	0.365369268	0.824378322	3.804233357	0.740599192	0.290981101	1.035789302
C8orf48	0.201006424	0.538510026	0.631058851	0.416354912	0.384389891	0.19459461	0.338595638	0.233746131	0.784340061	0.455325284
SUN3	0	0.028079784	0.032905602	0.043420385	0.06413896	0	0	0	0.688812075	0.151950355
C7orf57	0.085114808	0	0	0.03305675	0	0.041199884	0	0	0.078660825	2.111208245
HNF4G	8.602023752	4.725793839	10.74390497	6.93204723	9.6041086	6.260350719	7.614949674	12.74401157	22.98665932	13.41627413
PEX2	13.3273448	15.43491898	16.04598733	11.86557037	16.29777554	25.95534675	24.26168238	63.23854421	22.36467038	18.39174188
RAD21	31.33453818	24.86689843	45.39519096	32.57387152	36.32090273	53.10140781	73.01132493	153.4080414	105.0638205	136.7318591
SLC30A8	0	0	0	0	0.008846049	0.10449246	0	0	0.304003189	13.26578141
MED30	10.2196877	8.477208932	9.73621918	14.15299496	9.527397083	12.49729826	20.76002749	45.19145978	11.43313242	25.49537012
TNFRSF11B	17.70603276	5.470700874	12.66052054	17.29135796	26.07263467	0.165775976	3.236420953	0.995646621	11.60527736	3.700504444
SBSPON	0.640594279	0.177537528	0.208049291	0.326004567	0.519579719	31.05078212	0.379539213	0.950432497	0.285802792	0.570429189
PHKG1	0.315482566	0.193691547	0.330152078	0.190596938	0.583195452	0.984128302	0.425144704	0.937551614	0.280761996	0.476426528
EN2	0	0	0.033574376	0.044302861	0.04908189	0.02760817	0.014411508	0	0.122992012	0.038759649
KCNV1	0	0	0	0	0	0	0	0	0	0.009427497
CSMD3	0.009414897	0.004729342	0.002771065	0	0	0	0	0	0.258129537	0.015995163
SPIDR	12.35314454	7.382613602	9.619438033	16.95788723	9.011004886	16.86057191	38.58806072	35.83773884	10.09210565	16.84240735
ORC5	8.683470302	6.634309034	10.51392299	8.481666098	11.46981657	14.06952818	7.81729497	17.17234825	14.54436684	18.37440485
DEFA5	0	0	0.126932077	0	0	0	0	0	0	0
DNAAF5	5.480525429	4.136324972	6.572065233	6.164270989	6.210506198	20.69750111	6.012195617	22.59010997	10.72332832	29.44481495
DEFA4	0.156917494	0.157647283	0.277111033	0.12188672	0	0	0	0	0.193358592	0
DEFA6	0	0	0	0	0	0	0	0	0	0.280573576
OSGIN2	10.21750448	9.174105289	16.02267321	22.60460954	20.43310238	13.41570685	9.762418948	22.99377488	39.17273238	90.78545147
DEFB1	315.9753696	215.2927595	1262.181238	264.9450097	2090.349621	234.3243423	20.16450362	0	249.5862998	5.91875241
SUN1	9.033404421	5.423014468	13.04781363	11.0408873	8.704815171	19.69665626	9.353765419	38.84471751	31.07050419	23.09018857
OXR1	9.376797111	8.329833876	12.91328266	10.25275404	8.565855595	24.16419411	10.98486418	36.47600499	22.95284062	12.19221299
TMEM74	0.20191469	0.625465731	0.237716382	0.287537423	0.154450717	0.032578984	2.023747408	1.800151239	0.103668971	2.081091353
GPR146	2.205981889	2.893426297	2.146236645	5.1643326	1.617113675	1.868662477	0.541913747	1.95959639	1.113739371	0.562168226
GPER1	9.654138306	20.0776255	6.515497271	28.84933634	2.963305493	4.583797868	41.12732724	44.65610102	6.383750189	2.4445719
UNCX	0	0	0	0	0	0	0	0	0	0
TMEM184A	4.564901807	2.847639119	7.608736403	8.180433831	11.03770278	4.791565027	3.040311185	17.55531776	19.73340249	26.62127382
NOS3	3.626815886	2.679659539	3.264646961	5.078456348	2.659186409	5.447755582	2.210882202	4.009507242	3.988098104	2.575192226
SPAG11B	0	0	0	0	0	0	0	0	0	0
MICALL2	5.091079241	1.380434339	6.728505329	2.934006174	12.51836121	5.024075009	2.08035488	2.839201802	6.5432084	7.135240177
CA3	1.969891956	0.926365461	0.49344158	0.390670681	1.057987415	0.608634655	0.254166596	0.048739273	0.129114991	0.085447407
INTS1	23.98550222	20.82865577	23.89886444	23.6599985	20.50886771	69.42330548	18.6972459	42.14274396	43.5831056	69.59899701
CDK5	6.524840918	6.339990982	9.44702135	5.349781541	9.471652135	25.45824713	8.876149812	37.17157531	18.9226852	23.6260045
SLC4A2	26.77485894	24.18894003	24.89198232	35.41231556	30.50181898	51.85390848	23.65130681	79.79042756	69.6322758	84.07653357
SLC7A13	0	0.02165369	0.025375112	0	0	0	0.065352275	0	0.026558827	0
FASTK	30.96652311	28.77149915	34.30034974	28.1842458	37.03442542	75.79668871	54.19910611	113.9192435	49.77459237	105.0809982
TMUB1	48.33661453	60.59261764	47.86801708	59.45062749	58.34233341	70.2622417	70.37689227	183.0041791	56.88426546	151.1468745
GBX1	0	0	0	0	0	0.063892118	0	0	0	0.089699391
PHAX	12.23956456	11.50825163	15.87450348	16.12387178	19.85655472	40.06137865	31.48143706	23.61761385	34.83216923	23.59705626
ALDH7A1	58.58678472	77.00119677	48.30879464	67.32568431	58.84758387	136.6411662	76.44544908	95.61240456	25.53147586	23.49599692
FOXK1	1.98915965	2.028126933	2.28962471	2.613447511	2.078723458	6.142222125	3.594885897	6.879261888	6.92960835	8.236247712
COX6C	77.46079082	113.7494301	131.1236506	82.31734506	114.5126447	117.5748755	181.3301673	318.043784	121.6369333	325.7536085
OSR2	0	0	0.116708196	0.051333861	0.265399573	0.351886384	0.050095976	0.038425843	0.223946206	6.759094049
YWHAZ	50.93842679	31.88651703	81.36171049	67.21339509	89.51371192	86.70685424	104.3167447	117.7202986	201.8585725	358.8895976
BAALC	1.889369861	1.082922846	1.269034957	1.241799099	2.848783975	1.33665124	1.224094813	0.225344448	6.253145271	0.641977893
FZD6	3.548805907	2.297112877	4.556596142	2.997064006	8.020793887	2.305774586	2.214657029	24.92717045	18.57769375	9.387653641
CTHRC1	0.708691004	0.109536457	0.673897834	0.846893086	1.282273598	15.72717433	1.019313952	0.824121823	45.8131393	20.00508553
SLC25A32	10.70457307	10.95400538	13.07053013	19.55224433	16.91867805	23.26570098	9.091811801	45.17066156	21.71209554	21.22926099
DCAF13	4.620409097	3.26730377	5.092709759	4.569963615	6.400369564	11.41181708	8.898248462	19.48468856	13.34514802	29.28888922
DCSTAMP	0.069703451	0.05252072	0.164125277	0.135356562	0.099971813	0.101220018	0.299409714	0.324226695	1.868123806	0.118420633
TP53INP1	54.15740813	30.11789398	87.10534872	116.7280082	60.28067827	44.60254042	52.79744571	148.8673075	252.1195392	201.2435475
INTS8	3.274041827	2.98630971	3.789356575	3.728655144	4.370956777	10.27142553	6.910497639	15.55846065	21.05913755	33.89261738
FREM1	0.350855386	0.171724502	0.296560132	0.384336167	0.361280779	0	0	0.052307991	0.133026112	0.317906912
GEM	5.447845925	5.950708645	12.80609479	20.90265184	17.66175743	0.707928527	2.143330848	5.059644511	18.3143373	6.385644792
PDP1	2.488275128	2.178686572	3.895793051	2.845488218	4.41142798	3.947923954	0.689851598	0.783673224	6.707158516	4.650120185
TMEM67	0.631346103	0.317141176	0.681349807	0.517646908	0.482935929	2.388235055	0.714910691	0.571028165	1.649572247	3.066861293
RPP25L	51.33486854	76.06885612	62.57693271	41.87188323	70.09166622	77.76478174	137.9546223	106.4015814	52.27667331	54.58774744
FAM219A	5.350338882	3.163408231	6.736025549	4.871762556	6.785162544	24.06440364	10.22009124	8.067496585	27.83824346	14.40450791
C9orf24	0.067281511	0.439363744	0.356450676	0.365829564	0.231595577	1.302706559	1.054023044	0.1564805	1.61667401	0.685835687
SNAPC3	5.924386663	3.667209769	5.891953806	4.579304484	5.800411252	8.862536466	6.148823839	9.651819791	14.5825762	5.049757677
NUDT2	19.54374549	35.96667761	31.59770372	13.43180313	25.67956894	104.5413531	52.47712684	78.34010648	43.28174699	34.70277535
TMEM65	2.080264729	1.497430934	3.560058857	2.348826881	2.780600437	2.678289083	2.525198192	5.898105161	8.172382593	10.79936363
PSIP1	8.683301282	6.531985182	11.45239412	8.322676632	8.945527453	20.28872113	20.46579999	15.83680693	26.69669911	9.381160743
CCDC171	0.179008626	0.064228984	0.316123231	0.104284616	0.234735718	1.033601827	0.113077617	0.282510126	0.555388848	0.108614804
UBAP1	47.04688768	35.4931312	53.31225073	73.71196111	63.90003533	77.97286196	103.3963832	87.1214499	91.67164332	39.97039825
DIRAS2	0.485746424	0.343822072	0.324928749	0.085751546	0.190003441	0	0	0	0.69377592	0.195057821
SYK	8.269491717	3.183158861	7.482317029	5.210879518	5.767655958	7.933745487	1.183265025	1.080496352	22.8414579	2.475186697
NIPSNAP3B	0.755696785	0.200967714	1.413037252	0.310760769	0.790575995	1.161938888	1.415245818	1.085556528	0.520372538	0.906260379
ABCA1	49.8677161	19.95929882	32.14176287	34.09694536	28.32516614	82.17661781	21.52791067	18.81752463	97.73850078	20.63686631
NFIL3	137.6349308	31.09322344	100.4544109	113.545576	41.39851473	79.29940333	94.68619962	50.43497859	135.552534	83.78149011
LETM2	0.205861175	0.023863683	0.279649178	0.246006235	0.227119477	0.260615886	0.344105986	0.239391619	2.312286029	2.184541089
METTL2B	4.547538273	3.956166617	5.058306269	5.448926932	4.485355594	11.06869171	5.364651293	15.49770214	8.679419972	9.885261014
PRKACG	0	0	0	0	0	0	0	0	0	0
FXN	18.3489889	17.83860268	18.40281895	22.62008498	23.73722018	32.65711147	11.63661848	30.30176469	7.367593948	8.126371141
ZMAT4	0	0.026352851	0.061763752	0	0	0	0.026511552	0	0.048483711	0.017825658
NKX6-3	0	0	0	0	0.023028333	0.038859758	0	0	0	0
TMEM71	0.581141021	1.167687556	1.299949037	0.699678058	1.083548035	0.703254329	0.29367989	0.236528823	4.135477199	0.375178742
MAMDC2	0.427064763	0.946435911	0.428848618	0.195132605	0.691782119	0.705283438	0.11425626	0.175279273	0.046433154	0.034143489
PRSS37	0	0.022076344	0	0	0.025213046	0	0	0	0	0
CPA6	0.040425091	0	0	0	0	0.03913559	0.020428839	0.329066405	0.124532621	0.109886436
C8orf34	0	0	0	0.007162978	0	0.008927492	0	0	0.022726403	0.01880022
TMC1	0.083916008	0.010538285	0.061747023	0.016295581	0.036106829	0.121858813	0.010601749	0.097584156	0.064627438	0
ALDH1A1	983.8811718	896.2244422	2193.86127	776.5635649	1855.18873	1007.602897	1839.530737	2463.770234	391.8465485	402.5265695
KDM1B	6.658219307	5.715443051	6.920961133	7.119431151	6.273669658	13.91157358	6.452623337	23.47313071	21.17322871	8.677142359
HGSNAT	19.07564371	11.10488754	18.54502766	20.70362397	16.48380593	58.21032751	39.94917398	17.60009308	20.84420974	41.24387642
RASEF	0.902800696	0.241378878	3.300062185	3.065169611	5.32136323	0.690744038	0.11773697	0.050799092	30.64644988	0.138535577
GKAP1	2.491326288	2.402220993	5.175006883	2.958339576	4.583516905	10.45137853	14.58695246	7.992029804	5.769274797	3.424972677
KIF27	0.828793023	0.331166641	0.654194095	0.512090216	0.551120876	1.221768944	0.790067468	1.818050729	1.54350189	0.716827276
C9orf64	22.10248171	21.65281672	19.81893913	24.03004049	19.70205951	41.90189778	24.43664199	39.23448941	41.37764048	24.68800719
HNRNPK	153.5382758	148.3941825	181.8544498	193.6718962	192.6565291	346.6937238	237.0006591	312.6874042	476.4974842	258.1475779
SSMEM1	0	0	0	0	0	0	0	0	0	0
SVEP1	4.796555328	1.268121852	3.361714208	1.987423522	4.595423136	0.072658711	0.044823954	0.610941116	0.933231141	0.658408703
TRPV6	0.673870172	0.142741848	0.645198142	0.845060815	0.684697515	0	0.004102899	0.009441318	0.455199366	0.132416611
ANKS6	1.583576277	1.270543269	2.103880431	2.297808329	2.391106836	0.202279078	10.97024484	0.140670709	6.138564271	6.001020711
FBP1	1554.313502	948.2791691	2109.679302	1315.305387	1046.418056	247.3048994	687.5895927	219.7080505	61.04584622	30.6094333
TMEM246	1.582335948	1.275249867	3.817924468	1.067012281	4.768353838	19.54386217	19.02426471	0.161763965	6.320790973	8.850589646
ZHX1	19.64799772	11.78157942	23.11489421	17.53758415	18.09455111	29.8945163	19.31389	65.95592728	50.95255623	26.48958353
CYBB	31.06146856	10.80881879	39.33938734	14.55453647	17.4305998	31.44809622	3.230093681	2.418230474	105.8426485	4.953554076
DYNLT3	18.96248923	16.86778917	32.62847602	24.33629421	28.34748765	110.0280025	23.72640385	30.67361609	27.18563542	16.00462657
MID1IP1	17.95860689	19.95413201	19.77444349	74.88662172	59.03234791	221.3406716	18.06041438	36.44990298	207.3309441	61.03785605
C9orf84	0	0.007749233	0.036324093	0	0.008850277	0.134411669	0	0	1.036005847	1.645910939
CXorf58	0.050295114	0.202116101	0.088819484	0.117201204	0.115416809	0.632980042	0.127083298	0.116974254	0.092962793	0.136715851
KIAA1958	2.051637331	1.760899358	3.088777292	1.708272247	2.070369838	4.236735574	5.862745145	4.99474449	3.846699619	2.236782421
PTCHD1	0.01950012	0.00653027	0.026783989	0.00504895	0.022374356	0.006292698	0.013139193	0	0.020023876	0
RNF183	0.026554606	0.013339053	0.015631515	0	0.076171612	0.025707553	0.053677531	0.216158541	5.758967699	5.576111243
ASB11	0	0.015488594	0.018150479	0.023950352	0	0.208951643	0.031163739	0	0.018997174	0
PCDH19	0.158783262	0.114656242	0.134361168	0.092501975	0.017080055	0.076859153	0.015045224	0.03462107	0.018342905	0.006744004
PIGA	4.057779168	3.089945658	7.07461657	3.934865133	4.196222107	13.68664338	2.703658149	5.770646614	11.52894153	5.725843073
OR1Q1	0	0	0	0	0	0	0	0	0.063122884	0.069623813
OR1K1	0	0	0	0	0	0.098559135	0	0	0	0
STRBP	4.029603271	3.111338608	4.997490032	3.38079469	5.035142031	11.13597714	8.435493305	8.301206467	20.83405994	9.255272264
CLDN3	43.46934834	57.3379501	48.17969012	76.26664446	133.4546487	29.50206005	41.20780674	202.0216072	11.61183608	110.5698839
GAPVD1	5.876591836	2.830598903	6.512831297	5.55820439	4.912361748	10.66283246	8.183837933	8.255055571	10.37601232	6.74604928
WNK2	1.569864534	0.508525365	1.304116969	1.863293127	1.073178248	0.021305441	0.389251577	0.042653326	1.129927369	1.545408099
ATP7A	1.60058052	0.77550116	1.757419177	1.481333078	1.295969459	9.352093578	1.05552595	2.059289987	5.441268116	1.781982685
ZNF367	2.549242191	3.88166438	10.70758755	27.24756558	7.845676007	5.93844466	9.071502774	6.577395593	14.49558347	4.655782203
