GenePairs,frac.of.var.tissue,frac.of.var.species,frac.of.var.residual,group
ZC2HC1C_Zc2hc1c,0.70641915436519,0,0.29358084563481,High across tissues
TAF5_Taf5,0.463960928413072,0.151371129199076,0.384667942387852,None
WWP1_Wwp1,0,0.781037709245688,0.218962290754312,High across species
ARAP2_Arap2,0.386831579938411,0,0.613168420061589,None
BUB3_Bub3,0.0713092956890149,0.839427445318023,0.0892632589929625,High across species
IL20RB_Il20rb,0.174476495899833,0.35941384114734,0.466109662952827,None
GLI1_Gli1,0.103671190772412,0.403593288472028,0.492735520755561,None
KLK14_Klk14,0.455860556858806,0,0.544139443141194,None
NRROS_Nrros,0.110373513299154,0.687172238115249,0.202454248585597,High across species
TIPARP_Tiparp,0.107679448451996,0.756957531263525,0.135363020284479,High across species
DTWD1_Dtwd1,4.38784179656732e-09,4.51460343156642e-10,0.999999995160698,None
LRRC43_Lrrc43,0.716945391597067,7.36655279211911e-11,0.283054608329267,High across tissues
CCRL2_Ccrl2,0.360582365159928,0.221659801010273,0.417757833829799,None
TDRD7_Tdrd7,0.670384953295147,0.138953795710241,0.190661250994612,High across tissues
PARG_Parg,0.0356986667153733,0.179195577179449,0.785105756105178,None
CDKN1B_Cdkn1b,0.180799129176169,0.582382498774354,0.236818372049477,None
ZNF839_Zfp839,0.0801448295155949,0.68929047572782,0.230564694756585,High across species
GHRL_Ghrl,0,0,1,None
ENOX2_Enox2,0,0.0621380951134179,0.937861904886582,None
HELQ_Helq,0.210143439077529,0,0.78985656092247,None
CSPG4_Cspg4,0.773144108036426,0.0480120699074057,0.178843822056168,High across tissues
TMEFF1_Tmeff1,0.097140797018963,0.806575729297742,0.0962834736832955,High across species
NF2_Nf2,0.0618510986754311,0.873005609494946,0.0651432918296225,High across species
RPL4_Rpl4,0.0550691493336075,0.700415403621935,0.244515447044458,High across species
TRPV4_Trpv4,0.176949834162767,0.456306549100769,0.366743616736465,None
DDX24_Ddx24,0.778313364119875,0.0141616874564119,0.207524948423713,High across tissues
NECTIN3_Nectin3,0.541709078407245,0.225455294063067,0.232835627529688,High across tissues
MAZ_Maz,0.0395680578111703,0.917101356682123,0.0433305855067065,High across species
SPP1_Spp1,0.626114302535384,0.0975288546398415,0.276356842824775,High across tissues
NDUFB8_Ndufb8,0.000895212961358285,0.968476528377961,0.0306282586606802,High across species
RECK_Reck,0.875426725101589,0.00392999500249009,0.120643279895921,High across tissues
HLTF_Hltf,0.0109375066800477,0.570693248111442,0.41836924520851,None
CDC42EP2_Cdc42ep2,0.105089719716974,0.878754581983583,0.0161556982994428,High across species
PPP2R2D_Ppp2r2d,0.0959202084492595,0.78164063867709,0.12243915287365,High across species
ABCG4_Abcg4,0.112681217279579,0.627806099843073,0.259512682877347,None
RPS6KA5_Rps6ka5,0.496431884300817,0.0215920345542685,0.481976081144915,High across tissues
BOP1_Bop1,0.0661651971464489,0.905973547953271,0.0278612549002797,High across species
ITPRIP_Itprip,0.5267478094646,0.0758253370799006,0.3974268534555,High across tissues
FHDC1_Fhdc1,0.575593168212168,0.196312143390297,0.228094688397535,High across tissues
FPGS_Fpgs,0.12440334764272,0.625350600680134,0.250246051677145,None
CCKBR_Cckbr,0.84530533372807,0.0215245991859605,0.13317006708597,High across tissues
CABCOCO1_Cabcoco1,0.223736215065506,0.0527718327900615,0.723491952144432,None
POGZ_Pogz,0.457071316513085,0.299036449291755,0.24389223419516,None
CUEDC2_Cuedc2,0.328739519696176,0.264517477304899,0.406743002998924,None
SMIM14_Smim14,0.0406782066024529,0.789342265834558,0.169979527562989,High across species
RBM3_Rbm3,0.377421370992512,3.59555116379708e-10,0.622578628647933,None
ADAMTS8_Adamts8,0.709139283214912,3.79578991007059e-10,0.290860716405509,High across tissues
NTAN1_Ntan1,0,0.79616996165697,0.20383003834303,High across species
PRRT3_Prrt3,0.491211323812987,0.305496608175391,0.203292068011622,High across tissues
PATL2_Patl2,0.00435786515319342,0.306092379890118,0.689549754956688,None
UBE2E1_Ube2e1,0,0.245262797301936,0.754737202698064,None
SIN3B_Sin3b,0.0580788339243498,0.910757813219902,0.0311633528557484,High across species
RAI2_Rai2,0.549331513149079,0.0011679139677981,0.449500572883123,High across tissues
AFAP1L2_Afap1l2,0.573381883688586,0,0.426618116311414,High across tissues
PCNX3_Pcnx3,0.053172924531577,0.908943280043072,0.0378837954253507,High across species
GTF2A2_Gtf2a2,0.540159909937788,0.0568572245595858,0.402982865502626,High across tissues
RABGGTA_Rabggta,0.00287362426349036,0.936390006846386,0.0607363688901238,High across species
NPW_Npw,0.0420740753787038,0,0.957925924621296,None
ZBTB11_Zbtb11,0.352448648809504,0.407558781634451,0.239992569556045,None
SHISA9_Shisa9,0.123700213448951,0.163849042688575,0.712450743862474,None
HDAC6_Hdac6,0.0935936515665546,0.862123656619496,0.0442826918139492,High across species
WWOX_Wwox,0.191291920100638,0.690972294425332,0.11773578547403,High across species
HES1_Hes1,0.279222495452032,0.378839987230693,0.341937517317275,None
SPRY1_Spry1,0.565530788146352,9.66879436580987e-10,0.434469210886768,High across tissues
RPL15_Rpl15,0.117923588921517,0.4554632811745,0.426613129903983,None
CLCN3_Clcn3,0.638291142544525,0.143794870344656,0.217913987110819,High across tissues
C16orf87_4921524J17Rik,0.352074172290806,0.291987502185258,0.355938325523936,None
CCND1_Ccnd1,0.0125359460818072,0.176160023478528,0.811304030439664,None
CTXN2_Ctxn2,0.808439497028999,0.0121003136127071,0.179460189358294,High across tissues
NR1H4_Nr1h4,0.699415457872278,0.139421958730961,0.161162583396761,High across tissues
CAMTA1_Camta1,0.677812315338591,0.0581858938389303,0.264001790822478,High across tissues
APBA2_Apba2,0.572262308463645,0.0375554883088609,0.390182203227494,High across tissues
TMEM223_Tmem223,0.0294856267585775,0.924353238873897,0.046161134367526,High across species
BRD7_Brd7,0.0402410847687321,0.741399302009168,0.2183596132221,High across species
BSND_Bsnd,0.880495981423837,0.0382519331895221,0.081252085386641,High across tissues
LDLRAD3_Ldlrad3,0.31259401830588,1.23234750114018e-09,0.687405980461772,None
FNTB_Fntb,0,0.887073237447772,0.112926762552228,High across species
TMEM240_Tmem240,0.582196758337327,0.138586787653293,0.279216454009379,High across tissues
IL17RD_Il17rd,0.658880724215604,0,0.341119275784396,High across tissues
SYDE1_Syde1,0.45302597895114,0.176425033415365,0.370548987633495,None
SCX_Scx,0.331009925140623,0.535164732328349,0.133825342531028,None
ZYG11A_Zyg11a,0.461235514528313,0.140797790191172,0.397966695280515,None
BCL9L_Bcl9l,0.129620894652567,0.777951771369986,0.0924273339774467,High across species
MXD4_Mxd4,0.0229556967624073,0.921754209637335,0.0552900936002579,High across species
AP3M2_Ap3m2,0.822852446020256,0,0.177147553979744,High across tissues
PI4K2A_Pi4k2a,0.0519502045388354,0.879834885642618,0.0682149098185465,High across species
DCUN1D5_Dcun1d5,0.199395228899564,0.188576626155343,0.612028144945092,None
SLC1A7_Slc1a7,0.365797148857182,0.0316016326385942,0.602601218504224,None
SNRNP25_Snrnp25,0.0256644511330784,0.523849833073466,0.450485715793455,None
FTL_Ftl1,0.616558190806798,0.110176640752612,0.27326516844059,High across tissues
RELL1_Rell1,0.37683600106273,0.0662006553686916,0.556963343568579,None
WFIKKN1_Wfikkn1,0.0207064399232843,0.644921012933442,0.334372547143274,High across species
ZBTB49_Zbtb49,0.118532161038304,0.789906177621276,0.0915616613404201,High across species
MSLNL_Mslnl,0.112120979652908,0.510782712828683,0.377096307518409,None
NRL_Nrl,0.108119511167798,0.649070482369642,0.24281000646256,High across species
SRRM2_Srrm2,0.0567641759346272,0.918105267474702,0.025130556590671,High across species
GSTP1_Gstp1,0,0.599596079229951,0.400403920770049,None
NFKB2_Nfkb2,0.454028193545105,0.217342847816484,0.328628958638411,None
FABP5_Fabp5,0.00470998459659499,0.623112605237767,0.372177410165638,None
ACTN1_Actn1,0.170056494772594,0,0.829943505227406,None
GTF2E2_Gtf2e2,0.1657597760511,0.510819387777195,0.323420836171705,None
FBXO46_Fbxo46,0.281436136084989,0.628071928868898,0.0904919350461123,None
MARK4_Mark4,0.194497710037511,0.584199338989298,0.221302950973191,None
NISCH_Nisch,0,0.918887397381866,0.0811126026181339,High across species
ISX_Isx,0.771788112572493,0.111120044189709,0.117091843237798,High across tissues
ARHGEF17_Arhgef17,0.489627922701528,0.238942237392321,0.271429839906151,High across tissues
BCR_Bcr,0.123991838526087,0.780104840685824,0.0959033207880896,High across species
HDGF_Hdgf,0,0,1,None
ZNF213_Zfp213,0,0.634416459551714,0.365583540448286,None
FAM78B_Fam78b,0.0996906946846602,0.243056757681676,0.657252547633664,None
TRIM72_Trim72,0.126769196037112,0.516546278319776,0.356684525643112,None
CBLN1_Cbln1,0.470023585210299,0.214263125541601,0.3157132892481,None
TPCN2_Tpcn2,0.0289362422974902,0.836086339547508,0.134977418155002,High across species
TERB1_Terb1,0.69456443029127,0.0596554003159668,0.245780169392763,High across tissues
SUCO_Suco,0.296936359603009,0.446965589199755,0.256098051197236,None
CA8_Car8,1.36130755265734e-10,0,0.999999999863869,None
NXNL2_Nxnl2,0.267826208123148,0.206938937176433,0.525234854700419,None
SNRPA_Snrpa,0.0881606832397289,0.880624726245803,0.0312145905144686,High across species
CRAT_Crat,0.100949226530287,0.707398566057272,0.191652207412441,High across species
TACC1_Tacc1,0.498106617131444,7.43500381183124e-10,0.501893382125056,High across tissues
CA7_Car7,0.0346160384960491,0.739299039516446,0.226084921987504,High across species
CAND1_Cand1,0.45476323135242,0.288193187648992,0.257043580998588,None
MYMX_Mymx,0.319732176842742,1.19193455951016e-10,0.680267823038064,None
SERP1_Serp1,0.619987898206061,0.103401558060359,0.27661054373358,High across tissues
RXRB_Rxrb,0.0888723957227368,0.80524606636812,0.105881537909143,High across species
FECH_Fech,0.1031681444755,0.848046098502434,0.0487857570220667,High across species
HYDIN_Hydin,0.626972661357976,0.215582555859247,0.157444782782776,High across tissues
EBI3_Ebi3,0.169933347675353,0.373234364861638,0.456832287463009,None
MBD4_Mbd4,0,0.814505995789162,0.185494004210838,High across species
P2RX6_P2rx6,0,0.388436936534138,0.611563063465862,None
ERF_Erf,0.255741862356589,0.56098241514553,0.183275722497881,None
NDUFA4L2_Ndufa4l2,0.315506170059653,0.479650955856888,0.204842874083459,None
TNNI1_Tnni1,2.03565889473147e-08,0.144382088552078,0.855617891091333,None
TCP11L2_Tcp11l2,0.0916067772442563,0.747107766089687,0.161285456666057,High across species
KCNN1_Kcnn1,1.04757414069064e-09,0.701056818821688,0.298943180130738,High across species
STXBP1_Stxbp1,0.903374662049482,0.0431638919470541,0.0534614460034635,High across tissues
SCAF8_Scaf8,0.460329048428201,0.101907506811975,0.437763444759824,None
BATF3_Batf3,0.135718820497504,0.498740701691803,0.365540477810693,None
FBXO28_Fbxo28,0.384710696338919,0.207288248185107,0.408001055475974,None
SLC48A1_Slc48a1,0.0782561583945475,0.766782087097101,0.154961754508351,High across species
FANCD2_Fancd2,0.514933624276233,0.152189121762209,0.332877253961559,High across tissues
PTPN6_Ptpn6,0.0862243317957227,0.164373425092297,0.749402243111981,None
XAB2_Xab2,0.174131893308644,0.767751499406986,0.0581166072843702,High across species
CCDC90B_Ccdc90b,0.0751634341893651,0.0526802208285818,0.872156344982053,None
NIPA1_Nipa1,0.37103184612127,0,0.62896815387873,None
ZBTB22_Zbtb22,0.14601277684408,0.711258690263633,0.142728532892287,High across species
NAGA_Naga,0.0723460997252188,0.831464761847402,0.0961891384273786,High across species
ZNF334_Zfp334,0.260234311965443,0.182098176098903,0.557667511935654,None
C10orf105_Gm17455,0.176930025493908,0.230263039109639,0.592806935396452,None
AFDN_Afdn,0.0510397091347911,0.612777330540132,0.336182960325076,None
DNA2_Dna2,0.0369944421536457,0.527622360908564,0.43538319693779,None
CACNA1H_Cacna1h,0.239155131483805,0.0431239409287952,0.7177209275874,None
TYRO3_Tyro3,0.654590856242114,0.153442567741548,0.191966576016338,High across tissues
DISC1_Disc1,0.778986282415896,0,0.221013717584104,High across tissues
POC5_Poc5,0.255871167910733,0.178999979062882,0.565128853026384,None
NDRG3_Ndrg3,0.513839496816515,0.33003750987257,0.156122993310915,High across tissues
TEF_Tef,0.070791523328212,0.731762742548415,0.197445734123373,High across species
FUT9_Fut9,0.584802366755689,0.162890695697241,0.25230693754707,High across tissues
EIF3D_Eif3d,0.267343061279734,0.656900843588418,0.0757560951318486,High across species
GPN3_Gpn3,0,0.567412738924057,0.432587261075943,None
LNPEP_Lnpep,0.472540260156724,0.254505311370969,0.272954428472307,High across tissues
DLAT_Dlat,0.525575545925363,0.31786385891142,0.156560595163217,High across tissues
NUDT3_Nudt3,0.0113628127393261,0.98251662593513,0.00612056132554345,High across species
OVOL3_Ovol3,0.347897898960629,0,0.652102101039371,None
GPR19_Gpr19,0.0792617115592122,0.7958172360477,0.124921052393087,High across species
CCNQ_Ccnq,0.00403105948550761,0.879820897572194,0.116148042942299,High across species
RGS17_Rgs17,0.599828418667407,0,0.400171581332593,High across tissues
TM9SF3_Tm9sf3,0.33024122523961,0.505866467539435,0.163892307220955,None
LYRM7_Lyrm7,0.285009539666422,0.438411107561944,0.276579352771633,None
EEF1E1_Eef1e1,0.188976463441739,0.160924842808182,0.650098693750079,None
CKMT1B_Ckmt1,0.163362364076535,0.759009556271572,0.0776280796518929,High across species
MFSD5_Mfsd5,0.0408441325147281,0.825406345412139,0.133749522073133,High across species
SUDS3_Suds3,0.0452878146909549,0.904321519733624,0.050390665575421,High across species
URI1_Uri1,0.315708587985736,0.365909329161516,0.318382082852748,None
UBTD2_Ubtd2,0.447757817193606,0.15756264088501,0.394679541921384,None
CCNB1IP1_Ccnb1ip1,0.00712717543312867,0.895030908258418,0.0978419163084534,High across species
SHPRH_Shprh,0.0178105304388899,0.24704184300168,0.73514762655943,None
COX18_Cox18,0.0744661282010489,0.795713612247506,0.129820259551445,High across species
HMMR_Hmmr,0.532055022760035,0,0.467944977239964,High across tissues
LAMP2_Lamp2,0.159093175085007,0,0.840906824914993,None
SLAIN2_Slain2,0.687142508667,0,0.312857491333,High across tissues
HMGA2_Hmga2,0.389493200778157,0.246857701359202,0.363649097862641,None
TPM1_Tpm1,0.460654607167192,0.256154347473291,0.283191045359517,None
SMIM18_Smim18,0.572967923890808,0.0746662440746032,0.352365832034589,High across tissues
CLPP_Clpp,0.0213092451400839,0.900509203758283,0.0781815511016331,High across species
NRG1_Nrg1,0,0.360596633637063,0.639403366362937,None
PTK6_Ptk6,0.588838117923678,0.106397930281538,0.304763951794784,High across tissues
COPS4_Cops4,0.632878642829259,0.00100171296864412,0.366119644202097,High across tissues
ZNF579_Zfp579,0.0563444571975617,0.911135015596896,0.0325205272055426,High across species
YWHAB_Ywhab,0.559549278609386,0.218698620488569,0.221752100902045,High across tissues
PEX11G_Pex11g,0.149434524135863,0.619327272981743,0.231238202882394,None
RFC5_Rfc5,0.0801443926752825,0.48981744202513,0.430038165299588,None
MAPK8IP1_Mapk8ip1,0.318238029978093,0.55583537098116,0.125926599040746,None
SSR1_Ssr1,0,0.800941387016854,0.199058612983146,High across species
SMN1_Smn1,0.0490209876591715,0.898066223930767,0.052912788410061,High across species
CHAF1A_Chaf1a,0.657351154754762,7.03508328440805e-11,0.342648845174887,High across tissues
BCLAF3_Bclaf3,0.334965433764892,0.147692597341137,0.517341968893971,None
SPACA9_Spaca9,0.504323270740011,0,0.495676729259989,High across tissues
LRP2BP_Lrp2bp,0.172591641590318,0.218901606658599,0.608506751751083,None
SHANK2_Shank2,0.407707338448315,0.460628464332218,0.131664197219467,None
WDR31_Wdr31,0.293101181665017,0,0.706898818334983,None
TPSG1_Tpsg1,0.478243761994681,2.08660829242166e-05,0.521735371922395,High across tissues
AAR2_Aar2,0.139472757043782,0.541658138344138,0.31886910461208,None
ANXA3_Anxa3,0.422959877658241,0.232767521942311,0.344272600399448,None
MYOF_Myof,0.699919132004764,0.0239736916877574,0.276107176307478,High across tissues
CCDC167_Ccdc167,0,0.691211924653422,0.308788075346578,High across species
LATS1_Lats1,0.564292193209809,0.0599166706208114,0.375791136169379,High across tissues
SLC1A5_Slc1a5,0.557847010868228,0.298088196463888,0.144064792667884,High across tissues
JAGN1_Jagn1,0.196276965664682,0.761154150521523,0.0425688838137952,High across species
NUP37_Nup37,0.2718768796472,0,0.7281231203528,None
SOX8_Sox8,0.836663937025535,0.0454193107600513,0.117916752214413,High across tissues
CFP_Cfp,0.128173336261192,0.753540784986522,0.118285878752286,High across species
SMARCD1_Smarcd1,0.247051631402843,0.589453757146158,0.163494611450999,None
SMOX_Smox,0.10047900230201,0.745220323017988,0.154300674680002,High across species
CNN2_Cnn2,0.743755872296757,0.072975318599432,0.183268809103811,High across tissues
PRSS16_Prss16,0.312349240142368,0,0.687650759857632,None
KLHL13_Klhl13,0,0.00589601952408301,0.994103980475917,None
GOLM1_Golm1,0.108319747880048,0.400598509723287,0.491081742396665,None
RAB43_Rab43,0.0249653763275037,0.91111451729364,0.0639201063788568,High across species
ZNF598_Zfp598,0.0518851397454156,0.913776053409352,0.0343388068452319,High across species
CEP128_Cep128,0.255882081799212,0.41129501276539,0.332822905435398,None
TBCA_Tbca,0,0,1,None
FNDC5_Fndc5,0.304005568511971,0.374424972016202,0.321569459471827,None
APOL6_Apol6,0.232158055841501,0.269180206772643,0.498661737385856,None
SUSD2_Susd2,0.237133534522628,0.352948857813364,0.409917607664007,None
RAB38_Rab38,0.254633238091066,0,0.745366761908934,None
ABHD10_Abhd10,0.12070416228874,0.725011116426701,0.154284721284559,High across species
GPATCH4_Gpatch4,0,0.488731800650697,0.511268199349303,None
NDST2_Ndst2,0,0.947707670528336,0.0522923294716643,High across species
