,TCGA-3C-AAAU-01,TCGA-3C-AALI-01,TCGA-3C-AALJ-01,TCGA-3C-AALK-01,TCGA-4H-AAAK-01
RNU4ATAC,0,0,0,0,0
MYOZ2,0,0,0,0,0
MYOZ3,0,0,0,0,0
MYOZ1,0,0,0,0,0
RPS15AP27,0,0,0,0,0
RPS15AP26,0,0,0,0,0
RPS15AP25,0,0,0,0,0
RPS15AP24,0,0,0,0,0
RPS15AP23,0,0,0,0,0
RPS15AP22,0,0,0,0,0
RPS15AP21,0,0,0,0,0
RPS15AP20,0,0,0,0,0
RN7SL22P,0,0,0,0,0
RPS15AP28,0,0,0,0,0
SNX18P20,0,0,0,0,0
SNX18P21,0,0,0,0,0
SNX18P22,0,0,0,0,0
SNX18P23,0,0,0,0,0
SNX18P24,0,0,0,0,0
SNX18P25,0,0,0,0,0
SNX18P26,0,0,0,0,0
PHEX-AS1,0,0,0,0,0
RN7SL727P,0,0,0,0,0
NAALADL2-AS2,0,0,0,0,0
NAALADL2-AS3,0,0,0,0,0
NAALADL2-AS1,0,0,0,0,0
NFIXL5,0,0,0,0,0
NFIXL4,0,0,0,0,0
NFIXL1,0,0,0,0,0
NFIXL3,0,0,0,0,0
NFIXL2,0,0,0,0,0
THSD7B,0,0,0,0,0
WRB,0,0,0,0,0
PLXND1,0,0,0,0,0
RN7SL19P,0,0,0,0,0
SVOPL,0,0,0,0,0
TCF15,0,0,0,0,0
TCF14,0,0,0,0,0
SCNM1,0,0,0,0,0
TCF11,0,0,0,0,0
TCF13,0,0,0,0,0
TCF12,0,0,0,0,0
TCF19,0,0,0,0,0
SUCLA2,0,0,0,0,0
OR4K11P,0,0,0,0,0
IGHVII-40-1,0,0,0,0,0
USP35,0,0,0,0,0
UROS,0,0,0,0,0
TRBV6-4,0,0,0,0,0
UROD,0,0,0,0,0
AGGF1P3,0,0,0,0,0
AGGF1P2,0,0,0,0,0
AGGF1P1,0,0,0,0,0
AGGF1P4,0,0,0,0,0
NXF3,0,0,0,0,0
USP36,0,0,0,0,0
TRBV6-1,0,0,0,0,0
EPPK1,0,0,0,0,0
RNA5SP505,0,0,0,0,0
MIR3689A,0,0,0,0,0
RNA5SP504,0,0,0,0,0
MIR3689F,0,0,0,0,0
HMMR,0,0,0,0,0
RNA5SP501,0,0,0,0,0
USP37,0,0,0,0,0
MIR3689E,0,0,0,0,0
RNA5SP503,0,0,0,0,0
RNA5SP502,0,0,0,0,0
GSTM3P2,0,0,0,0,0
SGIP1,0,0,0,0,0
TUBA3FP,0,0,0,0,0
ANPEP,0,0,0,0,0
C8orf33,0,0,0,0,0
C8orf31,0,0,0,0,0
C8orf37,0,0,0,0,0
C8orf34,0,0,0,0,0
UGT2A3P7,0,0,0,0,0
KLHL25,0,0,0,0,0
KLHL24,0,0,0,0,0
KSR1P1,0,0,0,0,0
KLHL26,0,0,0,0,0
KLHL21,0,0,0,0,0
KLHL20,0,0,0,0,0
KLHL23,0,0,0,0,0
KLHL22,0,0,0,0,0
TMEM81,0,0,0,0,0
TMEM80,0,0,0,0,0
IFNA20P,0,0,0,0,0
KLHL29,0,0,0,0,0
KLHL28,0,0,0,0,0
GOLGA6L13P,0,0,0,0,0
DCC,0,0,0,0,0
POLG,0,0,0,0,0
LTB4R,0,0,0,0,0
POLE,0,0,0,0,0
HPN-AS1,0,0,0,0,0
POLB,0,0,0,0,0
RP11-394A14.2,0,0,0,0,0
POLN,0,0,0,0,0
POLM,0,0,0,0,0
POLL,0,0,0,0,0
POLK,0,0,0,0,0
POLI,0,0,0,0,0
POLH,0,0,0,0,0
OR2I8P,0,0,0,0,0
PERP,0,0,0,0,0
ATP5EP1,0,0,0,0,0
ATP5EP2,0,0,0,0,0
GGN,0,0,0,0,0
GGH,0,0,0,0,0
IL17D,0,0,0,0,0
IL17F,0,0,0,0,0
PSMD6,0,0,0,0,0
IL17A,0,0,0,0,0
IL17B,0,0,0,0,0
IL17C,0,0,0,0,0
PSMD1,0,0,0,0,0
CHRDL1,0,0,0,0,0
CHRDL2,0,0,0,0,0
OR8B11P,0,0,0,0,0
DCT,0,0,0,0,0
AL133247.2,0,0,0,0,0
CARM1P1,0,0,0,0,0
AOC1,0,0,0,0,0
FAM89A,0,0,0,0,0
TMEM8C,0,0,0,0,0
FAM89B,0,0,0,0,0
SIK3-IT1,0,0,0,0,0
C2CD2L,0,0,0,0,0
HOXD12,0,0,0,0,0
RCBTB2,0,0,0,0,0
MIR5579,0,0,0,0,0
EI24,0,0,0,0,0
SGMS2,0,0,0,0,0
SGMS1,0,0,0,0,0
PRC1,0,0,0,0,0
HOXD11,0,0,0,0,0
EPS15,0,1,0,0,0
RNU7-25P,0,0,0,0,0
OR14A2,0,0,0,0,0
RCBTB1,0,0,0,0,0
RHOT1P3,0,0,0,0,0
LMCD1,0,0,0,0,0
TOX4,0,0,0,0,0
ZNF648,0,0,0,0,1
ZNF649,0,0,0,0,0
MRPL23-AS1,0,0,0,0,0
ZNF647,0,0,0,0,0
ZNF644,0,0,0,0,0
ZNF645,0,0,0,0,0
CREB5,0,0,0,0,0
STON2,0,0,0,0,0
NANOGP10,0,0,0,0,0
GTPBP10,0,0,0,0,0
IGHR,0,0,0,0,0
IGHV,0,0,0,0,0
MIS18BP1,0,0,0,0,0
RHOT1P2,0,0,0,0,0
CDH25,0,0,0,0,0
IGHD,0,0,0,0,0
IGHE,0,0,0,0,0
IGHJ,0,0,0,0,0
HIST1H3PS1,0,0,0,0,0
OR1G1,0,0,0,0,0
OR1G2,0,0,0,0,0
PRCC,0,0,0,0,0
PRCD,0,0,0,0,0
GOLGA6L7P,0,0,0,0,0
ZNF391,0,0,0,0,0
ZNF392,0,0,0,0,0
PRCP,0,0,0,0,0
ZNF394,0,0,0,0,0
ZNF395,0,0,0,0,0
ZNF396,0,0,0,0,0
ZNF397,0,0,0,0,0
EPN2-IT1,0,0,0,0,0
RP11-862L9.3,0,0,0,0,0
SGLT1,0,0,0,0,0
HMBOX1-IT1,0,0,0,0,0
PACRG-AS1,0,0,0,0,0
SELPLG,0,0,0,0,0
MAAT1,0,0,0,0,0
RNU7-124P,0,0,0,0,0
RN7SL617P,0,0,0,0,0
NUDT22,0,0,0,0,0
NUDT21,0,0,0,0,0
ZDHHC20-AS1,0,0,0,0,0
IGLVVI-25-1,0,0,0,0,0
POPDC2,0,0,0,0,0
POPDC3,0,0,0,0,0
SPIN4,0,0,0,0,0
SPIN1,0,0,0,0,0
SPIN3,0,0,0,0,0
MIR320B2,0,0,0,0,0
MIR320B1,0,0,0,0,0
IFT52,0,0,0,0,0
IFT57,0,0,0,0,0
LPS,0,0,0,0,0
LPP,0,0,0,0,0
LPO,0,0,0,0,0
LPL,0,0,0,0,0
LPI,0,0,0,0,0
GOLGA2P4,0,0,0,0,0
GOLGA2P5,0,0,0,0,0
GOLGA2P6,0,0,0,0,0
GOLGA2P7,0,0,0,0,0
GOLGA2P1,0,0,0,0,0
LPA,0,0,0,0,0
MTTAS,0,0,0,0,0
CLECL1,0,0,0,0,0
PCMTD1P2,0,0,0,0,0
CTD-2319I12.1,0,0,0,0,0
AC053503.4,0,0,0,0,0
DDAH1,1,0,0,0,0
DDAH2,0,0,0,0,0
CRELD2,0,0,0,0,0
CRELD1,0,0,0,0,0
ARL4P,0,0,0,0,0
OR7E48P,0,0,0,0,0
ARL4D,0,0,0,0,0
VWC2L,0,0,0,0,0
NUFIP1P,0,0,0,0,0
ARL4C,0,0,0,0,0
GLE1,0,0,0,0,0
KIAA1737,0,0,0,0,0
JAM2,0,0,0,0,0
JAM3,0,0,0,0,0
GALNT8,0,0,0,0,0
GALNT9,0,0,0,0,0
GALNT4,0,0,0,0,0
GALNT5,0,0,0,0,0
GALNT6,0,0,0,0,0
GALNT7,0,0,0,0,1
GALNT1,0,0,0,0,0
GALNT2,0,0,0,0,0
GALNT3,0,0,0,0,0
ZBTB10,0,0,0,0,0
DMWD,0,0,0,0,0
RN7SL489P,0,0,0,0,0
KIF14,0,0,0,0,0
KIF15,0,0,0,0,0
KIF17,0,0,0,0,0
KIF11,0,1,0,0,0
KIF12,0,0,0,0,0
KIF19,0,0,0,0,0
PNRC1,0,0,0,0,0
NLRP5,0,0,0,0,0
NLRP4,0,0,0,0,0
NLRP7,0,0,0,0,0
NLRP6,0,0,0,0,0
NLRP1,0,0,0,0,0
NLRP3,0,0,0,0,0
NLRP2,0,0,0,0,0
LINC00265-2P,0,0,0,0,0
PSEN2,0,0,0,0,0
PSEN1,0,0,0,0,0
NLRP9,0,0,0,0,0
NLRP8,0,0,0,0,0
WDR26,0,0,0,0,0
WDR27,0,0,0,0,0
WDR24,0,0,0,0,0
WDR25,0,0,0,0,0
WDR20,0,0,0,0,0
GNAO1,0,0,0,0,0
ODDD,0,0,0,0,0
LINC00869,0,0,0,0,0
LINC00868,0,0,0,0,0
RQCD1,0,0,0,0,0
LINC00863,0,0,0,0,0
LINC00862,0,0,0,0,0
NAGLU,0,0,0,0,0
ASCL1,0,0,0,0,0
LINC00867,0,0,0,0,0
LINC00866,0,0,0,0,0
LINC00865,0,0,0,0,0
LINC00864,0,0,0,0,0
IDDM18,0,0,0,0,0
IDDM17,0,0,0,0,0
CDB2,0,0,0,0,0
IGF2BP3,0,0,0,0,0
IDDM14,0,0,0,0,0
IDDM13,0,0,0,0,0
IDDM12,0,0,0,0,0
IDDM11,0,0,0,0,0
IDDM10,0,0,0,0,0
CD101,0,0,0,0,0
KIF1A,0,0,0,0,0
KIF1B,0,0,0,0,0
KIF1C,0,0,0,0,0
CD109,0,0,0,0,0
ZFP36,0,0,0,0,0
ZFP37,0,0,0,0,0
ZFP30,0,0,0,0,0
ATHL1,0,0,0,0,0
RN7SL862P,0,0,0,0,0
SPIRE1,0,0,0,0,0
AIM1L,0,0,0,0,0
NLRP11,0,0,0,0,0
NLRP10,0,0,0,0,0
NLRP13,0,0,0,0,0
NLRP12,0,0,0,0,0
SPIRE2,0,0,0,0,0
LOXL1,0,0,0,0,0
LOXL2,0,0,0,0,0
LOXL3,0,0,0,0,0
LOXL4,0,0,0,0,0
SPATC1L,0,0,0,0,0
RPS25P1,0,0,0,0,0
TRNAE23,0,0,0,0,0
RPS25P3,0,0,0,0,0
RPS25P2,0,0,0,0,0
RPS25P5,0,0,0,0,0
RPS25P4,0,0,0,0,0
RPS25P7,0,0,0,0,0
RPS25P6,0,0,0,0,0
RPS25P9,0,0,0,0,0
RPS25P8,0,0,0,0,0
TRNAE21,0,0,0,0,0
TRNAG34P,0,0,0,0,0
MIR1343,0,0,0,0,0
TRNAE20,0,0,0,0,0
DIRC1,0,0,0,0,0
DIRC3,0,0,0,0,0
DIRC2,0,0,0,0,0
FAM207A,0,0,0,0,0
STAG3L2,0,0,0,0,0
MIRLET7A1,0,0,0,0,0
MIRLET7A2,0,0,0,0,0
MIRLET7A3,0,0,0,0,0
ACTR6P1,0,0,0,0,0
TRNAE24,0,0,0,0,0
VN1R104P,0,0,0,0,0
RNU7-81P,0,0,0,0,0
RN7SL541P,0,0,0,0,0
CACNG8,0,0,0,0,0
TRIM77,0,0,0,0,0
DEFB129,0,0,0,0,0
DEFB128,0,0,0,0,0
DEFB127,0,0,0,0,0
DEFB126,0,0,0,0,0
DEFB125,0,0,0,0,0
DEFB124,0,0,0,0,0
DEFB123,0,0,0,0,0
DEFB122,0,0,0,0,0
DEFB121,0,0,0,0,0
DEFB120,0,0,0,0,0
AL136418.1,0,0,0,0,0
RANBP10,0,0,0,0,0
RANBP17,0,0,0,0,0
SELENBP1,0,0,0,0,0
ZNF773,0,0,0,0,0
RN7SL760P,0,0,0,0,0
NSFL1C,0,0,0,0,0
RNU7-93P,0,0,0,0,0
LAS1L,0,0,0,0,0
TRIM74,0,0,0,0,0
UPRT,0,0,0,0,0
SLC25A22,0,0,0,0,0
SLC25A23,0,0,0,0,0
SLC25A20,0,0,0,0,0
MIR5047,0,0,0,0,0
SLC25A26,0,0,0,0,0
SLC25A27,0,0,0,0,0
SLC25A24,0,0,0,0,0
RN7SL282P,0,0,0,0,0
SLC25A28,0,0,0,0,0
SLC25A29,0,0,0,0,0
FLNB-AS1,0,0,0,0,0
TRIM73,0,0,0,0,0
ZNF771,0,0,0,0,0
RN7SL315P,0,0,0,0,0
COLCA1,0,0,0,0,0
COPB1,0,0,0,0,0
COPB2,0,0,0,0,0
ANX8,0,0,0,0,0
KDELC1,0,0,0,0,0
ANX3,0,0,0,0,0
KDELC2,0,0,0,0,0
ANX5,0,0,0,0,0
ANX4,0,0,0,0,0
ANX7,0,0,0,0,0
ANX6,0,0,0,0,0
IGHD1-20,0,0,0,0,0
RN7SL770P,0,0,0,0,0
IGHD1-26,0,0,0,0,0
ARAF3P,0,0,0,0,0
TAS2R43,0,0,0,0,0
TAS2R42,0,0,0,0,0
ZBBX,0,1,0,0,0
MKS1,0,0,0,0,0
USP9YP25,0,0,0,0,0
MKS3,0,0,0,0,0
MKS2,0,0,0,0,0
USP9YP20,0,0,0,0,0
USP9YP21,0,0,0,0,0
USP9YP22,0,0,0,0,0
USP9YP23,0,0,0,0,0
CNN2P11,0,0,0,0,0
CNN2P10,0,0,0,0,0
CNN2P12,0,0,0,0,0
USP9YP28,0,0,0,0,0
USP9YP29,0,0,0,0,0
CADM2-AS2,0,0,0,0,0
CADM2-AS1,0,0,0,0,0
TXGP1,0,0,0,0,0
IMMP2L-IT1,0,0,0,0,0
TRIM64B,0,0,0,0,0
TAS2R49,0,0,0,0,0
RPUSD4,0,0,0,0,0
TAS2R48,0,0,0,0,0
RP11-141M3.5,0,0,0,0,0
MELAS,0,0,0,0,0
GRAMD4P1,0,0,0,0,0
HDAC1P2,0,0,0,0,0
GRAMD4P2,0,0,0,0,0
RN7SL625P,0,0,0,0,0
GLB1L,0,0,0,0,0
AP4B1-AS1,0,0,0,0,0
UMS,0,0,0,0,0
RPUSD3,0,0,0,0,0
MAGEC1,0,0,0,0,0
MAGEC3,0,0,0,0,0
MAGEC2,0,0,0,0,0
SNORA38B,0,0,0,0,0
AEPLC,0,0,0,0,0
PSTPIP2,0,0,0,0,0
PSTPIP1,0,0,0,0,0
POFUT2,0,0,0,0,0
POFUT1,0,0,0,0,0
SNX17,0,0,0,0,0
SNX16,0,0,0,0,0
SNX15,0,0,0,0,0
SNX14,0,0,0,0,0
SNX13,0,0,0,0,0
SNX12,0,0,0,0,0
SNX11,0,1,0,0,0
SNX10,0,0,0,0,0
SNX19,0,1,0,0,0
CCAT1,0,0,0,0,0
RPL13P11,0,0,0,0,0
RPL13P10,0,0,0,0,0
ICAM5,0,0,0,0,0
ICAM4,0,0,0,0,0
ICAM3,0,0,0,0,0
ICAM2,0,0,0,0,0
ICAM1,0,0,0,0,0
RP11-345F18.1,0,0,0,0,0
MCCD1P1,0,0,0,0,0
CTDSP1,0,0,0,0,0
CTDSP2,0,0,0,0,0
MCCD1P2,0,0,0,0,0
CTDSPL,0,0,0,0,0
RP11-6N17.2,0,0,0,0,0
SNRPNL1,0,0,0,0,0
RN7SL170P,0,0,0,0,0
RP11-221J22.1,0,0,0,0,0
SMTN,0,0,0,0,0
TMEM87B,0,0,0,0,0
TMEM87A,0,0,0,0,0
NEUROD2,0,0,0,0,0
NEUROD3,0,0,0,0,0
NEUROD1,0,0,0,0,0
NEUROD6,0,0,0,0,0
SGK2,0,0,0,0,0
NEUROD4,0,0,0,0,0
MIR744,0,0,0,0,0
ZNF616,0,0,0,0,0
BOD1L2,0,0,0,0,0
BOD1L1,0,0,0,0,0
LINC00470,0,0,0,0,0
LINC00471,0,0,0,0,0
LINC00472,0,0,0,0,0
LINC00473,0,0,0,0,0
LINC00474,0,0,0,0,0
LINC00475,0,0,0,0,0
LINC00476,0,0,0,0,0
LINC00477,0,0,0,0,0
LINC00478,0,0,0,0,0
LINC00479,0,0,0,0,0
C1orf168,0,0,0,0,0
MAP4K1,0,0,0,0,0
MAP4K3,0,0,0,0,0
MAP4K2,0,0,0,0,0
MAP4K5,0,0,0,0,0
MAP4K4,0,0,0,0,0
TRIM71,0,0,0,0,0
GPD1,0,0,0,0,0
DFNB59,0,0,0,0,0
DFNB58,0,0,0,0,0
DFNB57,0,0,0,0,0
DFNB56,0,0,0,0,0
DFNB55,0,0,0,0,0
DFNB54,0,0,0,0,0
MICU3,0,0,0,0,0
MICU2,0,0,0,0,0
MICU1,0,0,0,0,0
DFNB50,0,0,0,0,0
MIR208A,0,0,0,0,0
RPS2P39,0,0,0,0,0
MIR208B,0,0,0,0,0
RPS2P38,0,0,0,0,0
NEFM,0,0,0,0,0
NEFL,0,0,0,0,0
METTL21EP,0,0,0,0,0
NEFH,0,0,0,0,0
DGCR,0,0,0,0,0
SLC28A2,0,0,0,0,0
NRG1,0,0,0,0,0
NRG3,0,0,0,0,0
NRG2,0,0,0,0,0
NRG4,0,0,0,0,0
PSPC1-OT1,0,0,0,0,0
NRGN,0,0,0,0,0
RBMY2QP,0,0,0,0,0
EIF4EBP2,0,0,0,0,0
TFCP2L1,0,0,0,0,0
NEF5,0,0,0,0,0
NEF4,0,0,0,0,0
NUMB,0,0,0,0,0
RP11-76E12.1,0,0,0,0,0
RPS2P33,0,0,0,0,0
MIR3680-1,0,0,0,0,0
SCAND1,0,0,0,0,0
EDDM3B,0,0,0,0,0
RPS2P35,0,0,0,0,0
OR4D4P,0,0,0,0,0
RPS2P34,0,0,0,0,0
PSAT1,0,0,0,0,0
TFCP2,0,0,0,0,0
OR7F2P,0,0,0,0,0
RNY4P17,0,0,0,0,0
SLFN5,0,0,0,0,0
RBM15B,0,0,0,0,0
RN7SL383P,0,0,0,0,0
SPINT2,0,0,0,0,0
SLC38A11,0,0,0,0,0
SPINT1,0,0,0,0,0
SPINT4,0,0,0,0,0
MMADHC,0,0,0,0,0
MIRN871,0,0,0,0,0
MIRN872,0,0,0,0,0
KHK,0,0,0,0,0
CYCSP29,0,0,0,0,0
CYCSP28,0,0,0,0,0
CYCSP27,0,0,0,0,0
CYCSP26,0,0,0,0,0
CYCSP25,0,0,0,0,0
CYCSP24,0,0,0,0,0
CYCSP23,0,0,0,0,0
OOEP,0,0,0,0,0
CYCSP20,0,0,0,0,0
DNAJA1P5,0,0,0,0,0
DNAJA1P4,0,0,0,0,0
DNAJA1P6,0,0,0,0,0
DNAJA1P1,0,0,0,0,0
DNAJA1P3,0,0,0,0,0
DNAJA1P2,0,0,0,0,0
OR1L1,0,0,0,0,0
OR1L3,0,0,0,0,0
HELZ2,0,0,0,0,0
CTDP1,0,0,0,0,0
FANCD2OS,0,0,0,0,0
TRAK1,0,0,0,0,0
ZC3H11B,0,0,0,0,0
EPT1,0,0,0,0,0
PPIP5K2,0,0,0,0,0
PPIP5K1,0,0,0,0,0
OFCC1,0,0,0,0,0
VTRNA2-1,0,0,0,0,0
MIR526A2,0,0,0,0,0
MIR526A1,0,0,0,0,0
C9orf3,0,0,0,0,0
C9orf2,0,0,0,0,0
C9orf1,0,0,0,0,0
XIRP2-AS1,0,0,0,0,0
C9orf9,0,0,0,0,0
C9orf8,0,0,0,0,0
RPL21P71,0,0,0,0,0
OTX1,0,0,0,0,0
OTX2,0,0,0,0,0
SNORD116-10,0,0,0,0,0
AL391152.1,0,0,0,0,0
ZFC3H1,0,0,0,0,0
CSDC2,0,0,0,0,0
SNORD116-12,0,0,0,0,0
YEATS4,0,0,0,0,0
STAG2,0,0,0,0,0
KLRAP1,0,0,0,0,0
STAG1,0,0,0,0,0
RNA5SP462,0,0,0,0,0
RNA5SP463,0,0,0,0,0
RNA5SP460,0,0,0,0,0
RNA5SP461,0,0,0,0,0
RNA5SP466,0,0,0,0,0
RNA5SP467,0,0,0,0,0
RNA5SP464,0,0,0,0,0
RNA5SP465,0,0,0,0,0
RNA5SP468,0,0,0,0,0
RNA5SP469,0,0,0,0,0
ASMTL,0,1,0,0,0
BRCA1P1,0,0,0,0,0
OR5BK1P,0,0,0,0,0
OR7E150P,0,0,0,0,0
ZP3B,0,0,0,0,0
IGHV6-1,0,0,0,0,0
SHISA8,0,0,0,0,0
PARP3,0,0,0,0,0
M7V1,0,0,0,0,0
OBFC1,0,0,0,0,0
IGKV1OR-1,0,0,0,0,0
IGKV1OR-3,0,0,0,0,0
IGKV1OR-2,0,0,0,0,0
IGKV1OR-4,0,0,0,0,0
STSP1,0,0,0,0,0
RPL15P16,0,0,0,0,0
RNF220,0,0,0,0,0
HMGA2,0,0,0,0,0
ATP6V1E1P3,0,0,0,0,0
HMGA1,0,0,0,0,0
RPL15P14,0,0,0,0,0
USPL1,0,0,0,0,0
HSPB2-C11orf52,0,0,0,0,0
MOCS3P2,0,0,0,0,0
MOCS3P1,0,0,0,0,0
RN7SL470P,0,0,0,0,0
OR5AK5P,0,0,0,0,0
HAX1,0,0,0,0,0
RPS6P11,0,0,0,0,0
AL022344.4,0,0,0,0,0
GGT4P,0,0,0,0,0
UPF3B,0,0,0,0,0
HPLH1,0,0,0,0,0
LCA5L,0,0,0,0,0
C6orf222,0,0,0,0,0
C6orf223,0,0,0,0,0
C6orf226,0,0,0,0,0
C6orf224,0,0,0,0,0
GBD2,0,0,0,0,0
PLS1,0,0,0,0,0
PLS3,0,0,0,0,0
CLASP2,0,0,0,0,0
CLASP1,0,0,0,0,0
C1orf200,0,0,0,0,0
FAM8A4P,0,0,0,0,0
C1orf204,0,0,0,0,0
HMGB4,0,0,0,0,0
RNU1-12P,0,0,0,0,0
VN2R3P,0,0,0,0,0
FABP5P15,0,0,0,0,0
FABP5P14,0,0,0,0,0
IGLVVII-41-1,0,0,0,0,0
FABP5P10,0,0,0,0,0
FABP5P13,0,0,0,0,0
FABP5P12,0,0,0,0,0
C5orf58,0,0,0,0,0
C5orf56,0,0,0,0,0
ANCR,0,0,0,0,0
C5orf54,0,0,0,0,0
C5orf52,0,0,0,0,0
C5orf51,0,0,0,0,0
C5orf50,0,0,0,0,0
SSPN,0,0,0,0,0
PGM2L1,0,0,0,0,0
AXA1,0,0,0,0,0
HOX10,0,0,0,0,0
NELFB,0,0,0,0,0
NELFA,0,0,0,0,0
OR10T2,0,0,0,0,0
NELFE,0,0,0,0,0
CD226,0,0,0,0,0
ABCC5-AS1,0,0,0,0,0
SERBP1P2,0,0,0,0,0
IRX5,0,0,0,0,0
IRX4,0,0,0,0,0
IRX6,0,0,0,0,0
IRX1,0,0,0,0,0
CCT4P1,0,0,0,0,0
IRX3,0,0,0,0,0
IRX2,0,0,0,1,0
RPL12P30,0,0,0,0,0
TRNAT14,0,0,0,0,0
RNU6ATAC25P,0,0,0,0,0
RNU7-146P,0,0,0,0,0
MCM3AP-AS1,0,0,0,0,0
NPHL2,0,0,0,0,0
NPHL1,0,0,0,0,0
RPL12P33,0,0,0,0,0
RP11-568K15.1,0,0,0,0,0
CLEC2L,0,0,0,0,0
CLEC2A,0,0,0,0,0
CNPPD1,0,0,0,0,0
CLEC2B,0,0,0,0,0
CLEC2D,0,0,0,0,0
HOX1G,0,0,0,0,0
HOX1F,0,0,0,0,0
HOX1E,0,0,0,0,0
HOX1D,0,0,0,0,0
HOX1C,0,0,0,0,0
HOX1B,0,0,0,0,0
HOX1A,0,0,0,0,0
RAD54L2,0,0,0,0,0
C10orf25,0,0,0,0,0
HOX1J,0,0,0,0,0
HOX1I,0,0,0,0,0
HOX1H,0,0,0,0,0
HACL1,0,0,0,0,0
VP,0,0,0,0,0
IQSEC1,0,0,0,0,0
APOA5,0,0,0,0,0
IQSEC3,0,0,0,0,0
IQSEC2,0,0,0,0,0
GPRASP2,0,0,0,0,0
APOA1,0,0,0,0,0
APOA2,0,0,0,0,0
GPRASP1,0,0,0,0,0
XPO1,0,0,0,0,0
RN7SL589P,0,0,0,0,0
XPO5,0,0,0,0,0
XPO4,0,0,0,0,0
XPO7,0,0,0,0,0
XPO6,0,0,0,0,0
RNU4-41P,0,0,0,0,0
PNIA5,0,0,0,0,0
PNIA4,0,0,0,0,0
PNIA6,0,0,0,0,0
PNIA1,0,0,0,0,0
VN1R83P,0,0,0,0,0
OR8L1P,0,0,0,0,0
PNIA2,0,0,0,0,0
IGHVII-65-1,0,0,0,0,0
TNRC18P1,0,0,0,0,0
TNRC18P2,0,0,0,0,0
TNRC18P3,0,0,0,0,0
RFPL4A,0,0,0,0,0
ARHGAP23P1,0,0,0,0,0
CHCHD3P3,0,0,0,0,0
CHCHD3P2,0,0,0,0,0
CHCHD3P1,0,0,0,0,0
INHBA-AS1,0,0,0,0,0
RPL36AP20,0,0,0,0,0
APOAL,0,0,0,0,0
NTNG2,0,0,0,0,0
PLCH1-AS1,0,0,0,0,0
GIT1,0,0,0,0,0
GIT2,0,0,0,0,0
DCST2,0,0,0,0,0
DCST1,0,0,0,0,0
GHRH,0,0,0,0,0
SESN1,0,0,0,0,0
SESN2,0,0,0,0,0
GHRL,0,0,0,0,0
ZFYVE16,0,0,0,1,0
GHRF,0,0,0,0,0
LINC01101,0,0,0,0,0
MKRN5P,0,0,0,0,0
TEF,0,0,0,0,0
LRMP,0,0,0,0,0
RNU7-77P,0,0,0,0,0
SPARC,0,0,0,0,0
HTR7P1,0,0,0,0,0
OR7E85P,0,0,0,0,0
DBNDD2,0,0,0,0,0
DBNDD1,0,0,0,0,0
PRSSL1,0,0,0,0,0
NFRKB,0,0,0,0,0
GYG2-AS1,0,0,0,0,0
GRTP1-AS1,0,0,0,0,0
RSL1D1,0,0,0,0,0
KIF4CP,0,0,0,0,0
MIR3936,0,0,0,0,0
MIR3937,0,0,0,0,0
MIR3934,0,0,0,0,0
MIR3935,0,0,0,0,0
GCF1,0,0,0,0,0
NPC1L1,0,0,0,0,0
MIR3938,0,0,0,0,0
MIR3939,0,0,0,0,0
CD93,0,0,0,0,0
C6orf30,0,0,0,0,0
C6orf36,0,0,0,0,0
FNDC1-IT1,0,0,0,0,0
XK,0,0,0,0,0
OR6B1,0,0,0,0,0
OR6B2,0,0,0,0,0
OR6B3,0,0,0,0,0
NFX1,0,0,0,0,0
XXYLT1-AS1,0,0,0,0,0
SMCR3,0,0,0,0,0
HSP90B2P,0,0,0,0,0
OPHN1,0,0,0,0,0
LINC00272,0,0,0,0,0
LINC00273,0,0,0,0,0
LINC00271,0,0,0,0,0
LINC00276,0,0,0,0,0
LINC00277,0,0,0,0,0
SLIT1,0,0,0,0,0
LINC00278,0,0,0,0,0
LINC00279,0,0,0,0,0
ZNF680,0,0,0,0,0
SEL1L3,0,0,0,0,0
HTR1DP1,0,0,0,0,0
NOLC1,0,0,0,0,0
MYRIP,0,0,0,0,0
ZNF687,0,0,0,0,0
KRT18P19,0,0,0,0,0
KRT18P18,0,0,0,0,0
ZNF684,0,0,0,0,0
KRT18P11,0,0,0,0,0
KRT18P10,0,0,0,0,0
KRT18P13,0,0,0,0,0
KRT18P12,0,0,0,0,0
KRT18P15,0,0,0,0,0
KRT18P14,0,0,0,0,0
KRT18P17,0,0,0,0,0
KRT18P16,0,0,0,0,0
VN1R16P,0,0,0,0,0
ARRDC3-AS1,0,0,0,0,0
UGT1A12P,0,0,0,0,0
RN7SL160P,0,0,0,0,0
CYP2C60P,0,0,0,0,0
AUNX1,0,0,0,0,0
QTRTD1,0,0,0,0,0
IGHD6-6,0,0,0,0,0
AC002456.2,0,0,0,0,0
TRDV3,0,0,0,0,0
HAUS4P1,0,0,0,0,0
HSPE1P1,0,0,0,0,0
HSPE1P2,0,0,0,0,0
RGS7,0,0,0,0,0
SCZD9,0,0,0,0,0
SCZD8,0,0,0,0,0
CIRBP,0,0,0,0,0
SCZD5,0,0,0,0,0
SCZD4,0,0,0,0,0
SCZD7,0,0,0,0,0
SCZD6,0,0,0,0,0
SCZD1,0,0,0,0,0
SCZD3,0,0,0,0,0
SCZD2,0,0,0,0,0
DPY30,0,0,0,0,0
TBL2,0,0,0,0,0
