Gene stable ID	Gene name	Mouse gene name	Mouse gene stable ID	Mouse homology type
ENSG00000180269	GPR139	Gpr139	ENSMUSG00000066197	ortholog_one2one
ENSG00000184140	OR4F6	Olfr1310	ENSMUSG00000108827	ortholog_one2one
ENSG00000174145	NWD2	Nwd2	ENSMUSG00000090061	ortholog_one2one
ENSG00000182854	OR4F15	Olfr1309	ENSMUSG00000109528	ortholog_one2one
ENSG00000213337	ANKRD39	Ankrd39	ENSMUSG00000079610	ortholog_one2one
ENSG00000012232	EXTL3	Extl3	ENSMUSG00000021978	ortholog_one2one
ENSG00000188342	GTF2F2	Gtf2f2	ENSMUSG00000067995	ortholog_one2one
ENSG00000154274	C4orf19	0610040J01Rik	ENSMUSG00000060512	ortholog_one2one
ENSG00000136114	THSD1	Thsd1	ENSMUSG00000031480	ortholog_one2one
ENSG00000168763	CNNM3	Cnnm3	ENSMUSG00000001138	ortholog_one2one
ENSG00000130518	IQCN	Iqcn	ENSMUSG00000110622	ortholog_one2one
ENSG00000181826	RELL1	Rell1	ENSMUSG00000047881	ortholog_one2one
ENSG00000134153	EMC7	Emc7	ENSMUSG00000055943	ortholog_one2one
ENSG00000123607	TTC21B	Ttc21b	ENSMUSG00000034848	ortholog_one2one
ENSG00000180332	KCTD4	Kctd4	ENSMUSG00000046523	ortholog_one2one
ENSG00000177685	CRACR2B	Cracr2b	ENSMUSG00000048200	ortholog_one2one
ENSG00000167657	DAPK3	Dapk3	ENSMUSG00000034974	ortholog_one2one
ENSG00000183654	MARCH11	March11	ENSMUSG00000022269	ortholog_one2one
ENSG00000137502	RAB30	Rab30	ENSMUSG00000030643	ortholog_one2one
ENSG00000169891	REPS2	Reps2	ENSMUSG00000040855	ortholog_one2one
ENSG00000122783	CYREN	Cyren	ENSMUSG00000046806	ortholog_one2one
ENSG00000103266	STUB1	Stub1	ENSMUSG00000039615	ortholog_one2one
ENSG00000137168	PPIL1	Ppil1	ENSMUSG00000024007	ortholog_one2one
ENSG00000156466	GDF6	Gdf6	ENSMUSG00000051279	ortholog_one2one
ENSG00000277893	SRD5A2	Srd5a2	ENSMUSG00000038541	ortholog_one2one
ENSG00000186509	OR9Q1	Olfr1500	ENSMUSG00000054526	ortholog_one2one
ENSG00000101457	DNTTIP1	Dnttip1	ENSMUSG00000017299	ortholog_one2one
ENSG00000064932	SBNO2	Sbno2	ENSMUSG00000035673	ortholog_one2one
ENSG00000154645	CHODL	Chodl	ENSMUSG00000022860	ortholog_one2one
ENSG00000141510	TP53	Trp53	ENSMUSG00000059552	ortholog_one2one
ENSG00000144554	FANCD2	Fancd2	ENSMUSG00000034023	ortholog_one2one
ENSG00000125726	CD70	Cd70	ENSMUSG00000019489	ortholog_one2one
ENSG00000110057	UNC93B1	Unc93b1	ENSMUSG00000036908	ortholog_one2one
ENSG00000108395	TRIM37	Trim37	ENSMUSG00000018548	ortholog_one2one
ENSG00000136546	SCN7A	Scn7a	ENSMUSG00000034810	ortholog_one2one
ENSG00000168005	SPINDOC	Spindoc	ENSMUSG00000024970	ortholog_one2one
ENSG00000177570	SAMD12	Samd12	ENSMUSG00000058656	ortholog_one2one
ENSG00000184160	ADRA2C	Adra2c	ENSMUSG00000045318	ortholog_one2one
ENSG00000205060	SLC35B4	Slc35b4	ENSMUSG00000018999	ortholog_one2one
ENSG00000173011	TADA2B	Tada2b	ENSMUSG00000029196	ortholog_one2one
ENSG00000171552	BCL2L1	Bcl2l1	ENSMUSG00000007659	ortholog_one2one
ENSG00000078124	ACER3	Acer3	ENSMUSG00000030760	ortholog_one2one
ENSG00000139890	REM2	Rem2	ENSMUSG00000022176	ortholog_one2one
ENSG00000178363	CALML3	Calml3	ENSMUSG00000063130	ortholog_one2one
ENSG00000099219	ERMP1	Ermp1	ENSMUSG00000046324	ortholog_one2one
ENSG00000006747	SCIN	Scin	ENSMUSG00000002565	ortholog_one2one
ENSG00000108592	FTSJ3	Ftsj3	ENSMUSG00000020706	ortholog_one2one
ENSG00000130640	TUBGCP2	Tubgcp2	ENSMUSG00000025474	ortholog_one2one
ENSG00000170011	MYRIP	Myrip	ENSMUSG00000041794	ortholog_one2one
ENSG00000125780	TGM3	Tgm3	ENSMUSG00000027401	ortholog_one2one
ENSG00000145979	TBC1D7	Tbc1d7	ENSMUSG00000021368	ortholog_one2one
ENSG00000123737	EXOSC9	Exosc9	ENSMUSG00000027714	ortholog_one2one
ENSG00000115128	SF3B6	Sf3b6	ENSMUSG00000037361	ortholog_one2one
ENSG00000106268	NUDT1	Nudt1	ENSMUSG00000036639	ortholog_one2one
ENSG00000147183	CPXCR1	Cpxcr1	ENSMUSG00000072995	ortholog_one2one
ENSG00000136932	TRMO	Trmo	ENSMUSG00000028331	ortholog_one2one
ENSG00000136936	XPA	Xpa	ENSMUSG00000028329	ortholog_one2one
ENSG00000176890	TYMS	Tyms	ENSMUSG00000025747	ortholog_one2one
ENSG00000101447	FAM83D	Fam83d	ENSMUSG00000027654	ortholog_one2one
ENSG00000101446	SPINT3	Spint3	ENSMUSG00000074596	ortholog_one2one
ENSG00000011638	TMEM159	Tmem159	ENSMUSG00000030917	ortholog_one2one
ENSG00000069869	NEDD4	Nedd4	ENSMUSG00000032216	ortholog_one2one
ENSG00000115649	CNPPD1	Cnppd1	ENSMUSG00000033159	ortholog_one2one
ENSG00000132744	ACY3	Acy3	ENSMUSG00000024866	ortholog_one2one
ENSG00000182156	ENPP7	Enpp7	ENSMUSG00000046697	ortholog_one2one
ENSG00000083444	PLOD1	Plod1	ENSMUSG00000019055	ortholog_one2one
ENSG00000166454	ATMIN	Atmin	ENSMUSG00000047388	ortholog_one2one
ENSG00000140479	PCSK6	Pcsk6	ENSMUSG00000030513	ortholog_one2one
ENSG00000125827	TMX4	Tmx4	ENSMUSG00000034723	ortholog_one2one
ENSG00000163121	NEURL3	Neurl3	ENSMUSG00000047180	ortholog_one2one
ENSG00000166455	C16orf46	1700030J22Rik	ENSMUSG00000031847	ortholog_one2one
ENSG00000136709	WDR33	Wdr33	ENSMUSG00000024400	ortholog_one2one
ENSG00000163945	UVSSA	Uvssa	ENSMUSG00000037355	ortholog_one2one
ENSG00000262664	OVCA2	Ovca2	ENSMUSG00000038268	ortholog_one2one
ENSG00000169122	FAM110B	Fam110b	ENSMUSG00000049119	ortholog_one2one
ENSG00000164938	TP53INP1	Trp53inp1	ENSMUSG00000028211	ortholog_one2one
ENSG00000188133	TMEM215	Tmem215	ENSMUSG00000046593	ortholog_one2one
ENSG00000081059	TCF7	Tcf7	ENSMUSG00000000782	ortholog_one2one
ENSG00000137747	TMPRSS13	Tmprss13	ENSMUSG00000037129	ortholog_one2one
ENSG00000151208	DLG5	Dlg5	ENSMUSG00000021782	ortholog_one2one
ENSG00000172986	GXYLT2	Gxylt2	ENSMUSG00000030074	ortholog_one2one
ENSG00000169251	NMD3	Nmd3	ENSMUSG00000027787	ortholog_one2one
ENSG00000213901	SLC23A3	Slc23a3	ENSMUSG00000026205	ortholog_one2one
ENSG00000176697	BDNF	Bdnf	ENSMUSG00000048482	ortholog_one2one
ENSG00000198142	SOWAHC	Sowahc	ENSMUSG00000098188	ortholog_one2one
ENSG00000013563	DNASE1L1	Dnase1l1	ENSMUSG00000019088	ortholog_one2one
ENSG00000187391	MAGI2	Magi2	ENSMUSG00000040003	ortholog_one2one
ENSG00000136167	LCP1	Lcp1	ENSMUSG00000021998	ortholog_one2one
ENSG00000185950	IRS2	Irs2	ENSMUSG00000038894	ortholog_one2one
ENSG00000119927	GPAM	Gpam	ENSMUSG00000024978	ortholog_one2one
ENSG00000133115	STOML3	Stoml3	ENSMUSG00000027744	ortholog_one2one
ENSG00000052802	MSMO1	Msmo1	ENSMUSG00000031604	ortholog_one2one
ENSG00000159788	RGS12	Rgs12	ENSMUSG00000029101	ortholog_one2one
ENSG00000109113	RAB34	Rab34	ENSMUSG00000002059	ortholog_one2one
ENSG00000156990	RPUSD3	Rpusd3	ENSMUSG00000051169	ortholog_one2one
ENSG00000104427	ZC2HC1A	Zc2hc1a	ENSMUSG00000043542	ortholog_one2one
ENSG00000103404	USP31	Usp31	ENSMUSG00000063317	ortholog_one2one
ENSG00000196116	TDRD7	Tdrd7	ENSMUSG00000035517	ortholog_one2one
ENSG00000153933	DGKE	Dgke	ENSMUSG00000000276	ortholog_one2one
ENSG00000134597	RBMX2	Rbmx2	ENSMUSG00000031107	ortholog_one2one
ENSG00000164039	BDH2	Bdh2	ENSMUSG00000028167	ortholog_one2one
ENSG00000106460	TMEM106B	Tmem106b	ENSMUSG00000029571	ortholog_one2one
ENSG00000020922	MRE11	Mre11a	ENSMUSG00000031928	ortholog_one2one
ENSG00000011677	GABRA3	Gabra3	ENSMUSG00000031343	ortholog_one2one
ENSG00000101493	ZNF516	Zfp516	ENSMUSG00000058881	ortholog_one2one
ENSG00000109501	WFS1	Wfs1	ENSMUSG00000039474	ortholog_one2one
ENSG00000176485	PLA2G16	Pla2g16	ENSMUSG00000060675	ortholog_one2one
ENSG00000100226	GTPBP1	Gtpbp1	ENSMUSG00000042535	ortholog_one2one
ENSG00000120549	KIAA1217	Etl4	ENSMUSG00000036617	ortholog_one2one
ENSG00000011347	SYT7	Syt7	ENSMUSG00000024743	ortholog_one2one
ENSG00000163602	RYBP	Rybp	ENSMUSG00000072872	ortholog_one2one
ENSG00000165271	NOL6	Nol6	ENSMUSG00000028430	ortholog_one2one
ENSG00000122705	CLTA	Clta	ENSMUSG00000028478	ortholog_one2one
ENSG00000165475	CRYL1	Cryl1	ENSMUSG00000021947	ortholog_one2one
ENSG00000188981	MSANTD1	Msantd1	ENSMUSG00000051246	ortholog_one2one
ENSG00000049323	LTBP1	Ltbp1	ENSMUSG00000001870	ortholog_one2one
ENSG00000184481	FOXO4	Foxo4	ENSMUSG00000042903	ortholog_one2one
ENSG00000102057	KCND1	Kcnd1	ENSMUSG00000009731	ortholog_one2one
ENSG00000132017	DCAF15	Dcaf15	ENSMUSG00000037103	ortholog_one2one
ENSG00000011451	WIZ	Wiz	ENSMUSG00000024050	ortholog_one2one
ENSG00000065057	NTHL1	Nthl1	ENSMUSG00000041429	ortholog_one2one
ENSG00000137857	DUOX1	Duox1	ENSMUSG00000033268	ortholog_one2one
ENSG00000109680	TBC1D19	Tbc1d19	ENSMUSG00000039178	ortholog_one2one
ENSG00000083544	TDRD3	Tdrd3	ENSMUSG00000022019	ortholog_one2one
ENSG00000078246	TULP3	Tulp3	ENSMUSG00000001521	ortholog_one2one
ENSG00000187726	DNAJB13	Dnajb13	ENSMUSG00000030708	ortholog_one2one
ENSG00000120457	KCNJ5	Kcnj5	ENSMUSG00000032034	ortholog_one2one
ENSG00000141084	RANBP10	Ranbp10	ENSMUSG00000037415	ortholog_one2one
ENSG00000170310	STX8	Stx8	ENSMUSG00000020903	ortholog_one2one
ENSG00000187147	RNF220	Rnf220	ENSMUSG00000028677	ortholog_one2one
ENSG00000170775	GPR37	Gpr37	ENSMUSG00000039904	ortholog_one2one
ENSG00000174963	ZIC4	Zic4	ENSMUSG00000036972	ortholog_one2one
ENSG00000141428	C18orf21	2700062C07Rik	ENSMUSG00000024273	ortholog_one2one
ENSG00000189367	KIAA0408	9330159F19Rik	ENSMUSG00000004360	ortholog_one2one
ENSG00000136352	NKX2-1	Nkx2-1	ENSMUSG00000001496	ortholog_one2one
ENSG00000215182	MUC5AC	Muc5ac	ENSMUSG00000037974	ortholog_one2one
ENSG00000134259	NGF	Ngf	ENSMUSG00000027859	ortholog_one2one
ENSG00000178821	TMEM52	Tmem52	ENSMUSG00000023153	ortholog_one2one
ENSG00000182472	CAPN12	Capn12	ENSMUSG00000054083	ortholog_one2one
ENSG00000111667	USP5	Usp5	ENSMUSG00000038429	ortholog_one2one
ENSG00000197461	PDGFA	Pdgfa	ENSMUSG00000025856	ortholog_one2one
ENSG00000139160	ETFBKMT	Etfbkmt	ENSMUSG00000039958	ortholog_one2one
ENSG00000124532	MRS2	Mrs2	ENSMUSG00000021339	ortholog_one2one
ENSG00000186648	CARMIL3	Carmil3	ENSMUSG00000022211	ortholog_one2one
ENSG00000072134	EPN2	Epn2	ENSMUSG00000001036	ortholog_one2one
ENSG00000139625	MAP3K12	Map3k12	ENSMUSG00000023050	ortholog_one2one
ENSG00000168259	DNAJC7	Dnajc7	ENSMUSG00000014195	ortholog_one2one
ENSG00000046653	GPM6B	Gpm6b	ENSMUSG00000031342	ortholog_one2one
ENSG00000196652	ZKSCAN5	Zkscan5	ENSMUSG00000055991	ortholog_one2one
ENSG00000006704	GTF2IRD1	Gtf2ird1	ENSMUSG00000023079	ortholog_one2one
ENSG00000133056	PIK3C2B	Pik3c2b	ENSMUSG00000026447	ortholog_one2one
ENSG00000141524	TMC6	Tmc6	ENSMUSG00000025572	ortholog_one2one
ENSG00000183943	PRKX	Prkx	ENSMUSG00000035725	ortholog_one2one
ENSG00000102081	FMR1	Fmr1	ENSMUSG00000000838	ortholog_one2one
ENSG00000196431	CRYBA4	Cryba4	ENSMUSG00000066975	ortholog_one2one
ENSG00000108515	ENO3	Eno3	ENSMUSG00000060600	ortholog_one2one
ENSG00000173258	ZNF483	Zkscan16	ENSMUSG00000038630	ortholog_one2one
ENSG00000115756	HPCAL1	Hpcal1	ENSMUSG00000071379	ortholog_one2one
ENSG00000100916	BRMS1L	Brms1l	ENSMUSG00000012076	ortholog_one2one
ENSG00000165443	PHYHIPL	Phyhipl	ENSMUSG00000037747	ortholog_one2one
ENSG00000183378	OVCH2	Ovch2	ENSMUSG00000048236	ortholog_one2one
ENSG00000115419	GLS	Gls	ENSMUSG00000026103	ortholog_one2one
ENSG00000176225	RTTN	Rttn	ENSMUSG00000023066	ortholog_one2one
ENSG00000137726	FXYD6	Fxyd6	ENSMUSG00000066705	ortholog_one2one
ENSG00000160318	CLDND2	Cldnd2	ENSMUSG00000038973	ortholog_one2one
ENSG00000143847	PPFIA4	Ppfia4	ENSMUSG00000026458	ortholog_one2one
ENSG00000257704	INAFM1	Inafm1	ENSMUSG00000091811	ortholog_one2one
ENSG00000137642	SORL1	Sorl1	ENSMUSG00000049313	ortholog_one2one
ENSG00000120942	UBIAD1	Ubiad1	ENSMUSG00000047719	ortholog_one2one
ENSG00000178394	HTR1A	Htr1a	ENSMUSG00000021721	ortholog_one2one
ENSG00000234224	TMEM229A	Tmem229a	ENSMUSG00000048022	ortholog_one2one
ENSG00000109929	SC5D	Sc5d	ENSMUSG00000032018	ortholog_one2one
ENSG00000170906	NDUFA3	Ndufa3	ENSMUSG00000035674	ortholog_one2one
ENSG00000142687	KIAA0319L	AU040320	ENSMUSG00000028830	ortholog_one2one
ENSG00000145996	CDKAL1	Cdkal1	ENSMUSG00000006191	ortholog_one2one
ENSG00000197548	ATG7	Atg7	ENSMUSG00000030314	ortholog_one2one
ENSG00000141506	PIK3R5	Pik3r5	ENSMUSG00000020901	ortholog_one2one
ENSG00000115368	WDR75	Wdr75	ENSMUSG00000025995	ortholog_one2one
ENSG00000122484	RPAP2	Rpap2	ENSMUSG00000033773	ortholog_one2one
ENSG00000248712	CCDC153	Ccdc153	ENSMUSG00000070306	ortholog_one2one
ENSG00000187239	FNBP1	Fnbp1	ENSMUSG00000075415	ortholog_one2one
ENSG00000270168	AC004233.2	1520401A03Rik	ENSMUSG00000043747	ortholog_one2one
ENSG00000105270	CLIP3	Clip3	ENSMUSG00000013921	ortholog_one2one
ENSG00000188542	DUSP28	Dusp28	ENSMUSG00000047067	ortholog_one2one
ENSG00000130433	CACNG6	Cacng6	ENSMUSG00000078815	ortholog_one2one
ENSG00000240857	RDH14	Rdh14	ENSMUSG00000020621	ortholog_one2one
ENSG00000113555	PCDH12	Pcdh12	ENSMUSG00000024440	ortholog_one2one
ENSG00000196220	SRGAP3	Srgap3	ENSMUSG00000030257	ortholog_one2one
ENSG00000173917	HOXB2	Hoxb2	ENSMUSG00000075588	ortholog_one2one
ENSG00000163827	LRRC2	Lrrc2	ENSMUSG00000032495	ortholog_one2one
ENSG00000139112	GABARAPL1	Gabarapl1	ENSMUSG00000030161	ortholog_one2one
ENSG00000049541	RFC2	Rfc2	ENSMUSG00000023104	ortholog_one2one
ENSG00000189320	FAM180A	Fam180a	ENSMUSG00000047420	ortholog_one2one
ENSG00000108523	RNF167	Rnf167	ENSMUSG00000040746	ortholog_one2one
ENSG00000146233	CYP39A1	Cyp39a1	ENSMUSG00000023963	ortholog_one2one
ENSG00000150281	CTF1	Ctf1	ENSMUSG00000042340	ortholog_one2one
ENSG00000142544	CTU1	Ctu1	ENSMUSG00000038888	ortholog_one2one
ENSG00000173418	NAA20	Naa20	ENSMUSG00000002728	ortholog_one2one
ENSG00000134508	CABLES1	Cables1	ENSMUSG00000040957	ortholog_one2one
ENSG00000146122	DAAM2	Daam2	ENSMUSG00000040260	ortholog_one2one
ENSG00000057757	PITHD1	Pithd1	ENSMUSG00000028669	ortholog_one2one
ENSG00000134490	TMEM241	Tmem241	ENSMUSG00000049411	ortholog_one2one
ENSG00000129744	ART1	Art1	ENSMUSG00000030996	ortholog_one2one
ENSG00000131446	MGAT1	Mgat1	ENSMUSG00000020346	ortholog_one2one
ENSG00000186474	KLK12	Klk12	ENSMUSG00000044430	ortholog_one2one
ENSG00000134369	NAV1	Nav1	ENSMUSG00000009418	ortholog_one2one
ENSG00000204564	C6orf136	2310061I04Rik	ENSMUSG00000050705	ortholog_one2one
ENSG00000172789	HOXC5	Hoxc5	ENSMUSG00000022485	ortholog_one2one
ENSG00000061492	WNT8A	Wnt8a	ENSMUSG00000012282	ortholog_one2one
ENSG00000101916	TLR8	Tlr8	ENSMUSG00000040522	ortholog_one2one
ENSG00000128791	TWSG1	Twsg1	ENSMUSG00000024098	ortholog_one2one
ENSG00000144847	IGSF11	Igsf11	ENSMUSG00000022790	ortholog_one2one
ENSG00000167311	ART5	Art5	ENSMUSG00000070424	ortholog_one2one
ENSG00000230778	ANKRD63	Ankrd63	ENSMUSG00000078137	ortholog_one2one
ENSG00000171431	KRT20	Krt20	ENSMUSG00000035775	ortholog_one2one
ENSG00000068394	GPKOW	Gpkow	ENSMUSG00000031148	ortholog_one2one
ENSG00000104856	RELB	Relb	ENSMUSG00000002983	ortholog_one2one
ENSG00000131779	PEX11B	Pex11b	ENSMUSG00000028102	ortholog_one2one
ENSG00000215183	MSMP	Msmp	ENSMUSG00000078719	ortholog_one2one
ENSG00000135387	CAPRIN1	Caprin1	ENSMUSG00000027184	ortholog_one2one
ENSG00000171953	ATPAF2	Atpaf2	ENSMUSG00000042709	ortholog_one2one
ENSG00000185737	NRG3	Nrg3	ENSMUSG00000041014	ortholog_one2one
ENSG00000125611	CHCHD5	Chchd5	ENSMUSG00000037938	ortholog_one2one
ENSG00000086189	DIMT1	Dimt1	ENSMUSG00000021692	ortholog_one2one
ENSG00000105971	CAV2	Cav2	ENSMUSG00000000058	ortholog_one2one
ENSG00000156140	ADAMTS3	Adamts3	ENSMUSG00000043635	ortholog_one2one
ENSG00000101216	GMEB2	Gmeb2	ENSMUSG00000038705	ortholog_one2one
ENSG00000102974	CTCF	Ctcf	ENSMUSG00000005698	ortholog_one2one
ENSG00000184058	TBX1	Tbx1	ENSMUSG00000009097	ortholog_one2one
ENSG00000162702	ZNF281	Zfp281	ENSMUSG00000041483	ortholog_one2one
ENSG00000115107	STEAP3	Steap3	ENSMUSG00000026389	ortholog_one2one
ENSG00000178217	SH2D4B	Sh2d4b	ENSMUSG00000037833	ortholog_one2one
ENSG00000123572	NRK	Nrk	ENSMUSG00000052854	ortholog_one2one
ENSG00000135363	LMO2	Lmo2	ENSMUSG00000032698	ortholog_one2one
ENSG00000109667	SLC2A9	Slc2a9	ENSMUSG00000005107	ortholog_one2one
ENSG00000148935	GAS2	Gas2	ENSMUSG00000030498	ortholog_one2one
ENSG00000198959	TGM2	Tgm2	ENSMUSG00000037820	ortholog_one2one
ENSG00000283516	AC022167.5	Gm5767	ENSMUSG00000107252	ortholog_one2one
ENSG00000170142	UBE2E1	Ube2e1	ENSMUSG00000021774	ortholog_one2one
ENSG00000053900	ANAPC4	Anapc4	ENSMUSG00000029176	ortholog_one2one
ENSG00000171160	MORN4	Morn4	ENSMUSG00000049670	ortholog_one2one
ENSG00000095970	TREM2	Trem2	ENSMUSG00000023992	ortholog_one2one
ENSG00000100099	HPS4	Hps4	ENSMUSG00000042328	ortholog_one2one
ENSG00000148120	C9orf3	2010111I01Rik	ENSMUSG00000021458	ortholog_one2one
ENSG00000172273	HINFP	Hinfp	ENSMUSG00000032119	ortholog_one2one
ENSG00000165757	JCAD	Jcad	ENSMUSG00000033960	ortholog_one2one
ENSG00000140400	MAN2C1	Man2c1	ENSMUSG00000032295	ortholog_one2one
ENSG00000120262	CCDC170	Ccdc170	ENSMUSG00000019767	ortholog_one2one
ENSG00000137959	IFI44L	Ifi44l	ENSMUSG00000039146	ortholog_one2one
ENSG00000157613	CREB3L1	Creb3l1	ENSMUSG00000027230	ortholog_one2one
ENSG00000147140	NONO	Nono	ENSMUSG00000031311	ortholog_one2one
ENSG00000146350	TBC1D32	Tbc1d32	ENSMUSG00000038122	ortholog_one2one
ENSG00000136367	ZFHX2	Zfhx2	ENSMUSG00000040721	ortholog_one2one
ENSG00000071189	SNX13	Snx13	ENSMUSG00000020590	ortholog_one2one
ENSG00000155249	OR4K1	Olfr728	ENSMUSG00000050030	ortholog_one2one
ENSG00000068438	FTSJ1	Ftsj1	ENSMUSG00000031171	ortholog_one2one
ENSG00000139220	PPFIA2	Ppfia2	ENSMUSG00000053825	ortholog_one2one
ENSG00000242802	AP5Z1	Ap5z1	ENSMUSG00000039623	ortholog_one2one
ENSG00000166069	TMCO5A	Tmco5	ENSMUSG00000027355	ortholog_one2one
ENSG00000133131	MORC4	Morc4	ENSMUSG00000031434	ortholog_one2one
ENSG00000186973	FAM183A	Fam183b	ENSMUSG00000049154	ortholog_one2one
ENSG00000275379	HIST1H3I	Hist1h3g	ENSMUSG00000099517	ortholog_one2one
ENSG00000023734	STRAP	Strap	ENSMUSG00000030224	ortholog_one2one
ENSG00000134265	NAPG	Napg	ENSMUSG00000024581	ortholog_one2one
ENSG00000143878	RHOB	Rhob	ENSMUSG00000054364	ortholog_one2one
ENSG00000108100	CCNY	Ccny	ENSMUSG00000024286	ortholog_one2one
ENSG00000130711	PRDM12	Prdm12	ENSMUSG00000079466	ortholog_one2one
ENSG00000133878	DUSP26	Dusp26	ENSMUSG00000039661	ortholog_one2one
ENSG00000184381	PLA2G6	Pla2g6	ENSMUSG00000042632	ortholog_one2one
ENSG00000152242	C18orf25	8030462N17Rik	ENSMUSG00000047466	ortholog_one2one
ENSG00000113140	SPARC	Sparc	ENSMUSG00000018593	ortholog_one2one
ENSG00000130021	PUDP	Pudp	ENSMUSG00000048875	ortholog_one2one
ENSG00000196083	IL1RAP	Il1rap	ENSMUSG00000022514	ortholog_one2one
ENSG00000176887	SOX11	Sox11	ENSMUSG00000063632	ortholog_one2one
ENSG00000223953	C1QTNF5	C1qtnf5	ENSMUSG00000079592	ortholog_one2one
ENSG00000254122	PCDHGB7	Pcdhgb7	ENSMUSG00000104063	ortholog_one2one
ENSG00000135324	MRAP2	Mrap2	ENSMUSG00000042761	ortholog_one2one
ENSG00000163214	DHX57	Dhx57	ENSMUSG00000035051	ortholog_one2one
ENSG00000139914	FITM1	Fitm1	ENSMUSG00000022215	ortholog_one2one
ENSG00000151704	KCNJ1	Kcnj1	ENSMUSG00000041248	ortholog_one2one
ENSG00000100784	RPS6KA5	Rps6ka5	ENSMUSG00000021180	ortholog_one2one
ENSG00000215547	DEFB115	Defb28	ENSMUSG00000074679	ortholog_one2one
ENSG00000198650	TAT	Tat	ENSMUSG00000001670	ortholog_one2one
ENSG00000163393	SLC22A15	Slc22a15	ENSMUSG00000033147	ortholog_one2one
ENSG00000123643	SLC36A1	Slc36a1	ENSMUSG00000020261	ortholog_one2one
ENSG00000163545	NUAK2	Nuak2	ENSMUSG00000009772	ortholog_one2one
ENSG00000180992	MRPL14	Mrpl14	ENSMUSG00000023939	ortholog_one2one
ENSG00000129654	FOXJ1	Foxj1	ENSMUSG00000034227	ortholog_one2one
ENSG00000183032	SLC25A21	Slc25a21	ENSMUSG00000035472	ortholog_one2one
ENSG00000159184	HOXB13	Hoxb13	ENSMUSG00000049604	ortholog_one2one
ENSG00000088899	LZTS3	Lzts3	ENSMUSG00000037703	ortholog_one2one
ENSG00000068697	LAPTM4A	Laptm4a	ENSMUSG00000020585	ortholog_one2one
ENSG00000100156	SLC16A8	Slc16a8	ENSMUSG00000032988	ortholog_one2one
ENSG00000060982	BCAT1	Bcat1	ENSMUSG00000030268	ortholog_one2one
ENSG00000101558	VAPA	Vapa	ENSMUSG00000024091	ortholog_one2one
ENSG00000147894	C9orf72	C9orf72	ENSMUSG00000028300	ortholog_one2one
ENSG00000163909	HEYL	Heyl	ENSMUSG00000032744	ortholog_one2one
ENSG00000197079	KRT35	Krt35	ENSMUSG00000048013	ortholog_one2one
ENSG00000130402	ACTN4	Actn4	ENSMUSG00000054808	ortholog_one2one
ENSG00000179364	PACS2	Pacs2	ENSMUSG00000021143	ortholog_one2one
ENSG00000107521	HPS1	Hps1	ENSMUSG00000025188	ortholog_one2one
ENSG00000168298	HIST1H1E	Hist1h1e	ENSMUSG00000051627	ortholog_one2one
ENSG00000132964	CDK8	Cdk8	ENSMUSG00000029635	ortholog_one2one
ENSG00000137218	FRS3	Frs3	ENSMUSG00000023266	ortholog_one2one
ENSG00000160994	CCDC105	Ccdc105	ENSMUSG00000078442	ortholog_one2one
ENSG00000170881	RNF139	Rnf139	ENSMUSG00000037075	ortholog_one2one
ENSG00000147684	NDUFB9	Ndufb9	ENSMUSG00000022354	ortholog_one2one
ENSG00000088038	CNOT3	Cnot3	ENSMUSG00000035632	ortholog_one2one
ENSG00000231292	IGKV1OR2-108	Igkv20-101-2	ENSMUSG00000106403	ortholog_one2one
ENSG00000109814	UGDH	Ugdh	ENSMUSG00000029201	ortholog_one2one
ENSG00000146054	TRIM7	Trim7	ENSMUSG00000040350	ortholog_one2one
ENSG00000115415	STAT1	Stat1	ENSMUSG00000026104	ortholog_one2one
ENSG00000184916	JAG2	Jag2	ENSMUSG00000002799	ortholog_one2one
ENSG00000230062	ANKRD66	Ankrd66	ENSMUSG00000096140	ortholog_one2one
ENSG00000091490	SEL1L3	Sel1l3	ENSMUSG00000029189	ortholog_one2one
ENSG00000135409	AMHR2	Amhr2	ENSMUSG00000023047	ortholog_one2one
ENSG00000105370	LIM2	Lim2	ENSMUSG00000093639	ortholog_one2one
ENSG00000143891	GALM	Galm	ENSMUSG00000035473	ortholog_one2one
ENSG00000132846	ZBED3	Zbed3	ENSMUSG00000041995	ortholog_one2one
ENSG00000175820	CCDC168	Gm8251	ENSMUSG00000091844	ortholog_one2one
ENSG00000182132	KCNIP1	Kcnip1	ENSMUSG00000053519	ortholog_one2one
ENSG00000080823	MOK	Mok	ENSMUSG00000056458	ortholog_one2one
ENSG00000089101	CFAP61	Cfap61	ENSMUSG00000037143	ortholog_one2one
ENSG00000103342	GSPT1	Gspt1	ENSMUSG00000062203	ortholog_one2one
ENSG00000049759	NEDD4L	Nedd4l	ENSMUSG00000024589	ortholog_one2one
ENSG00000185085	INTS5	Ints5	ENSMUSG00000071652	ortholog_one2one
ENSG00000060069	CTDP1	Ctdp1	ENSMUSG00000033323	ortholog_one2one
ENSG00000130749	ZC3H4	Zc3h4	ENSMUSG00000059273	ortholog_one2one
ENSG00000196628	TCF4	Tcf4	ENSMUSG00000053477	ortholog_one2one
ENSG00000077157	PPP1R12B	Ppp1r12b	ENSMUSG00000073557	ortholog_one2one
ENSG00000130748	TMEM160	Tmem160	ENSMUSG00000019158	ortholog_one2one
